"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
-0.938699619577647,2.13003216807565,1.29904675586764,0.524530528312962,-2.17422922601844,-1.70209954384074,0.101484329443508,0.499471991404582,0.0524530528312964
0.394482136345587,-1.15630317695535,-0.546967055102164,0.524530528312962,-2.17422922601844,-0.611010092660779,-1.26855411804385,-0.849102385387789,0.0524530528312964
-0.652492308919543,0.486864495560148,-0.546967055102164,0.524530528312962,0,0.480079358519183,0.101484329443508,0.499471991404582,0.0524530528312964
0.319050428379557,0.486864495560148,-0.546967055102164,-1.83585684909537,0,-0.611010092660779,1.47152277693087,-0.849102385387789,0.0524530528312964
0.336431925238535,-1.15630317695535,-0.546967055102164,0.524530528312962,0,NA,0.101484329443508,-0.849102385387789,0.0524530528312964
1.57084149981956,-1.15630317695535,-0.546967055102164,0.524530528312962,1.08711461300922,-0.611010092660779,0.101484329443508,-0.849102385387789,1.46868547927629
0.0328992593740218,-1.15630317695535,-0.546967055102164,-1.83585684909537,0,0.480079358519183,-2.63859256553122,-2.19767676218016,0.0524530528312964
-0.292306300160758,0.486864495560148,1.29904675586764,0.524530528312962,0,-0.611010092660779,0.101484329443508,0.499471991404582,0.0524530528312964
-0.572193204699903,0.486864495560148,-0.546967055102164,0.524530528312962,1.08711461300922,0.480079358519183,0.101484329443508,0.499471991404582,0.0524530528312964
-0.221477022521303,0.486864495560148,1.29904675586764,0.524530528312962,0,-0.611010092660779,0.101484329443508,-0.849102385387789,0.0524530528312964
-0.53138049059125,0.486864495560148,-2.39298086607197,0.524530528312962,0,-0.611010092660779,0.101484329443508,-0.849102385387789,-1.3637793736137
1.83583388737849,0.486864495560148,-0.546967055102164,0.524530528312962,0,0.480079358519183,-1.26855411804385,-0.849102385387789,-1.3637793736137
-0.645306409274617,-1.15630317695535,-0.546967055102164,0.524530528312962,-1.08711461300922,0.480079358519183,0.101484329443508,0.499471991404582,1.46868547927629
2.47179400594664,0.486864495560148,-0.546967055102164,0.524530528312962,-2.17422922601844,-0.611010092660779,0.101484329443508,-0.849102385387789,-2.7800118000587
-0.998447658348443,0.486864495560148,1.29904675586764,0.524530528312962,1.08711461300922,1.57116880969915,1.47152277693087,1.84804636819695,1.46868547927629
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.48194669377728,-1.15630317695535,-0.546967055102164,-1.83585684909537,-1.08711461300922,-0.611010092660779,-1.26855411804385,-0.849102385387789,-1.3637793736137
1.00100169082525,-1.15630317695535,-0.546967055102164,-1.83585684909537,1.08711461300922,-0.611010092660779,0.101484329443508,-0.849102385387789,0.0524530528312964
-1.66372304644039,0.486864495560148,-0.546967055102164,0.524530528312962,1.08711461300922,1.57116880969915,0.101484329443508,0.499471991404582,0.0524530528312964
0.138140175193997,0.486864495560148,-0.546967055102164,0.524530528312962,0,1.57116880969915,-1.26855411804385,1.84804636819695,-1.3637793736137
-0.461206439370549,2.13003216807565,-0.546967055102164,-1.83585684909537,0,-0.611010092660779,-1.26855411804385,-0.849102385387789,0.0524530528312964
-0.929108826931006,0.486864495560148,1.29904675586764,0.524530528312962,1.08711461300922,1.57116880969915,1.47152277693087,0.499471991404582,0.0524530528312964
-0.778056786382862,0.486864495560148,1.29904675586764,0.524530528312962,0,-1.70209954384074,1.47152277693087,0.499471991404582,0.0524530528312964
-1.04678899640788,-1.15630317695535,1.29904675586764,0.524530528312962,1.08711461300922,1.57116880969915,1.47152277693087,1.84804636819695,1.46868547927629
0.771783233203569,0.486864495560148,-0.546967055102164,0.524530528312962,0,-0.611010092660779,0.101484329443508,0.499471991404582,0.0524530528312964
0.246491632285783,-1.15630317695535,-0.546967055102164,-1.83585684909537,0,NA,0.101484329443508,0.499471991404582,1.46868547927629
0.0232234941848524,-1.15630317695535,1.29904675586764,0.524530528312962,0,0.480079358519183,0.101484329443508,0.499471991404582,0.0524530528312964
-0.892732952326964,0.486864495560148,1.29904675586764,0.524530528312962,1.08711461300922,-0.611010092660779,0.101484329443508,0.499471991404582,0.0524530528312964
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
