"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num"
0.642908983773144,-2.17422922601844,-2.11864341980024,0.101484329443508,-1.38777733297742,0.0524530528312964
-0.256294949334963,-2.17422922601844,0.124626083517661,-1.26855411804385,-1.38777733297742,0.0524530528312964
-0.172499293815856,0,0.124626083517661,0.101484329443508,0.173472166622178,0.0524530528312964
0.500137980298648,0,-0.997008668141288,1.47152277693087,0.173472166622178,0.0524530528312964
-0.290003070053971,0,0.124626083517661,0.101484329443508,0.173472166622178,0.0524530528312964
-0.227630648017287,1.08711461300922,1.24626083517661,0.101484329443508,1.73472166622178,1.46868547927629
1.55827329486036,0,0.124626083517661,-2.63859256553122,-2.94902683257702,0.0524530528312964
0.351777227769681,0,0.124626083517661,0.101484329443508,0.173472166622178,0.0524530528312964
1.19277069700858,1.08711461300922,0.124626083517661,0.101484329443508,0.173472166622178,0.0524530528312964
0.511681994117951,0,-0.997008668141288,0.101484329443508,0.173472166622178,0.0524530528312964
-0.732561185655796,0,1.24626083517661,0.101484329443508,0.173472166622178,-1.3637793736137
0.780496650070682,0,0.124626083517661,-1.26855411804385,-1.38777733297742,-1.3637793736137
-0.373050311390165,-1.08711461300922,0.124626083517661,0.101484329443508,0.173472166622178,1.46868547927629
1.0928581386104,-2.17422922601844,-0.997008668141288,0.101484329443508,0.173472166622178,-2.7800118000587
-1.38403022394724,1.08711461300922,1.24626083517661,1.47152277693087,1.73472166622178,1.46868547927629
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.768820659241386,-1.08711461300922,-0.997008668141288,-1.26855411804385,0.173472166622178,-1.3637793736137
-0.676478959964661,1.08711461300922,0.124626083517661,0.101484329443508,0.173472166622178,0.0524530528312964
-1.57605181890598,1.08711461300922,0.124626083517661,0.101484329443508,0.173472166622178,0.0524530528312964
0.374061333567913,0,1.24626083517661,-1.26855411804385,-1.38777733297742,-1.3637793736137
-0.780087037980557,0,-0.997008668141288,-1.26855411804385,0.173472166622178,0.0524530528312964
0.559438806210202,1.08711461300922,1.24626083517661,1.47152277693087,0.173472166622178,0.0524530528312964
-2.42023838043247,0,1.24626083517661,1.47152277693087,0.173472166622178,0.0524530528312964
-1.44977421213239,1.08711461300922,1.24626083517661,1.47152277693087,1.73472166622178,1.46868547927629
0.406473640409916,0,0.124626083517661,0.101484329443508,0.173472166622178,0.0524530528312964
0.47412835515807,0,-0.997008668141288,0.101484329443508,0.173472166622178,1.46868547927629
1.76610885536995,0,0.124626083517661,0.101484329443508,0.173472166622178,0.0524530528312964
-0.641236524835532,1.08711461300922,-2.11864341980024,0.101484329443508,0.173472166622178,0.0524530528312964
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
