"PROFICIENCIA_MT_SAEB","TX_RESP_Q19_num","TX_RESP_Q20_num"
1.2311855027536,-0.594981102452753,-0.341828071412738
NA,NA,NA
NA,NA,NA
-0.14273432445123,-0.594981102452753,-0.341828071412738
-0.276358174468351,-0.594981102452753,-0.341828071412738
1.79358697088761,NA,NA
0.144872889201183,-0.594981102452753,-0.341828071412738
-1.46019542480135,1.27920937027342,2.88112231619308
0.535659789031551,1.27920937027342,-0.341828071412738
-0.432305170718786,1.27920937027342,-0.341828071412738
NA,NA,NA
NA,NA,NA
-0.372424295048903,1.27920937027342,-0.341828071412738
NA,NA,NA
-1.25790769694991,1.27920937027342,-0.341828071412738
-0.561366163925271,-0.594981102452753,-0.341828071412738
NA,NA,NA
-1.40438063199235,-0.594981102452753,-0.341828071412738
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.116084194684098,-0.594981102452753,-0.341828071412738
-1.51768106941704,1.27920937027342,2.88112231619308
NA,NA,NA
-0.0278629461741554,1.27920937027342,-0.341828071412738
1.32982033297626,-0.594981102452753,-0.341828071412738
NA,NA,NA
NA,NA,NA
-1.37129419087748,1.27920937027342,-0.341828071412738
NA,NA,NA
-1.28288419408855,1.27920937027342,-0.341828071412738
NA,NA,NA
1.40330243147933,-0.594981102452753,-0.341828071412738
0.859482786976789,-0.594981102452753,-0.341828071412738
0.219591460250114,3.15339984299959,-0.341828071412738
-0.413255697280075,-0.594981102452753,-0.341828071412738
0.24637062511405,-0.594981102452753,-0.341828071412738
0.361289178046488,1.27920937027342,-0.341828071412738
1.19683207453949,-0.594981102452753,-0.341828071412738
-0.103529355364413,-0.594981102452753,-0.341828071412738
0.652129817063849,-0.594981102452753,-0.341828071412738
-0.395452429263484,NA,-0.341828071412738
-0.915992771754782,-0.594981102452753,-0.341828071412738
NA,NA,NA
0.110672108240317,-0.594981102452753,-0.341828071412738
-0.331386143683407,1.27920937027342,-0.341828071412738
NA,NA,NA
0.68557846021685,NA,NA
-0.0259007039699059,-0.594981102452753,-0.341828071412738
-0.716401423060116,3.15339984299959,-0.341828071412738
1.08992631062199,NA,NA
0.816447657963437,-0.594981102452753,-0.341828071412738
-1.30736945409226,-0.594981102452753,-0.341828071412738
-1.32489240534093,NA,2.88112231619308
-0.199213857811837,-0.594981102452753,-0.341828071412738
0.119863096687356,-0.594981102452753,-0.341828071412738
0.585285291885555,1.27920937027342,2.88112231619308
-0.809235508686615,1.27920937027342,2.88112231619308
-0.179288698625738,-0.594981102452753,-0.341828071412738
-0.585961018102022,1.27920937027342,2.88112231619308
-1.26047084494843,-0.594981102452753,-0.341828071412738
-1.44513014895332,-0.594981102452753,-0.341828071412738
0.0176340294725176,-0.594981102452753,-0.341828071412738
-0.857410812977197,-0.594981102452753,2.88112231619308
-0.270807232086731,-0.594981102452753,-0.341828071412738
-1.92645859513209,1.27920937027342,-0.341828071412738
-0.599398495223568,-0.594981102452753,-0.341828071412738
NA,NA,NA
-0.650077283988019,1.27920937027342,-0.341828071412738
NA,NA,NA
1.90470031680332,-0.594981102452753,-0.341828071412738
1.719055732878,-0.594981102452753,-0.341828071412738
NA,NA,NA
-0.777182937387197,-0.594981102452753,-0.341828071412738
2.23353306451809,-0.594981102452753,-0.341828071412738
NA,NA,NA
2.60698295572822,-0.594981102452753,-0.341828071412738
NA,NA,NA
NA,NA,NA
0.259831689563276,-0.594981102452753,-0.341828071412738
1.43566446851794,-0.594981102452753,-0.341828071412738
-0.228578367591082,-0.594981102452753,-0.341828071412738
-0.814529721627991,-0.594981102452753,-0.341828071412738
1.35933612442663,-0.594981102452753,-0.341828071412738
0.278291380494875,NA,NA
NA,NA,NA
-0.0714101684858677,-0.594981102452753,-0.341828071412738
1.10420059164339,-0.594981102452753,-0.341828071412738
-0.210351818772046,-0.594981102452753,-0.341828071412738
-0.100902347779787,-0.594981102452753,-0.341828071412738
-0.233359121651969,NA,-0.341828071412738
1.28841580833995,-0.594981102452753,-0.341828071412738
NA,NA,NA
-0.612117105083663,-0.594981102452753,-0.341828071412738
NA,NA,NA
NA,NA,NA
