"PROFICIENCIA_LP_SAEB","TX_RESP_Q23g_num","TX_RESP_Q19_num"
0.401380222535569,-2.07706414107197,-0.594981102452753
NA,NA,NA
NA,NA,NA
-1.06181679128866,1.40201829522358,-0.594981102452753
0.192513770622335,-2.07706414107197,-0.594981102452753
-1.0995039119743,-2.07706414107197,NA
-1.13824921799401,1.40201829522358,-0.594981102452753
-0.742564103430425,0.24232414979173,1.27920937027342
-0.519447247924483,0.24232414979173,1.27920937027342
-1.15651785794736,0.24232414979173,1.27920937027342
NA,NA,NA
NA,NA,NA
0.898428450451065,1.40201829522358,1.27920937027342
NA,NA,NA
-0.883642439825418,0.24232414979173,1.27920937027342
-0.754381895660984,0.24232414979173,-0.594981102452753
NA,NA,NA
-0.142544786135473,0.24232414979173,-0.594981102452753
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.519227104486,0.24232414979173,-0.594981102452753
1.30960209797922,0.24232414979173,1.27920937027342
NA,NA,NA
-1.14274905615554,0.24232414979173,1.27920937027342
-1.8683872616138,0.24232414979173,-0.594981102452753
NA,NA,NA
NA,NA,NA
-1.49431855333972,0.24232414979173,1.27920937027342
NA,NA,NA
-1.4917943270972,1.40201829522358,1.27920937027342
NA,NA,NA
1.63639957648433,0.24232414979173,-0.594981102452753
-0.356141239075531,-0.917369995640119,-0.594981102452753
0.757894286568924,-0.917369995640119,3.15339984299959
-0.789081036674862,0.24232414979173,-0.594981102452753
-0.554041347214765,0.24232414979173,-0.594981102452753
-0.352751001727758,1.40201829522358,1.27920937027342
-0.61680330043027,1.40201829522358,-0.594981102452753
-0.679200964323997,0.24232414979173,-0.594981102452753
0.370180822685972,0.24232414979173,-0.594981102452753
0.24679342718792,1.40201829522358,NA
0.362674020675563,-0.917369995640119,-0.594981102452753
NA,NA,NA
0.0737625302242737,NA,-0.594981102452753
-0.270452139777639,-0.917369995640119,1.27920937027342
NA,NA,NA
-0.301753214498907,-0.917369995640119,NA
1.07386512537267,0.24232414979173,-0.594981102452753
-0.545970252708921,1.40201829522358,3.15339984299959
1.40650782389899,1.40201829522358,NA
0.197716469546458,0.24232414979173,-0.594981102452753
-0.204455250329937,NA,-0.594981102452753
-1.50211478292219,0.24232414979173,NA
0.036188280207067,-0.917369995640119,-0.594981102452753
0.561358544466477,1.40201829522358,-0.594981102452753
-0.318196006597176,-0.917369995640119,1.27920937027342
-1.13585013317542,1.40201829522358,1.27920937027342
-0.646507594920759,0.24232414979173,-0.594981102452753
0.0303140160174559,-0.917369995640119,1.27920937027342
-0.880894703292485,-0.917369995640119,-0.594981102452753
0.194160850809576,0.24232414979173,-0.594981102452753
-1.12618335367978,1.40201829522358,-0.594981102452753
-0.741285774657875,0.24232414979173,-0.594981102452753
0.522062352512311,0.24232414979173,-0.594981102452753
-1.25739490740548,0.24232414979173,1.27920937027342
-0.745005659260637,NA,-0.594981102452753
NA,NA,NA
-0.146338416964726,0.24232414979173,1.27920937027342
NA,NA,NA
1.79632427217134,-0.917369995640119,-0.594981102452753
2.36278422924005,-0.917369995640119,-0.594981102452753
NA,NA,NA
2.58452329186598,0.24232414979173,-0.594981102452753
0.388062842570747,0.24232414979173,-0.594981102452753
NA,NA,NA
2.30264373532807,0.24232414979173,-0.594981102452753
NA,NA,NA
NA,NA,NA
-0.0110013541083268,0.24232414979173,-0.594981102452753
0.732765827795151,-0.917369995640119,-0.594981102452753
1.16955065142118,-2.07706414107197,-0.594981102452753
0.819971267957965,0.24232414979173,-0.594981102452753
0.784974890709429,0.24232414979173,-0.594981102452753
0.528032713957453,-0.917369995640119,NA
NA,NA,NA
0.691471672892941,-2.07706414107197,-0.594981102452753
1.90930629010338,0.24232414979173,-0.594981102452753
0.790544089719547,-2.07706414107197,-0.594981102452753
0.837389554695747,-0.917369995640119,-0.594981102452753
-0.398243276181689,0.24232414979173,NA
0.433519359434661,-0.917369995640119,-0.594981102452753
NA,NA,NA
-0.808857093307315,1.40201829522358,-0.594981102452753
NA,NA,NA
NA,NA,NA
