"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
1.71082509530548,0.918015164772262,1.25695556965043,-0.432156098280046,-0.19201784934589,-0.302376515207114,-0.560277539522576,1.87082869338697,-0.362851818248537,-0.21320071635561
-0.891394739711047,-0.524580094155578,-1.04746297470869,1.15241626208012,1.21611304585731,1.02808015170419,-1.44071367305805,0,1.63283318211842,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.397578971203521,0.918015164772262,1.25695556965043,-0.432156098280046,1.21611304585731,-0.302376515207114,-0.560277539522576,-3.74165738677394,-0.362851818248537,-0.21320071635561
0.919446704180243,0.918015164772262,1.25695556965043,-0.432156098280046,-0.19201784934589,1.02808015170419,0.320158594012901,0,-0.362851818248537,-0.21320071635561
-0.455508204270654,-1.2458777236195,-1.04746297470869,1.15241626208012,1.21611304585731,1.02808015170419,1.20059472754838,0,-0.362851818248537,-0.21320071635561
-0.275380896648341,-1.2458777236195,-1.04746297470869,1.15241626208012,-0.19201784934589,-1.63283318211842,-0.560277539522576,0,-0.362851818248537,-0.21320071635561
0.681020507753647,-1.2458777236195,0.104746297470869,-0.432156098280046,-1.60014874454909,-0.302376515207114,0.320158594012901,0,-0.362851818248537,-0.21320071635561
-1.10341796119539,-1.2458777236195,1.25695556965043,1.15241626208012,1.21611304585731,1.02808015170419,1.20059472754838,0,-0.362851818248537,-0.21320071635561
-0.138879230417231,0.918015164772262,0.104746297470869,-0.432156098280046,-0.19201784934589,-0.302376515207114,0.320158594012901,0,-0.362851818248537,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.921634040451809,0.918015164772262,0.104746297470869,-0.432156098280046,-1.60014874454909,-0.302376515207114,0.320158594012901,0,-0.362851818248537,-0.21320071635561
0.605827235305021,0.918015164772262,0.104746297470869,-0.432156098280046,-1.60014874454909,-1.63283318211842,-0.560277539522576,0,-0.362851818248537,-0.21320071635561
0.212326907313629,-0.524580094155578,1.25695556965043,-2.01672845864021,1.21611304585731,1.02808015170419,0.320158594012901,0,1.63283318211842,-0.21320071635561
1.10424472633207,0.918015164772262,1.25695556965043,-0.432156098280046,-0.19201784934589,-1.63283318211842,-1.44071367305805,0,-2.35853681861549,-0.21320071635561
-1.68184819800177,-0.524580094155578,-1.04746297470869,1.15241626208012,1.21611304585731,1.02808015170419,1.20059472754838,0,-0.362851818248537,4.47721504346782
-1.39504590670506,0.918015164772262,1.25695556965043,-0.432156098280046,-0.19201784934589,-0.302376515207114,0.320158594012901,0,-0.362851818248537,-0.21320071635561
1.59597748183737,0.918015164772262,-1.04746297470869,-0.432156098280046,-0.19201784934589,-0.302376515207114,-1.44071367305805,0,-0.362851818248537,-0.21320071635561
1.0128059236664,0.918015164772262,0.104746297470869,-0.432156098280046,-1.60014874454909,1.02808015170419,0.320158594012901,1.87082869338697,-0.362851818248537,-0.21320071635561
-1.47244491886294,-1.2458777236195,-1.04746297470869,1.15241626208012,-0.19201784934589,1.02808015170419,1.20059472754838,0,1.63283318211842,-0.21320071635561
-0.573741131494549,-1.2458777236195,-1.04746297470869,1.15241626208012,1.21611304585731,1.02808015170419,1.20059472754838,0,1.63283318211842,-0.21320071635561
-0.904207402357506,0.196717535308342,-1.04746297470869,1.15241626208012,-0.19201784934589,-0.302376515207114,1.20059472754838,0,-0.362851818248537,-0.21320071635561
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.332296216981071,0.918015164772262,0.104746297470869,-0.432156098280046,-0.19201784934589,-0.302376515207114,-1.44071367305805,0,-0.362851818248537,-0.21320071635561
0.19304272174128,-1.2458777236195,-1.04746297470869,-2.01672845864021,-0.19201784934589,-1.63283318211842,-1.44071367305805,0,1.63283318211842,-0.21320071635561
