"PROFICIENCIA_LP_SAEB","TX_RESP_Q22d_num","TX_RESP_Q22e_num"
-0.982461937359652,-0.867847461883311,-0.515235166100601
NA,NA,NA
-0.703334113639375,0.427634981217863,0.664080880751887
-0.302370618973739,0.427634981217863,0.664080880751887
0.892565621235754,NA,NA
-0.0600689667259594,-0.867847461883311,-0.515235166100601
-0.154344152156526,1.72311742431904,1.84339692760438
0.0940462277503682,0.427634981217863,0.664080880751887
NA,NA,NA
0.185617685923519,0.427634981217863,-0.515235166100601
NA,NA,NA
NA,NA,NA
-0.316172248631984,-0.867847461883311,-0.515235166100601
-1.06542876119961,0.427634981217863,0.664080880751887
0.62427413660825,-0.867847461883311,-0.515235166100601
-0.407801954277778,-0.867847461883311,-0.515235166100601
0.921688429569037,-0.867847461883311,-0.515235166100601
0.0880537950978995,-0.867847461883311,-0.515235166100601
0.442182286086392,-0.867847461883311,-1.69455121295309
0.855957009145147,0.427634981217863,-0.515235166100601
0.48359317461555,-2.16332990498448,-0.515235166100601
-0.619231820171527,NA,NA
0.251105347472449,0.427634981217863,0.664080880751887
-0.231294739356489,0.427634981217863,-0.515235166100601
1.35419667499754,-0.867847461883311,-0.515235166100601
1.41848347609157,0.427634981217863,-0.515235166100601
-0.375617538791248,-0.867847461883311,-0.515235166100601
0.909242224426119,-0.867847461883311,-0.515235166100601
1.86915930030975,0.427634981217863,-0.515235166100601
0.201093407077846,0.427634981217863,0.664080880751887
-0.655153181144556,-0.867847461883311,-0.515235166100601
-0.700258219777386,0.427634981217863,0.664080880751887
2.55398987823161,-0.867847461883311,-0.515235166100601
1.3546603671788,-2.16332990498448,-1.69455121295309
2.1199668747974,-0.867847461883311,-0.515235166100601
NA,NA,NA
-1.26596520590901,0.427634981217863,0.664080880751887
-1.49282678903092,-0.867847461883311,-0.515235166100601
1.90396778709907,-0.867847461883311,-0.515235166100601
NA,NA,NA
NA,NA,NA
-0.526168199436857,0.427634981217863,1.84339692760438
-0.461378471665363,0.427634981217863,0.664080880751887
1.33201748766677,0.427634981217863,0.664080880751887
0.979016157570729,-0.867847461883311,-0.515235166100601
-0.0779060089128164,-0.867847461883311,-0.515235166100601
-0.616203491122323,0.427634981217863,0.664080880751887
0.974373193041424,-0.867847461883311,-0.515235166100601
-1.52173080785785,0.427634981217863,-0.515235166100601
0.380137893992935,0.427634981217863,NA
NA,NA,NA
0.18557130807294,0.427634981217863,0.664080880751887
-1.34794991563816,0.427634981217863,1.84339692760438
0.0837342453981761,1.72311742431904,1.84339692760438
-1.07661346290943,0.427634981217863,0.664080880751887
-0.284820131044668,-0.867847461883311,-0.515235166100601
0.188407025527721,0.427634981217863,-0.515235166100601
-1.38696976591736,0.427634981217863,0.664080880751887
NA,NA,NA
-1.13076660653694,-0.867847461883311,-0.515235166100601
-0.846653412062476,1.72311742431904,-0.515235166100601
0.899426025397027,-0.867847461883311,-1.69455121295309
-0.295001331742833,0.427634981217863,0.664080880751887
1.09392245106005,-0.867847461883311,-0.515235166100601
1.50625138940786,-0.867847461883311,-0.515235166100601
NA,NA,NA
-0.840643131814647,1.72311742431904,1.84339692760438
0.0111816768903535,1.72311742431904,1.84339692760438
-1.87507102645442,0.427634981217863,0.664080880751887
-1.53061485309446,1.72311742431904,1.84339692760438
NA,NA,NA
NA,NA,NA
0.461140532773532,0.427634981217863,0.664080880751887
0.748907477474387,-0.867847461883311,-0.515235166100601
-0.104434463160731,0.427634981217863,0.664080880751887
-1.5699295663669,0.427634981217863,-0.515235166100601
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.29806638297317,0.427634981217863,0.664080880751887
0.244831129992152,-0.867847461883311,-0.515235166100601
-0.774936680759357,0.427634981217863,-0.515235166100601
-0.444101438247544,-0.867847461883311,-0.515235166100601
-1.50547393608484,0.427634981217863,0.664080880751887
-0.649718383336713,-0.867847461883311,-0.515235166100601
1.57648070599829,-0.867847461883311,-0.515235166100601
0.911412099245302,NA,-0.515235166100601
NA,NA,NA
NA,NA,NA
1.0659862596352,-0.867847461883311,-0.515235166100601
-0.422452542468391,-0.867847461883311,-0.515235166100601
-1.3179448922496,-0.867847461883311,-1.69455121295309
1.40916426892891,-0.867847461883311,-1.69455121295309
NA,NA,NA
NA,NA,NA
0.205619855080732,1.72311742431904,1.84339692760438
-1.11756540710615,-2.16332990498448,-1.69455121295309
NA,NA,NA
0.0918918050210013,-0.867847461883311,-0.515235166100601
2.28784329905469,-0.867847461883311,-0.515235166100601
-0.248339926683676,1.72311742431904,1.84339692760438
0.0430890553978811,1.72311742431904,1.84339692760438
0.263240050570113,0.427634981217863,0.664080880751887
-0.551280586191257,-0.867847461883311,-0.515235166100601
NA,NA,NA
-0.473529813815048,-0.867847461883311,-0.515235166100601
-0.075322359068439,1.72311742431904,-0.515235166100601
0.0624598685668778,1.72311742431904,1.84339692760438
0.044085413055169,-0.867847461883311,-0.515235166100601
1.64885253253376,-0.867847461883311,-0.515235166100601
NA,NA,NA
1.05483602299163,-0.867847461883311,-1.69455121295309
-0.587829742265883,0.427634981217863,-0.515235166100601
1.55365708451391,-0.867847461883311,-1.69455121295309
-0.856587314580193,0.427634981217863,0.664080880751887
NA,NA,NA
0.787607473810629,1.72311742431904,1.84339692760438
0.583249658230143,-0.867847461883311,-1.69455121295309
-0.301344522517895,1.72311742431904,-0.515235166100601
-1.18147054589795,-0.867847461883311,0.664080880751887
-0.24780370032103,0.427634981217863,-1.69455121295309
-1.83804151756538,1.72311742431904,1.84339692760438
-1.03594211657833,0.427634981217863,0.664080880751887
1.37441046872561,0.427634981217863,0.664080880751887
NA,NA,NA
NA,NA,NA
-0.56046305530772,0.427634981217863,0.664080880751887
-1.29053778383302,-0.867847461883311,-0.515235166100601
-1.19547669993495,1.72311742431904,1.84339692760438
0.268290833732449,0.427634981217863,-0.515235166100601
-0.0455242124019063,1.72311742431904,0.664080880751887
