"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num"
-0.719923881028624,-1.73992636338438,0.440170421541475,-1.16650322279286,-1.14388437128946,-1.7894246815344,1.579245375946,0.189419190235915
-0.830671260088309,-0.347985272676876,0.440170421541475,0.216019115332011,-0.163412053041352,-1.7894246815344,-0.71783880724818,0.189419190235915
NA,NA,NA,NA,NA,NA,NA,NA
-0.241366756327161,-0.347985272676876,0.440170421541475,0.216019115332011,-0.163412053041352,0.762705601965484,-0.71783880724818,0.189419190235915
NA,NA,NA,NA,NA,NA,NA,NA
0.13248694780087,-0.347985272676876,0.440170421541475,-1.16650322279286,-1.14388437128946,-1.7894246815344,0.430703284348908,-1.3259343316514
NA,NA,NA,NA,NA,NA,NA,NA
0.0306347382884401,-0.347985272676876,0.440170421541475,0.216019115332011,-1.14388437128946,-1.7894246815344,0.430703284348908,-1.3259343316514
NA,NA,NA,NA,NA,NA,NA,NA
-0.330166977023089,-0.347985272676876,0.440170421541475,1.59854145345688,-0.163412053041352,0.762705601965484,0.430703284348908,0.189419190235915
0.758163446623016,-0.347985272676876,0.440170421541475,0.216019115332011,0.817060265206761,0.762705601965484,-0.71783880724818,0.189419190235915
0.475665764925367,1.04395581803063,0.440170421541475,-1.16650322279286,0.817060265206761,0.762705601965484,0.430703284348908,-1.3259343316514
-0.839202464089,1.04395581803063,0.440170421541475,0.216019115332011,1.79753258345487,0.762705601965484,-0.71783880724818,0.189419190235915
0.572443282173941,-1.73992636338438,-3.08119295079033,-1.16650322279286,-1.14388437128946,0.762705601965484,-1.86638089884527,-2.84128785353872
-0.663224152866731,-0.347985272676876,0.440170421541475,0.216019115332011,-0.163412053041352,-0.938714587034442,0.430703284348908,0.189419190235915
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-2.22386195438186,-0.347985272676876,-1.32051126462443,-1.16650322279286,NA,NA,1.579245375946,1.70477271212323
-0.336863751582077,-0.347985272676876,0.440170421541475,0.216019115332011,0.817060265206761,0.762705601965484,-0.71783880724818,0.189419190235915
1.27308993329044,1.04395581803063,0.440170421541475,0.216019115332011,-0.163412053041352,0.762705601965484,0.430703284348908,0.189419190235915
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.152027158080376,1.04395581803063,-1.32051126462443,-1.16650322279286,-1.14388437128946,0.762705601965484,-0.71783880724818,-1.3259343316514
-1.16549428521641,-1.73992636338438,-1.32051126462443,-1.16650322279286,-0.163412053041352,-0.938714587034442,-0.71783880724818,0.189419190235915
-1.40861443748533,-0.347985272676876,-1.32051126462443,-1.16650322279286,-1.14388437128946,0.762705601965484,1.579245375946,0.189419190235915
0.0250391480134815,1.04395581803063,0.440170421541475,1.59854145345688,0.817060265206761,-0.0880044925344789,0.430703284348908,0.189419190235915
NA,NA,NA,NA,NA,NA,NA,NA
1.25059415760594,1.04395581803063,0.440170421541475,0.216019115332011,NA,NA,-0.71783880724818,0.189419190235915
-0.288523788996376,1.04395581803063,0.440170421541475,0.216019115332011,-0.163412053041352,0.762705601965484,0.430703284348908,0.189419190235915
-0.522358403409371,-1.73992636338438,-3.08119295079033,-1.16650322279286,-1.14388437128946,-0.0880044925344789,-1.86638089884527,0.189419190235915
1.24861598511215,1.04395581803063,0.440170421541475,0.216019115332011,1.79753258345487,0.762705601965484,-0.71783880724818,1.70477271212323
2.16878185494926,1.04395581803063,0.440170421541475,1.59854145345688,1.79753258345487,0.762705601965484,1.579245375946,0.189419190235915
-0.110391893276018,-0.347985272676876,0.440170421541475,0.216019115332011,-0.163412053041352,NA,-0.71783880724818,-1.3259343316514
-0.802387343069566,1.04395581803063,0.440170421541475,1.59854145345688,-0.163412053041352,-0.0880044925344789,1.579245375946,0.189419190235915
-0.0384021891348078,-1.73992636338438,0.440170421541475,0.216019115332011,-1.14388437128946,-0.0880044925344789,0.430703284348908,1.70477271212323
0.806643202618251,1.04395581803063,0.440170421541475,0.216019115332011,1.79753258345487,0.762705601965484,-0.71783880724818,0.189419190235915
-0.748724770353135,-0.347985272676876,0.440170421541475,-1.16650322279286,-0.163412053041352,-0.0880044925344789,0.430703284348908,0.189419190235915
0.983770189584226,-0.347985272676876,0.440170421541475,1.59854145345688,0.817060265206761,-0.938714587034442,-0.71783880724818,0.189419190235915
0.311280851489384,-0.347985272676876,0.440170421541475,1.59854145345688,0.817060265206761,0.762705601965484,-0.71783880724818,0.189419190235915
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.921756911532275,1.04395581803063,0.440170421541475,-1.16650322279286,-1.14388437128946,-1.7894246815344,1.579245375946,1.70477271212323
2.30675287546573,1.04395581803063,0.440170421541475,0.216019115332011,-0.163412053041352,0.762705601965484,-0.71783880724818,-1.3259343316514
