"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22g_num"
0.461631282162135,-0.611367062442335,-0.530330085889911
-0.42053343181646,0.786043365997288,-0.530330085889911
NA,NA,NA
0.684761251508511,-0.611367062442335,-0.530330085889911
NA,NA,NA
-0.333164393634994,0.786043365997288,0.883883476483184
NA,NA,NA
-0.107624841983503,-0.611367062442335,-0.530330085889911
NA,NA,NA
0.0220065486994775,0.786043365997288,0.883883476483184
-0.987082471885657,-0.611367062442335,0.883883476483184
-0.511136815696902,0.786043365997288,-0.530330085889911
0.97418766741032,-0.611367062442335,-0.530330085889911
-1.0597766959642,0.786043365997288,-0.530330085889911
0.499307291530496,-2.00877749088196,-0.530330085889911
NA,NA,NA
NA,NA,NA
-1.21771863764838,0.786043365997288,0.883883476483184
1.28169588019791,-0.611367062442335,0.883883476483184
1.98889129610497,0.786043365997288,-0.530330085889911
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.423904999035215,0.786043365997288,-0.530330085889911
-0.371873301791839,0.786043365997288,0.883883476483184
0.864176637149769,-0.611367062442335,0.883883476483184
-0.621468489207189,0.786043365997288,0.883883476483184
NA,NA,NA
-1.03508741397443,-0.611367062442335,0.883883476483184
-0.944647427135832,0.786043365997288,0.883883476483184
-0.352126504495707,-2.00877749088196,-0.530330085889911
-0.385436580211226,0.786043365997288,-1.94454364826301
1.77377627713119,-2.00877749088196,0.883883476483184
1.55450657668949,-0.611367062442335,-1.94454364826301
-1.22529116929187,0.786043365997288,0.883883476483184
-1.90252490764154,0.786043365997288,0.883883476483184
0.157958624614553,-2.00877749088196,-1.94454364826301
0.450574675444773,0.786043365997288,0.883883476483184
0.895528844495737,-0.611367062442335,-1.94454364826301
0.274356647752133,0.786043365997288,-0.530330085889911
NA,NA,NA
NA,NA,NA
-1.38900653747972,0.786043365997288,0.883883476483184
1.40504511800319,0.786043365997288,0.883883476483184
