"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
0.156206226105905,-2.48672948456638,-0.848057125376782,1.23637461439884,1.13814879044733,-1.00534251067784,-0.428746462856272,-0.750848869254839,-0.665912091816292,-0.312705241997642,-0.502845284514068,0.753828555890473,0.848057125376782,-0.277498374037728,-0.823329307421632,-0.277498374037728,-0.218145764010179,-0.19599838302001,-0.95827083273531
-1.35115678437258,0.428746462856272,-0.848057125376782,0.280994230545191,1.13814879044733,1.04555621110496,-0.428746462856272,-0.750848869254839,-0.665912091816292,-1.64170252048762,-0.502845284514068,-0.848057125376782,0.848057125376782,-0.277498374037728,0.449088713139072,-1.84998916025152,-0.218145764010179,-0.19599838302001,-0.95827083273531
-0.388686561761478,-1.02899151085505,-0.848057125376782,-1.62976653716211,-1.28041738925324,-1.00534251067784,-0.428746462856272,-0.750848869254839,-0.665912091816292,-1.64170252048762,-0.502845284514068,-0.848057125376782,-2.35571423715773,-1.84998916025152,-0.823329307421632,-0.277498374037728,-0.218145764010179,-0.19599838302001,-0.95827083273531
0.713330362818905,0.428746462856272,0.753828555890473,0.280994230545191,-1.28041738925324,-1.00534251067784,-0.428746462856272,-0.750848869254839,-0.665912091816292,-0.312705241997642,-0.502845284514068,0.753828555890473,0.848057125376782,1.29499241217606,0.449088713139072,-0.277498374037728,-0.218145764010179,-0.19599838302001,-0.100870613972138
-1.05624350271033,0.428746462856272,-2.44994280664404,-1.62976653716211,-0.0711342994029576,0.361923303844023,-1.8864844365676,-1.91125166719413,-0.665912091816292,-0.312705241997642,-0.502845284514068,-0.848057125376782,-0.753828555890473,-0.277498374037728,-0.823329307421632,-1.84998916025152,-2.69046442279221,-1.8619846386901,-0.95827083273531
1.26750857481894,0.428746462856272,0.753828555890473,1.23637461439884,-1.28041738925324,1.04555621110496,1.02899151085505,0.409553928684458,2.56851806843427,2.34528931498231,2.34661132773231,0.753828555890473,0.848057125376782,1.29499241217606,0.449088713139072,1.29499241217606,1.01801356538084,-0.19599838302001,1.61392982355421
0.188824896883754,0.428746462856272,-0.848057125376782,0.280994230545191,-1.28041738925324,0.361923303844023,-0.428746462856272,0.409553928684458,-0.665912091816292,-0.312705241997642,-0.502845284514068,-0.848057125376782,0.848057125376782,-0.277498374037728,0.449088713139072,-0.277498374037728,-0.218145764010179,-1.8619846386901,0.756529604791034
0.108626239290769,0.428746462856272,0.753828555890473,1.23637461439884,-0.0711342994029576,-1.00534251067784,1.02899151085505,0.409553928684458,0.951302988308988,1.01629203649234,0.921883021609123,0.753828555890473,0.848057125376782,1.29499241217606,0.449088713139072,-0.277498374037728,1.01801356538084,1.46998787265008,0.756529604791034
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
