"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
-1.1430862505421,1.2152872405004,0.277350098112615,0.699062073642556,-1.24887217024511,-0.343131758153758,-0.906850385883814,1.15600405774638,1.50213523239762,1.87766904049703,1.15600405774638,1.20659949980977,1.15600405774638,0.833476259898716
-0.191394875952717,-0.75955452531275,0.277350098112615,0.699062073642556,-1.24887217024511,-2.1274169005533,-1.7489257442045,NA,NA,NA,NA,NA,NA,NA
0.0710614768180184,1.2152872405004,0.277350098112615,-0.815572419249648,1.07046186021009,0.549010813046013,-1.7489257442045,-1.36618661370027,-0.751067616198811,0.751067616198811,-0.105091277976944,1.20659949980977,1.15600405774638,NA
-0.336352032087313,-0.75955452531275,0.277350098112615,0.699062073642556,-0.0892051550175081,-0.343131758153758,-0.906850385883814,1.15600405774638,-0.751067616198811,-0.375533808099406,-0.105091277976944,-0.402199833269922,-0.105091277976944,-0.185216946644159
0.504420896869964,-0.75955452531275,0.277350098112615,-0.815572419249648,-0.0892051550175081,0.549010813046013,0.777300330757555,-0.105091277976944,-0.751067616198811,-0.375533808099406,-0.105091277976944,-0.402199833269922,-1.36618661370027,0.833476259898716
-0.507811323031708,1.2152872405004,0.277350098112615,0.699062073642556,-0.0892051550175081,0.549010813046013,-0.0647750275631297,-0.105091277976944,0.375533808099406,0.751067616198811,1.15600405774638,-0.402199833269922,-0.105091277976944,0.833476259898716
1.55494022140058,-0.75955452531275,0.277350098112615,0.699062073642556,-0.0892051550175081,0.549010813046013,0.777300330757555,-1.36618661370027,-0.751067616198811,-1.50213523239762,-1.36618661370027,-0.402199833269922,-1.36618661370027,-1.20391015318703
0.976445712959338,1.2152872405004,0.277350098112615,0.699062073642556,2.2301288754377,0.549010813046013,0.777300330757555,-0.105091277976944,0.375533808099406,-0.375533808099406,-0.105091277976944,1.20659949980977,-0.105091277976944,-2.22260335972991
-0.172152840298737,-0.75955452531275,0.277350098112615,0.699062073642556,-0.0892051550175081,-2.1274169005533,0.777300330757555,1.15600405774638,-0.751067616198811,-0.375533808099406,-1.36618661370027,-0.402199833269922,-0.105091277976944,-0.185216946644159
-0.724519015896001,-0.75955452531275,0.277350098112615,-0.815572419249648,-1.24887217024511,0.549010813046013,0.777300330757555,1.15600405774638,1.50213523239762,0.751067616198811,1.15600405774638,-0.402199833269922,1.15600405774638,0.833476259898716
1.30442103258669,-0.75955452531275,-3.32820117735137,-2.33020691214185,-0.0892051550175081,0.549010813046013,0.777300330757555,-0.105091277976944,-0.751067616198811,-1.50213523239762,-1.36618661370027,-2.01099916634961,-1.36618661370027,0.833476259898716
0.656107666614185,-0.75955452531275,0.277350098112615,-0.815572419249648,-0.0892051550175081,0.549010813046013,0.777300330757555,-1.36618661370027,-0.751067616198811,-0.375533808099406,-0.105091277976944,-0.402199833269922,-0.105091277976944,-0.185216946644159
-1.99208066944019,1.2152872405004,0.277350098112615,0.699062073642556,1.07046186021009,0.549010813046013,-0.0647750275631297,-0.105091277976944,1.50213523239762,0.751067616198811,1.15600405774638,1.20659949980977,1.15600405774638,-0.185216946644159
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
