"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA,NA
0.154813397791184,-0.597881099915127,0.0885870180442744,-0.497689596583578,-0.0757834127802903,-1.3562916452692,1.060406450155
-0.576583423877977,-0.597881099915127,-1.80126936690025,-1.58638558911015,-0.0757834127802903,0.164398987305357,-0.367063771207501
0.307563691529294,-0.597881099915127,-1.80126936690025,-1.58638558911015,1.21253460448465,1.68508961987991,1.060406450155
NA,NA,NA,NA,NA,NA,NA
-0.407488448931961,-0.597881099915127,NA,-0.497689596583578,1.21253460448465,0.164398987305357,1.060406450155
-0.976636603456719,1.103780492151,1.03351521051653,1.67970238846957,NA,0.164398987305357,NA
0.724458124273074,-2.29954269198126,1.03351521051653,-0.497689596583578,-0.0757834127802903,0.164398987305357,-0.367063771207501
0.85400435164851,1.103780492151,-0.856341174427986,0.591006395942998,-0.0757834127802903,0.164398987305357,1.060406450155
0.517378020884806,-0.597881099915127,NA,-0.497689596583578,-0.0757834127802903,0.164398987305357,NA
-0.374490677136253,1.103780492151,-0.856341174427986,-0.497689596583578,-1.36410143004523,0.164398987305357,-0.367063771207501
0.0783143835299585,-0.597881099915127,1.03351521051653,-0.497689596583578,-0.0757834127802903,0.164398987305357,-0.367063771207501
0.195029003910908,-0.597881099915127,0.0885870180442744,-0.497689596583578,-1.36410143004523,-1.3562916452692,-0.367063771207501
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.90654502033249,-0.597881099915127,1.03351521051653,-0.497689596583578,-0.0757834127802903,0.164398987305357,-0.367063771207501
-0.969190099183872,1.103780492151,NA,NA,-0.0757834127802903,0.164398987305357,-0.367063771207501
-0.094461552905453,1.103780492151,0.0885870180442744,-0.497689596583578,-0.0757834127802903,-1.3562916452692,-0.367063771207501
0.219845518725511,-0.597881099915127,0.0885870180442744,0.591006395942998,-0.0757834127802903,0.164398987305357,-0.367063771207501
0.0518187581855162,-0.597881099915127,-0.856341174427986,-0.497689596583578,-1.36410143004523,-1.3562916452692,-0.367063771207501
1.51636297276365,1.103780492151,1.03351521051653,-0.497689596583578,-0.0757834127802903,0.164398987305357,-0.367063771207501
0.634477309987694,-0.597881099915127,NA,-1.58638558911015,1.21253460448465,0.164398987305357,1.060406450155
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.38298095236054,1.103780492151,0.0885870180442744,-0.497689596583578,1.21253460448465,0.164398987305357,1.060406450155
-0.0598001472490961,-0.597881099915127,0.0885870180442744,0.591006395942998,1.21253460448465,1.68508961987991,1.060406450155
NA,NA,NA,NA,NA,NA,NA
0.382372852377178,-0.597881099915127,0.0885870180442744,0.591006395942998,1.21253460448465,1.68508961987991,1.060406450155
-0.862312047692669,-0.597881099915127,0.0885870180442744,1.67970238846957,-0.0757834127802903,0.164398987305357,-1.79453399257
-1.47485782016884,-0.597881099915127,-1.80126936690025,NA,-1.36410143004523,-2.87698227784375,-1.79453399257
1.5292564864349,-0.597881099915127,1.03351521051653,-0.497689596583578,1.21253460448465,1.68508961987991,1.060406450155
-0.0293865685144165,1.103780492151,-0.856341174427986,1.67970238846957,-0.0757834127802903,0.164398987305357,-0.367063771207501
-1.3027666182678,1.103780492151,-1.80126936690025,1.67970238846957,NA,0.164398987305357,-0.367063771207501
-0.107648042518327,-0.597881099915127,1.03351521051653,0.591006395942998,-0.0757834127802903,0.164398987305357,-0.367063771207501
1.37739458809305,-2.29954269198126,1.03351521051653,-0.497689596583578,-1.36410143004523,0.164398987305357,-0.367063771207501
NA,NA,NA,NA,NA,NA,NA
1.61550394335642,-0.597881099915127,0.0885870180442744,-0.497689596583578,1.21253460448465,0.164398987305357,1.060406450155
NA,NA,NA,NA,NA,NA,NA
0.911846025046341,-0.597881099915127,1.03351521051653,0.591006395942998,-0.0757834127802903,0.164398987305357,-0.367063771207501
-2.20181387532248,NA,NA,NA,NA,NA,NA
-0.146140485801215,1.103780492151,1.03351521051653,1.67970238846957,1.21253460448465,0.164398987305357,1.060406450155
-0.415218375113218,1.103780492151,-0.856341174427986,0.591006395942998,-0.0757834127802903,0.164398987305357,-0.367063771207501
0.0808247381804387,1.103780492151,NA,-0.497689596583578,1.21253460448465,0.164398987305357,1.060406450155
0.10671063463589,1.103780492151,1.03351521051653,-0.497689596583578,-0.0757834127802903,0.164398987305357,-0.367063771207501
-1.37643731446543,-0.597881099915127,-0.856341174427986,1.67970238846957,-1.36410143004523,0.164398987305357,-0.367063771207501
-1.45796414951388,1.103780492151,1.03351521051653,0.591006395942998,NA,0.164398987305357,1.060406450155
-1.71430452392774,1.103780492151,-0.856341174427986,-1.58638558911015,-2.65241944731017,-2.87698227784375,-3.22200421393251
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
