"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num"
1.58345895827091,-1.02353263143832,1.35400640077266,0.402199833269922,-0.0635466690575621,0.39336862882433,0.277350098112614,0.500835422470633,-0.730798148647035
-1.53938463310094,-1.02353263143832,-0.67700320038633,-1.20659949980977,-0.826106697748306,0.39336862882433,-1.52542553961938,-0.801336675953013,1.38039650299995
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.175521176574884,0.511766315719159,-0.67700320038633,0.402199833269922,1.46157338832393,-0.688395100442577,-1.52542553961938,-0.801336675953013,-1.78639547447053
-0.802470899867915,0.511766315719159,1.35400640077266,-1.20659949980977,1.46157338832393,NA,0.277350098112614,-0.801336675953013,-1.78639547447053
-1.3398192787463,0.511766315719159,1.35400640077266,0.402199833269922,-0.826106697748306,0.39336862882433,-1.52542553961938,0.500835422470633,1.38039650299995
0.450503289369926,0.511766315719159,-0.67700320038633,-1.20659949980977,-0.826106697748306,0.39336862882433,0.277350098112614,0.500835422470633,0.32479917717646
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.72193457995354,-1.02353263143832,-0.67700320038633,0.402199833269922,1.46157338832393,0.39336862882433,0.277350098112614,0.500835422470633,0.32479917717646
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.299725888909182,2.04706526287664,-0.67700320038633,-1.20659949980977,-0.826106697748306,0.39336862882433,0.277350098112614,-2.10350877437666,0.32479917717646
0.914259563366484,-1.02353263143832,-0.67700320038633,0.402199833269922,-0.0635466690575621,-2.85192255897639,2.08012573584461,1.80300752089428,-0.730798148647035
-0.489199672609158,0.511766315719159,-0.67700320038633,0.402199833269922,0.699013359633182,0.39336862882433,0.277350098112614,0.500835422470633,0.32479917717646
0.165297235110751,NA,NA,NA,NA,NA,0.277350098112614,0.500835422470633,0.32479917717646
-0.541028426418013,0.511766315719159,1.35400640077266,0.402199833269922,-0.826106697748306,0.39336862882433,0.277350098112614,0.500835422470633,0.32479917717646
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000653997005028917,-1.02353263143832,-0.67700320038633,2.01099916634961,-0.826106697748306,0.39336862882433,0.277350098112614,-0.801336675953013,0.32479917717646
