"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
0.05390960024282,1.35400640077266,-0.0635466690575621,-0.75955452531275,-0.277350098112614,0.318297535060383,-0.730798148647035,0.124646392502318
-0.927401766479611,-0.67700320038633,-0.826106697748306,-0.75955452531275,-0.277350098112614,-1.06099178353461,1.38039650299995,0.124646392502318
NA,NA,NA,NA,NA,NA,NA,NA
0.431257682353819,-0.67700320038633,1.46157338832393,1.2152872405004,-0.277350098112614,0.318297535060383,-1.78639547447053,NA
0.144433557598454,1.35400640077266,1.46157338832393,-1.74697540821932,-1.17873791697861,-1.06099178353461,-1.78639547447053,-1.37111031752549
-0.761238992728161,1.35400640077266,-0.826106697748306,1.2152872405004,1.52542553961938,1.69758685365538,1.38039650299995,1.62040310253013
1.18326643339413,-0.67700320038633,-0.826106697748306,-0.75955452531275,0.624037720753383,-1.06099178353461,0.32479917717646,-1.37111031752549
NA,NA,NA,NA,NA,NA,NA,NA
1.50121858592055,-0.67700320038633,1.46157338832393,-0.75955452531275,-0.277350098112614,0.318297535060383,0.32479917717646,-1.37111031752549
NA,NA,NA,NA,NA,NA,NA,NA
0.0922803033198105,-0.67700320038633,-0.826106697748306,1.2152872405004,-0.277350098112614,-1.06099178353461,0.32479917717646,0.124646392502318
0.0231337189460567,-0.67700320038633,-0.0635466690575621,0.227866357593825,-0.277350098112614,0.318297535060383,-0.730798148647035,1.62040310253013
1.40210908304961,-0.67700320038633,0.699013359633182,-0.75955452531275,-1.17873791697861,-1.06099178353461,0.32479917717646,0.124646392502318
-2.00426959792917,NA,NA,1.2152872405004,1.52542553961938,0.318297535060383,0.32479917717646,0.124646392502318
-0.401213356825067,1.35400640077266,-0.826106697748306,0.227866357593825,1.52542553961938,0.318297535060383,0.32479917717646,0.124646392502318
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.737485250863242,-0.67700320038633,-0.826106697748306,0.227866357593825,-1.17873791697861,1.69758685365538,0.32479917717646,0.124646392502318
