"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
-1.43409516653581,-1.05365674571964,0.435572405184377,2.79853176789508
NA,NA,NA,NA
0.536865899932488,-1.05365674571964,-1.161526413825,-0.514016039001138
-1.21977651969554,-1.05365674571964,-1.161526413825,1.14225786444697
0.480197502643893,1.20975404138181,0.435572405184377,-0.514016039001138
0.733433289928123,2.34145943493253,0.435572405184377,-0.514016039001138
-0.629624150527673,1.20975404138181,0.435572405184377,-0.514016039001138
-0.719548200142389,-1.05365674571964,0.435572405184377,-0.514016039001138
0.495751104994861,-1.05365674571964,0.435572405184377,-0.514016039001138
NA,NA,NA,NA
-0.711356469561811,0.0780486478310843,0.435572405184377,-0.514016039001138
0.071313418661396,0.0780486478310843,-1.161526413825,-0.514016039001138
-1.07929257668805,0.0780486478310843,0.435572405184377,-0.514016039001138
-0.671420154884384,0.0780486478310843,-1.161526413825,-0.514016039001138
-0.322500435539633,NA,0.435572405184377,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.63301420296414,0.0780486478310843,0.435572405184377,-0.514016039001138
1.06381787826255,1.20975404138181,2.03267122419376,1.14225786444697
-0.539474428698155,-1.05365674571964,-1.161526413825,-0.514016039001138
-0.252984056692468,0.0780486478310843,-1.161526413825,-0.514016039001138
NA,-1.05365674571964,-1.161526413825,1.14225786444697
-1.27564607694217,-1.05365674571964,0.435572405184377,2.79853176789508
-0.389566778150763,NA,NA,NA
-1.1491126599454,NA,0.435572405184377,NA
0.2069721574002,0.0780486478310843,-1.161526413825,-0.514016039001138
-1.14118080375083,-1.05365674571964,0.435572405184377,1.14225786444697
0.292434628894506,0.0780486478310843,0.435572405184377,-0.514016039001138
NA,NA,NA,NA
-0.846158620551862,1.20975404138181,-1.161526413825,-0.514016039001138
1.51140736756782,NA,0.435572405184377,NA
-1.11674354653158,1.20975404138181,-2.75862523283438,-0.514016039001138
1.73380865520308,NA,2.03267122419376,NA
NA,NA,NA,NA
-0.122528027231252,-1.05365674571964,0.435572405184377,1.14225786444697
1.5255450543815,0.0780486478310843,0.435572405184377,-0.514016039001138
1.52602735934633,-1.05365674571964,0.435572405184377,-0.514016039001138
1.64730779259137,0.0780486478310843,0.435572405184377,-0.514016039001138
1.24498460512797,1.20975404138181,0.435572405184377,-0.514016039001138
1.18415616009783,1.20975404138181,0.435572405184377,-0.514016039001138
NA,NA,NA,NA
