"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
0.979520278190072,0.393397896234721,-1.01505304345025,0.393397896234721,0.393397896234721,-0.566946709513841,-0.69215018856494,-0.563918357472361,0.240073880254174,1.04083299973307,0,-0.267261241912424
-0.322449604280804,0.393397896234721,0.563918357472361,0.393397896234721,0.393397896234721,0.755928946018455,0.384527882536078,1.01505304345025,1.36041865477365,0,1.09544511501033,-0.267261241912424
0.389709307966165,0.393397896234721,-1.01505304345025,0.393397896234721,0.393397896234721,0.755928946018455,0.384527882536078,-0.563918357472361,0.240073880254174,1.04083299973307,0,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.55657155452369,-2.36038737740833,-1.01505304345025,-2.36038737740833,-0.983494740586804,-0.566946709513841,-0.69215018856494,-0.563918357472361,0.240073880254174,0,0,-0.267261241912424
0.416059202695232,0.393397896234721,0.563918357472361,0.393397896234721,-0.983494740586804,-0.566946709513841,0.384527882536078,-2.14288975839497,-0.880270894265305,0,0,-0.267261241912424
-0.363494213828137,0.393397896234721,0.563918357472361,0.393397896234721,0.393397896234721,-0.566946709513841,-0.69215018856494,-0.563918357472361,-0.880270894265305,1.04083299973307,-1.09544511501033,-0.267261241912424
-1.42734182536273,0.393397896234721,0.563918357472361,0.393397896234721,1.77029053305625,2.07880460155075,1.4612059536371,1.01505304345025,1.36041865477365,-2.08166599946613,0,-0.267261241912424
-1.0190525290107,0.393397896234721,0.563918357472361,0.393397896234721,1.77029053305625,2.07880460155075,1.4612059536371,1.01505304345025,-0.880270894265305,-1.04083299973307,2.19089023002066,-0.267261241912424
0.277271042187562,0.393397896234721,0.563918357472361,0.393397896234721,0.393397896234721,-0.566946709513841,-0.69215018856494,-0.563918357472361,-0.880270894265305,1.04083299973307,-1.09544511501033,-0.267261241912424
0.0370568678244601,0.393397896234721,0.563918357472361,0.393397896234721,-0.983494740586804,-0.566946709513841,-0.69215018856494,-0.563918357472361,0.240073880254174,-1.04083299973307,-1.09544511501033,-0.267261241912424
0.532128685233381,-2.36038737740833,-2.59402444437286,-2.36038737740833,-0.983494740586804,-0.566946709513841,-1.76882825966596,1.01505304345025,-2.00061566878478,0,-1.09544511501033,3.47439614486152
-0.808164383771019,0.393397896234721,0.563918357472361,0.393397896234721,0.393397896234721,-0.566946709513841,-0.69215018856494,-0.563918357472361,1.36041865477365,-1.04083299973307,0,-0.267261241912424
-0.816994418489662,0.393397896234721,0.563918357472361,0.393397896234721,-0.983494740586804,-0.566946709513841,1.4612059536371,1.01505304345025,0.240073880254174,0,1.09544511501033,-0.267261241912424
-0.430819963877503,0.393397896234721,0.563918357472361,0.393397896234721,-0.983494740586804,-0.566946709513841,0.384527882536078,1.01505304345025,0.240073880254174,1.04083299973307,NA,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
