"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
0.620571036038751,-1.01418510567422,-0.474341649025257,0.474341649025257,0.474341649025257,0.333333333333333,0.611775290321498,0.629940788348712,0.942809041582063,0.666666666666667,-0.774596669241483,-1.57906384384889,-0.572077553547355
-1.18693349635002,0.253546276418555,-0.474341649025257,-1.89736659610103,0.474341649025257,NA,NA,NA,NA,NA,-0.774596669241483,-0.364399348580512,0.858116330321033
1.05598696978576,-1.01418510567422,1.89736659610103,0.474341649025257,-1.89736659610103,-2.66666666666667,-0.764719112901872,0.629940788348712,-0.471404520791032,0.666666666666667,1.16189500386223,0.850265146687862,0.858116330321033
-0.285184400075601,1.52127765851133,-0.474341649025257,0.474341649025257,0.474341649025257,0.333333333333333,0.611775290321498,0.629940788348712,0.942809041582063,0.666666666666667,-0.774596669241483,0.850265146687862,-0.572077553547355
0.678430158518837,1.52127765851133,-0.474341649025257,0.474341649025257,0.474341649025257,0.333333333333333,0.611775290321498,0.629940788348712,-0.471404520791032,0.666666666666667,1.16189500386223,0.850265146687862,0.858116330321033
-1.16007294620231,0.253546276418555,-0.474341649025257,-1.89736659610103,0.474341649025257,0.333333333333333,0.611775290321498,-1.63784604970665,-0.471404520791032,-1.33333333333333,1.16189500386223,-1.57906384384889,0.858116330321033
0.171322034852689,-1.01418510567422,-0.474341649025257,0.474341649025257,0.474341649025257,0.333333333333333,0.611775290321498,0.629940788348712,0.942809041582063,0.666666666666667,-0.774596669241483,-0.364399348580512,-0.572077553547355
0.765068423458109,0.253546276418555,1.89736659610103,0.474341649025257,-1.89736659610103,0.333333333333333,-2.14121351612524,-1.63784604970665,-1.88561808316413,-1.33333333333333,-0.774596669241483,0.850265146687862,-0.572077553547355
0.968801258757715,-1.01418510567422,-0.474341649025257,0.474341649025257,0.474341649025257,0.333333333333333,-0.764719112901872,0.629940788348712,-0.471404520791032,0.666666666666667,1.16189500386223,0.850265146687862,0.858116330321033
-1.62798903878393,0.253546276418555,-0.474341649025257,0.474341649025257,0.474341649025257,0.333333333333333,0.611775290321498,-0.50395263067897,0.942809041582063,-1.33333333333333,-0.774596669241483,-0.364399348580512,-2.00227143741574
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
