"PROFICIENCIA_LP_SAEB","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
-0.525046496912452,1.86935857528793,1.76686034527073,1.91812077761981
NA,NA,NA,NA
NA,NA,NA,NA
-0.714647283131527,0.443576611085271,0.580163098447107,-0.459268355204744
-1.93850884063979,0.443576611085271,0.580163098447107,0.729426211207534
-0.423195477857001,0.443576611085271,1.76686034527073,-1.64796292161702
1.19213744162501,0.443576611085271,0.580163098447107,-0.459268355204744
0.530799163632237,-0.982205353117386,0.580163098447107,-0.459268355204744
-0.215821818588746,-0.982205353117386,0.580163098447107,0.729426211207534
0.597379101170808,0.443576611085271,-0.60653414837652,-0.459268355204744
-1.93897563182172,0.443576611085271,0.580163098447107,0.729426211207534
0.0327287248838809,-0.982205353117386,-1.79323139520015,-0.459268355204744
-1.39120887796884,0.443576611085271,0.580163098447107,0.729426211207534
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.336141627489475,-0.982205353117386,1.76686034527073,NA
-1.92413164988021,0.443576611085271,0.580163098447107,0.729426211207534
NA,NA,NA,NA
0.0376393770602241,-0.982205353117386,-0.60653414837652,-0.459268355204744
0.249908866543442,1.86935857528793,0.580163098447107,1.91812077761981
NA,NA,NA,NA
1.35133094053816,-0.982205353117386,-0.60653414837652,-0.459268355204744
NA,NA,NA,NA
-0.985983563002274,NA,NA,NA
NA,NA,NA,NA
0.645014850660849,0.443576611085271,0.580163098447107,0.729426211207534
0.776519360802276,0.443576611085271,0.580163098447107,0.729426211207534
-0.476995687791958,-0.982205353117386,0.580163098447107,-0.459268355204744
-0.859070686351068,0.443576611085271,-1.79323139520015,-1.64796292161702
0.603399455487431,-2.40798731732004,-1.79323139520015,-1.64796292161702
NA,NA,NA,NA
-0.0282828722704248,-2.40798731732004,-1.79323139520015,-1.64796292161702
2.42574762445663,0.443576611085271,-0.60653414837652,0.729426211207534
NA,NA,NA,NA
0.861400575431037,-0.982205353117386,-0.60653414837652,-0.459268355204744
-0.527918738170737,0.443576611085271,-0.60653414837652,-0.459268355204744
0.469647171428958,0.443576611085271,0.580163098447107,-0.459268355204744
-0.418555801538716,0.443576611085271,0.580163098447107,0.729426211207534
0.327233809490989,0.443576611085271,0.580163098447107,0.729426211207534
2.05732065663841,-0.982205353117386,-0.60653414837652,-1.64796292161702
-0.0712752343628612,-0.982205353117386,-0.60653414837652,-0.459268355204744
1.50517411379915,-0.982205353117386,-1.79323139520015,-0.459268355204744
1.60338188133374,0.443576611085271,0.580163098447107,-1.64796292161702
-0.421904692930626,-0.982205353117386,-0.60653414837652,-0.459268355204744
0.848912748807429,0.443576611085271,0.580163098447107,0.729426211207534
NA,NA,NA,NA
NA,NA,NA,NA
0.605157053951643,-0.982205353117386,-0.60653414837652,-0.459268355204744
0.987879904122888,0.443576611085271,-0.60653414837652,-0.459268355204744
0.0321424637749183,0.443576611085271,-0.60653414837652,-0.459268355204744
-0.311137671673472,0.443576611085271,0.580163098447107,0.729426211207534
NA,NA,NA,NA
NA,NA,NA,NA
-1.11691167098643,0.443576611085271,0.580163098447107,-0.459268355204744
NA,NA,NA,NA
NA,NA,NA,NA
-0.0501978240264158,0.443576611085271,-0.60653414837652,-0.459268355204744
NA,NA,NA,NA
0.0214713446138501,-0.982205353117386,0.580163098447107,0.729426211207534
-0.427326468037651,0.443576611085271,-0.60653414837652,0.729426211207534
-1.5618001969128,1.86935857528793,1.76686034527073,1.91812077761981
-0.272477033383459,1.86935857528793,-1.79323139520015,1.91812077761981
-0.824810784525291,0.443576611085271,0.580163098447107,0.729426211207534
