"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q23e_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA
0.981715461127231,-1.18321595661992,0.627895591291433,0.683130051063974,-0.258198889747161,-0.267261241912424
-0.754819187018264,0.788810637746615,-0.717594961475924,-1.36626010212795,-0.258198889747161,-0.267261241912424
0.781981684783532,0.788810637746615,-0.717594961475924,0.683130051063974,-0.258198889747161,-0.267261241912424
-0.718717437505503,0.788810637746615,-0.717594961475924,-1.36626010212795,-0.258198889747161,-0.267261241912424
0.124476413587485,-1.18321595661992,-0.717594961475924,-1.36626010212795,-0.258198889747161,-0.267261241912424
0.183758362600696,0.788810637746615,0.627895591291433,0.683130051063974,-0.258198889747161,-0.267261241912424
-0.839473526719342,-1.18321595661992,-0.717594961475924,-1.36626010212795,3.61478445646026,3.47439614486152
-1.45962306688088,0.788810637746615,-0.717594961475924,-1.36626010212795,-0.258198889747161,NA
0.352170275164816,-1.18321595661992,1.97338614405879,0.683130051063974,-0.258198889747161,-0.267261241912424
0.566956410148188,-1.18321595661992,-0.717594961475924,0.683130051063974,-0.258198889747161,-0.267261241912424
-0.0995520753611319,0.788810637746615,-0.717594961475924,0.683130051063974,-0.258198889747161,-0.267261241912424
2.41676311041446,0.788810637746615,1.97338614405879,0.683130051063974,-0.258198889747161,-0.267261241912424
-1.28247472649216,0.788810637746615,-0.717594961475924,0.683130051063974,-0.258198889747161,-0.267261241912424
0.363853120726849,-1.18321595661992,0.627895591291433,0.683130051063974,-0.258198889747161,-0.267261241912424
-0.61701481857597,0.788810637746615,0.627895591291433,0.683130051063974,-0.258198889747161,-0.267261241912424
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
