"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA,NA,NA
1.61187194977657,-0.948683298050514,0.627895591291433,-0.483045891539648,0.179398740368981,0.683130051063974,0.563918357472361,-0.356753034006338
-1.06165147318243,-0.948683298050514,-0.717594961475924,-0.483045891539648,-2.51158236516573,-1.36626010212795,-1.01505304345025,-2.14051820403803
0.917043075437379,0.632455532033676,-0.717594961475924,1.93218356615859,0.179398740368981,0.683130051063974,-1.01505304345025,-0.356753034006338
-0.100616999691279,0.632455532033676,-0.717594961475924,-0.483045891539648,0.179398740368981,-1.36626010212795,NA,-0.356753034006338
0.10665461851196,-0.948683298050514,-0.717594961475924,-0.483045891539648,0.179398740368981,-1.36626010212795,-1.01505304345025,-0.356753034006338
-0.152018310335812,0.632455532033676,0.627895591291433,-0.483045891539648,0.179398740368981,0.683130051063974,0.563918357472361,-0.356753034006338
-0.698366650649991,-0.948683298050514,-0.717594961475924,-0.483045891539648,0.179398740368981,-1.36626010212795,-1.01505304345025,-0.356753034006338
-0.921719235827382,0.632455532033676,-0.717594961475924,-0.483045891539648,0.179398740368981,-1.36626010212795,-1.01505304345025,-0.356753034006338
1.63438553151487,0.632455532033676,1.97338614405879,1.93218356615859,1.52488929313634,0.683130051063974,0.563918357472361,1.42701213602535
-1.01875732553427,-0.948683298050514,-0.717594961475924,-0.483045891539648,0.179398740368981,0.683130051063974,-1.01505304345025,-0.356753034006338
0.681746690395354,2.21359436211787,-0.717594961475924,1.93218356615859,1.52488929313634,0.683130051063974,2.14288975839497,1.42701213602535
0.728940436979206,0.632455532033676,1.97338614405879,-0.483045891539648,0.179398740368981,0.683130051063974,0.563918357472361,1.42701213602535
-1.79451948354931,-0.948683298050514,-0.717594961475924,-0.483045891539648,0.179398740368981,0.683130051063974,0.563918357472361,1.42701213602535
0.282647782538692,-0.948683298050514,0.627895591291433,-0.483045891539648,-1.16609181239838,0.683130051063974,0.563918357472361,-0.356753034006338
-0.215640606383563,0.632455532033676,0.627895591291433,-0.483045891539648,-1.16609181239838,0.683130051063974,0.563918357472361,-0.356753034006338
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
