"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA,NA,NA,NA
-0.273098938080857,-0.916399759510569,-2.20883579925982,-1.9068146288996,-1.04400631821486,-1.17163392066806,-0.13030644184432,-0.791228137822593
-1.96196783054662,-0.916399759510569,1.07161340756169,1.07258322875602,NA,NA,NA,NA
-0.529091070563321,0.844525268568563,-1.11535273031931,-0.913682009681057,0.234901421598342,-1.17163392066806,-1.17275797659888,0.383625763792772
-0.0813083222898696,-0.0359372454710027,-0.0218696613788101,0.0794506095374833,0.234901421598342,-1.17163392066806,-0.13030644184432,-0.791228137822593
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.419313047389219,-0.0359372454710027,-1.11535273031931,0.0794506095374833,-1.04400631821486,-1.17163392066806,-0.13030644184432,0.383625763792772
-1.16195368679426,-0.916399759510569,1.07161340756169,1.07258322875602,1.51380916141154,0.0764109078696558,0.91214509291024,1.55847966540814
2.2528262749834,-0.916399759510569,-0.0218696613788101,-0.913682009681057,-1.04400631821486,-1.17163392066806,0.91214509291024,-1.96608203943796
0.277011476470938,-0.916399759510569,-0.0218696613788101,-1.9068146288996,-1.04400631821486,0.0764109078696558,-1.17275797659888,-1.96608203943796
-0.588679043016918,-0.916399759510569,1.07161340756169,1.07258322875602,1.51380916141154,1.32445573640737,0.91214509291024,0.383625763792772
NA,NA,NA,NA,NA,NA,NA,NA
0.162346264260842,-0.916399759510569,1.07161340756169,0.0794506095374833,0.234901421598342,0.0764109078696558,0.91214509291024,0.383625763792772
NA,NA,NA,NA,NA,NA,NA,NA
1.60806330917805,1.72498778260813,-0.0218696613788101,0.0794506095374833,0.234901421598342,0.0764109078696558,-0.13030644184432,-0.791228137822593
NA,NA,NA,NA,NA,NA,NA,NA
-1.04036941202662,-0.916399759510569,1.07161340756169,1.07258322875602,0.234901421598342,1.32445573640737,0.91214509291024,-0.791228137822593
0.307066471499682,1.72498778260813,1.07161340756169,0.0794506095374833,0.234901421598342,1.32445573640737,0.91214509291024,1.55847966540814
NA,NA,NA,NA,NA,NA,NA,NA
-0.57034437959289,-0.916399759510569,-0.0218696613788101,1.07258322875602,0.234901421598342,1.32445573640737,0.91214509291024,1.55847966540814
0.722511872954502,0.844525268568563,-0.0218696613788101,0.0794506095374833,-1.04400631821486,-1.17163392066806,-1.17275797659888,-0.791228137822593
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.50340442744622,-0.916399759510569,-0.0218696613788101,-0.913682009681057,0.234901421598342,0.0764109078696558,-1.17275797659888,0.383625763792772
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
