"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num"
NA,NA
0.543410711583135,-1.9068146288996
-1.24078953083433,1.07258322875602
-1.08433119813987,-0.913682009681057
0.850179379776012,0.0794506095374833
NA,NA
NA,NA
NA,NA
-0.42623985274506,0.0794506095374833
-1.54361373761336,1.07258322875602
2.33623033019042,-0.913682009681057
1.22335237073963,-1.9068146288996
-0.0689591059441096,1.07258322875602
NA,NA
-0.320014839305968,0.0794506095374833
NA,NA
1.703293375822,0.0794506095374833
NA,NA
1.13035100271335,1.07258322875602
0.468468596414116,0.0794506095374833
NA,NA
-1.43431594093609,1.07258322875602
0.459468193865309,0.0794506095374833
NA,NA
NA,NA
0.121061145697487,-0.913682009681057
NA,NA
NA,NA
NA,NA
1.18009855368886,-1.9068146288996
0.0517118734464292,0.0794506095374833
NA,NA
NA,NA
-0.014183589207456,1.07258322875602
0.924753837544296,-0.913682009681057
-1.29467023336342,0.0794506095374833
0.546259492953827,-0.913682009681057
1.20980002573335,-0.913682009681057
-0.142753192206981,0.0794506095374833
0.850018687107533,1.07258322875602
-0.171376021343549,-0.913682009681057
-1.02596186235232,0.0794506095374833
NA,NA
-0.535333115409757,1.07258322875602
1.4030123426572,0.0794506095374833
0.292468205563587,-0.913682009681057
-0.0567373810870571,1.07258322875602
-0.322011410355901,0.0794506095374833
0.808973267278316,0.0794506095374833
NA,NA
NA,NA
0.353812919022394,-1.9068146288996
-2.00258218390893,1.07258322875602
NA,NA
-2.11281618332073,1.07258322875602
-0.232815687552144,-1.9068146288996
-0.945139593198846,-1.9068146288996
NA,NA
NA,NA
0.430618932141572,1.07258322875602
-0.0970633078901917,1.07258322875602
-0.559774112306727,0.0794506095374833
0.185512738762387,-0.913682009681057
0.668587361367364,0.0794506095374833
NA,NA
-1.25311957739943,0.0794506095374833
1.72677746467224,0.0794506095374833
0.224330271417685,1.07258322875602
NA,NA
NA,NA
0.0826672874828859,1.07258322875602
-0.743994534200653,0.0794506095374833
NA,NA
-1.48561692066591,1.07258322875602
-0.661005256352582,1.07258322875602
