"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q23g_num",116,21,18.1
"TX_RESP_Q22c_num",116,20,17.24
"TX_RESP_Q22f_num",116,20,17.24
"TX_RESP_Q23c_num",116,20,17.24
"TX_RESP_Q23d_num",116,20,17.24
"TX_RESP_Q23h_num",116,20,17.24
"TX_RESP_Q22a_num",116,19,16.38
"TX_RESP_Q22b_num",116,19,16.38
"TX_RESP_Q22d_num",116,19,16.38
"TX_RESP_Q22e_num",116,19,16.38
"TX_RESP_Q22g_num",116,19,16.38
"TX_RESP_Q22h_num",116,19,16.38
"TX_RESP_Q23a_num",116,19,16.38
"TX_RESP_Q23b_num",116,19,16.38
"TX_RESP_Q23f_num",116,19,16.38
"TX_RESP_Q23i_num",116,19,16.38
"TX_RESP_Q20_num",116,19,16.38
"TX_RESP_Q10d_num",116,18,15.52
"TX_RESP_Q21c_num",116,18,15.52
"TX_RESP_Q21d_num",116,18,15.52
"TX_RESP_Q23e_num",116,18,15.52
"TX_RESP_Q10a_num",116,17,14.66
"TX_RESP_Q10b_num",116,17,14.66
"TX_RESP_Q10c_num",116,17,14.66
"TX_RESP_Q10e_num",116,17,14.66
"TX_RESP_Q10f_num",116,17,14.66
"TX_RESP_Q21a_num",116,17,14.66
"TX_RESP_Q21b_num",116,17,14.66
"TX_RESP_Q21e_num",116,17,14.66
"TX_RESP_Q19_num",116,17,14.66
"TX_RESP_Q01",116,0,0
"TX_RESP_Q02",116,0,0
"TX_RESP_Q03",116,0,0
"TX_RESP_Q04",116,0,0
"TX_RESP_Q05a",116,0,0
"TX_RESP_Q05b",116,0,0
"TX_RESP_Q05c",116,0,0
"TX_RESP_Q06",116,0,0
"TX_RESP_Q07a",116,0,0
"TX_RESP_Q07b",116,0,0
"TX_RESP_Q07c",116,0,0
"TX_RESP_Q07d",116,0,0
"TX_RESP_Q07e",116,0,0
"TX_RESP_Q08",116,0,0
"TX_RESP_Q09",116,0,0
"TX_RESP_Q10a",116,0,0
"TX_RESP_Q10b",116,0,0
"TX_RESP_Q10c",116,0,0
"TX_RESP_Q10d",116,0,0
"TX_RESP_Q10e",116,0,0
"TX_RESP_Q10f",116,0,0
"TX_RESP_Q11a",116,0,0
"TX_RESP_Q11b",116,0,0
"TX_RESP_Q11c",116,0,0
"TX_RESP_Q12a",116,0,0
"TX_RESP_Q12b",116,0,0
"TX_RESP_Q12c",116,0,0
"TX_RESP_Q12d",116,0,0
"TX_RESP_Q12e",116,0,0
"TX_RESP_Q12f",116,0,0
"TX_RESP_Q12g",116,0,0
"TX_RESP_Q13a",116,0,0
"TX_RESP_Q13b",116,0,0
"TX_RESP_Q13c",116,0,0
"TX_RESP_Q13d",116,0,0
"TX_RESP_Q13e",116,0,0
"TX_RESP_Q13f",116,0,0
"TX_RESP_Q13g",116,0,0
"TX_RESP_Q13h",116,0,0
"TX_RESP_Q13i",116,0,0
"TX_RESP_Q14",116,0,0
"TX_RESP_Q15a",116,0,0
"TX_RESP_Q15b",116,0,0
"TX_RESP_Q16",116,0,0
"TX_RESP_Q17",116,0,0
"TX_RESP_Q18",116,0,0
"TX_RESP_Q19",116,0,0
"TX_RESP_Q20",116,0,0
"TX_RESP_Q21a",116,0,0
"TX_RESP_Q21b",116,0,0
"TX_RESP_Q21c",116,0,0
"TX_RESP_Q21d",116,0,0
"TX_RESP_Q21e",116,0,0
"TX_RESP_Q22a",116,0,0
"TX_RESP_Q22b",116,0,0
"TX_RESP_Q22c",116,0,0
"TX_RESP_Q22d",116,0,0
"TX_RESP_Q22e",116,0,0
"TX_RESP_Q22f",116,0,0
"TX_RESP_Q22g",116,0,0
"TX_RESP_Q22h",116,0,0
"TX_RESP_Q23a",116,0,0
"TX_RESP_Q23b",116,0,0
"TX_RESP_Q23c",116,0,0
"TX_RESP_Q23d",116,0,0
"TX_RESP_Q23e",116,0,0
"TX_RESP_Q23f",116,0,0
"TX_RESP_Q23g",116,0,0
"TX_RESP_Q23h",116,0,0
"TX_RESP_Q23i",116,0,0
"TX_RESP_Q24",116,0,0
"TX_RESP_Q25",116,0,0
