"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q19_num"
-1.2349007695549,-0.125223813966152,0.980202914847744,1.12964592923127,1.38105711013342
0.496269979995354,1.00179051172921,-1.45340432201562,-1.06858398711066,-0.424940649271821
NA,NA,NA,NA,NA
1.06457098322317,1.00179051172921,-1.45340432201562,-1.06858398711066,-0.424940649271821
-0.752898659725569,-1.25223813966152,-0.236600703583939,1.12964592923127,-0.424940649271821
NA,NA,NA,NA,NA
0.70098226560289,1.00179051172921,-2.6702079404473,-1.06858398711066,-0.424940649271821
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.38925853578507,-1.25223813966152,0.980202914847744,0.0305309710603045,-0.424940649271821
NA,NA,NA,NA,NA
-1.25487741861622,1.00179051172921,0.980202914847744,1.12964592923127,3.18705486953866
-0.646884756543021,-1.25223813966152,0.980202914847744,1.12964592923127,1.38105711013342
1.09514755629214,1.00179051172921,0.980202914847744,-1.06858398711066,-0.424940649271821
-1.05084645952973,1.00179051172921,0.980202914847744,1.12964592923127,-0.424940649271821
1.80037474140053,1.00179051172921,-0.236600703583939,-1.06858398711066,-0.424940649271821
-0.535656065452899,1.00179051172921,-0.236600703583939,1.12964592923127,-0.424940649271821
-0.00431898585727524,-1.25223813966152,-0.236600703583939,0.0305309710603045,-0.424940649271821
0.0281213254023693,-1.25223813966152,0.980202914847744,1.12964592923127,-0.424940649271821
0.0252343718241309,1.00179051172921,-1.45340432201562,-1.06858398711066,-0.424940649271821
1.09689034594115,-1.25223813966152,-0.236600703583939,-1.06858398711066,-0.424940649271821
NA,NA,NA,NA,NA
-0.763623242217366,-1.25223813966152,0.980202914847744,1.12964592923127,1.38105711013342
-0.356493182098223,-0.125223813966152,-0.236600703583939,0.0305309710603045,-0.424940649271821
-1.776548949719,-1.25223813966152,0.980202914847744,1.12964592923127,1.38105711013342
NA,NA,NA,NA,NA
-1.00842706547115,1.00179051172921,-0.236600703583939,-2.16769894528163,3.18705486953866
1.05636185215217,1.00179051172921,-1.45340432201562,-1.06858398711066,NA
NA,NA,NA,NA,NA
0.0217167059401988,1.00179051172921,-0.236600703583939,1.12964592923127,-0.424940649271821
0.35226277663856,-0.125223813966152,0.980202914847744,-1.06858398711066,-0.424940649271821
NA,NA,NA,NA,NA
1.49336741662529,-0.125223813966152,-0.236600703583939,0.0305309710603045,-0.424940649271821
-0.278256523714666,-0.125223813966152,0.980202914847744,1.12964592923127,-0.424940649271821
-0.766566971165442,-1.25223813966152,0.980202914847744,-1.06858398711066,-0.424940649271821
0.280304864668524,1.00179051172921,-1.45340432201562,0.0305309710603045,-0.424940649271821
-0.570920393766457,1.00179051172921,-0.236600703583939,-1.06858398711066,-0.424940649271821
2.13027159424674,1.00179051172921,-0.236600703583939,0.0305309710603045,-0.424940649271821
0.71300775709397,-0.125223813966152,-0.236600703583939,1.12964592923127,NA
1.6405528482115,-0.125223813966152,-0.236600703583939,-1.06858398711066,-0.424940649271821
NA,NA,NA,NA,NA
0.537146523805351,-0.125223813966152,0.980202914847744,0.0305309710603045,-0.424940649271821
-1.37220587347788,-1.25223813966152,0.980202914847744,1.12964592923127,-0.424940649271821
-0.0253460123850853,-1.25223813966152,0.980202914847744,0.0305309710603045,-0.424940649271821
-0.85542822025759,-1.25223813966152,-1.45340432201562,0.0305309710603045,-0.424940649271821
0.1108741762735,1.00179051172921,-0.236600703583939,0.0305309710603045,-0.424940649271821
NA,NA,NA,NA,NA
