"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q23g_num"
0.187515604378892,0.782675602685133,NA,0.0629812998350773
0.377375065298391,NA,NA,NA
-0.452956352649734,NA,NA,NA
-1.12153774779133,0.782675602685133,1.62661642893,0.0629812998350773
-1.08160450611098,0.782675602685133,-0.8458405430436,-1.35409794645417
-0.0464929192257211,0.782675602685133,-0.8458405430436,0.0629812998350773
0.851164634971022,-0.492795749838787,-0.8458405430436,1.48006054612432
-0.817663723338694,-0.492795749838787,-0.8458405430436,-1.35409794645417
2.15595797462015,-0.492795749838787,0.3903879429432,-1.35409794645417
-0.424675362077288,0.782675602685133,0.3903879429432,0.0629812998350773
0.916588482172598,0.782675602685133,0.3903879429432,0.0629812998350773
-1.33613849945052,-1.76826710236271,-0.8458405430436,1.48006054612432
-1.19951830515369,-1.76826710236271,0.3903879429432,0.0629812998350773
-1.02616270542504,-0.492795749838787,-0.8458405430436,-1.35409794645417
0.00333026193341643,0.782675602685133,NA,-1.35409794645417
-0.519066432258918,0.782675602685133,NA,-1.35409794645417
-0.480587673764753,0.782675602685133,-0.8458405430436,0.0629812998350773
-0.284266952735059,NA,NA,0.0629812998350773
0.400630342949788,0.782675602685133,-0.8458405430436,0.0629812998350773
-1.13974964042909,0.782675602685133,0.3903879429432,-1.35409794645417
2.21327432616438,0.782675602685133,2.8628449149168,0.0629812998350773
-0.527152486680043,-1.76826710236271,-0.8458405430436,-1.35409794645417
0.339621652540642,0.782675602685133,-0.8458405430436,0.0629812998350773
-0.43252172604721,-1.76826710236271,0.3903879429432,0.0629812998350773
0.324377994366108,0.782675602685133,1.62661642893,0.0629812998350773
0.693055221225819,0.782675602685133,0.3903879429432,0.0629812998350773
0.672568887389425,0.782675602685133,1.62661642893,1.48006054612432
0.370767463108573,0.782675602685133,0.3903879429432,1.48006054612432
-0.436509254310549,-0.492795749838787,-0.8458405430436,0.0629812998350773
-0.0491508425765562,0.782675602685133,NA,1.48006054612432
-0.0104084471557905,-0.492795749838787,-0.8458405430436,1.48006054612432
-0.408297643064563,0.782675602685133,NA,-1.35409794645417
-1.63459448149875,-1.76826710236271,-0.8458405430436,-2.77117719274341
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.199190560627467,-0.492795749838787,0.3903879429432,1.48006054612432
NA,NA,NA,NA
-0.239107443580987,0.782675602685133,0.3903879429432,0.0629812998350773
-1.10691347050685,0.782675602685133,-0.8458405430436,0.0629812998350773
0.135971775298066,-1.76826710236271,-0.8458405430436,1.48006054612432
-1.05251111838307,-1.76826710236271,-0.8458405430436,0.0629812998350773
NA,NA,NA,NA
NA,NA,NA,NA
0.529985704742396,0.782675602685133,0.3903879429432,1.48006054612432
1.66792763238496,-0.492795749838787,NA,0.0629812998350773
-0.594450884739911,-1.76826710236271,0.3903879429432,0.0629812998350773
0.253809875492056,0.782675602685133,0.3903879429432,0.0629812998350773
0.906168695892264,0.782675602685133,-0.8458405430436,0.0629812998350773
NA,NA,NA,NA
0.615075927767918,0.782675602685133,-0.8458405430436,0.0629812998350773
-0.382004729053758,-0.492795749838787,1.62661642893,0.0629812998350773
-0.551906393894515,-0.492795749838787,-0.8458405430436,0.0629812998350773
3.54159165857904,-0.492795749838787,1.62661642893,0.0629812998350773
