"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q23i_num"
0.594156464248055,0.963218855643157,0.491289933795125,NA,NA,1.10203214360689
0.794063096153798,NA,NA,NA,NA,NA
-0.512219110289822,NA,NA,NA,NA,NA
-1.21737340766474,-0.449502132633474,0.491289933795125,0.349552143130697,-0.677365137434578,-0.413262053852586
-0.640539146991117,0.963218855643157,0.491289933795125,1.34827255207555,0.169341284358645,1.10203214360689
-0.414934192212981,0.963218855643157,0.491289933795125,-0.649168265814152,-0.677365137434578,-0.413262053852586
-1.2832118375849,-1.8622231209101,-2.66700249774497,-0.649168265814152,-0.677365137434578,-1.92855625131207
-0.991061643580131,-1.8622231209101,0.491289933795125,-0.649168265814152,1.01604770615187,-1.92855625131207
1.8635138185185,0.963218855643157,0.491289933795125,0.349552143130697,1.01604770615187,NA
-0.17736133642113,0.963218855643157,0.491289933795125,-0.649168265814152,-1.5240715592278,-0.413262053852586
1.43250270137952,-0.449502132633474,0.491289933795125,-0.649168265814152,1.01604770615187,-0.413262053852586
-1.24223561574043,-1.8622231209101,-1.08785628197492,-0.649168265814152,-1.5240715592278,1.10203214360689
-0.151735457000228,-1.8622231209101,0.491289933795125,1.34827255207555,1.01604770615187,-0.413262053852586
0.523193105318051,0.963218855643157,0.491289933795125,0.349552143130697,1.01604770615187,-0.413262053852586
1.37976150112792,-0.449502132633474,0.491289933795125,NA,NA,1.10203214360689
-0.335135646127475,0.963218855643157,0.491289933795125,0.349552143130697,1.01604770615187,-0.413262053852586
2.53980806131102,0.963218855643157,0.491289933795125,1.34827255207555,1.01604770615187,1.10203214360689
-0.762034099959808,-0.449502132633474,0.491289933795125,NA,NA,-0.413262053852586
0.0142218262065791,-0.449502132633474,0.491289933795125,-1.647888674759,1.01604770615187,1.10203214360689
1.01955879892227,0.963218855643157,0.491289933795125,0.349552143130697,1.01604770615187,-0.413262053852586
0.571713482975787,0.963218855643157,0.491289933795125,1.34827255207555,1.01604770615187,1.10203214360689
-1.02491173665628,-1.8622231209101,-1.08785628197492,-0.649168265814152,1.01604770615187,-1.92855625131207
0.909438641502702,-0.449502132633474,0.491289933795125,-0.649168265814152,1.01604770615187,-0.413262053852586
-0.440330417798411,-0.449502132633474,-1.08785628197492,0.349552143130697,1.01604770615187,1.10203214360689
-0.103590773510203,0.963218855643157,0.491289933795125,0.349552143130697,0.169341284358645,-1.92855625131207
-0.433210987014018,0.963218855643157,0.491289933795125,-0.649168265814152,-0.677365137434578,-0.413262053852586
1.60029167071542,0.963218855643157,0.491289933795125,1.34827255207555,1.01604770615187,1.10203214360689
-1.10994337103885,-0.449502132633474,-1.08785628197492,-0.649168265814152,-0.677365137434578,-1.92855625131207
-0.666706854863737,-0.449502132633474,0.491289933795125,-0.649168265814152,0.169341284358645,1.10203214360689
0.720611365371842,0.963218855643157,0.491289933795125,NA,NA,1.10203214360689
-1.03933006777012,-0.449502132633474,-1.08785628197492,-0.649168265814152,-1.5240715592278,1.10203214360689
-0.441090730033863,0.963218855643157,0.491289933795125,-0.649168265814152,-1.5240715592278,1.10203214360689
-0.326331702739879,NA,-2.66700249774497,1.34827255207555,-1.5240715592278,-0.413262053852586
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.509049027304233,-0.449502132633474,0.491289933795125,1.34827255207555,1.01604770615187,-0.413262053852586
NA,NA,NA,NA,NA,NA
-1.17586207558808,0.963218855643157,0.491289933795125,0.349552143130697,-0.677365137434578,-0.413262053852586
-0.728409188651312,0.963218855643157,0.491289933795125,-1.647888674759,0.169341284358645,-0.413262053852586
-0.378069540952712,-0.449502132633474,-1.08785628197492,-1.647888674759,-0.677365137434578,1.10203214360689
0.871158125477782,-0.449502132633474,0.491289933795125,1.34827255207555,0.169341284358645,-0.413262053852586
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.09342410491696,-1.8622231209101,0.491289933795125,1.34827255207555,-1.5240715592278,1.10203214360689
0.337217612197062,-0.449502132633474,0.491289933795125,NA,NA,1.10203214360689
-0.81082761775951,-0.449502132633474,0.491289933795125,-1.647888674759,0.169341284358645,-0.413262053852586
-1.12379534815259,0.963218855643157,0.491289933795125,1.34827255207555,-1.5240715592278,-0.413262053852586
1.17674000316402,-0.449502132633474,0.491289933795125,1.34827255207555,1.01604770615187,1.10203214360689
NA,NA,NA,NA,NA,NA
-0.318081830342592,0.963218855643157,0.491289933795125,-0.649168265814152,-1.5240715592278,-0.413262053852586
-1.20203423529291,-0.449502132633474,-2.66700249774497,-0.649168265814152,0.169341284358645,-0.413262053852586
-0.864839735165976,-0.449502132633474,0.491289933795125,-0.649168265814152,-0.677365137434578,-0.413262053852586
1.96478430009227,0.963218855643157,-2.66700249774497,-0.649168265814152,0.169341284358645,-0.413262053852586
