"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q19_num"
0.629894594013011,0.490653381462658,1.47152277693087,-1.60246723353955,-0.039410227978218,0.101484329443508,1.11743245625785,-0.192450089729875
1.13250646751063,0.490653381462658,0.101484329443508,0.801233616769775,1.02466592743366,0.101484329443508,-0.0893945965006277,-0.192450089729875
-0.0139270770474111,0.490653381462658,0.101484329443508,-0.400616808384888,-1.1034863833901,-1.26855411804385,-1.2962216492591,-0.192450089729875
-0.0974910016728768,1.96261352585063,0.101484329443508,-0.400616808384888,-1.1034863833901,-1.26855411804385,-1.2962216492591,-0.192450089729875
-0.732085566897679,0.490653381462658,1.47152277693087,0.801233616769775,1.02466592743366,0.101484329443508,1.11743245625785,-0.192450089729875
0.498176661972765,0.490653381462658,0.101484329443508,-1.60246723353955,-1.1034863833901,0.101484329443508,-1.2962216492591,-0.192450089729875
-0.352391680534609,1.96261352585063,1.47152277693087,0.801233616769775,1.02466592743366,0.101484329443508,-1.2962216492591,-0.192450089729875
1.09892667141913,-0.981306762925316,1.47152277693087,0.801233616769775,1.02466592743366,1.47152277693087,1.11743245625785,-0.192450089729875
-1.32403699882214,-0.981306762925316,0.101484329443508,0.801233616769775,1.02466592743366,1.47152277693087,1.11743245625785,-0.192450089729875
0.0483808176796827,0.490653381462658,0.101484329443508,0.801233616769775,-0.039410227978218,0.101484329443508,-0.0893945965006277,-0.192450089729875
1.38033362117569,0.490653381462658,0.101484329443508,-0.400616808384888,-0.039410227978218,0.101484329443508,-1.2962216492591,-0.192450089729875
NA,NA,NA,NA,NA,NA,NA,NA
2.05726561175281,0.490653381462658,0.101484329443508,-0.400616808384888,-1.1034863833901,-1.26855411804385,-0.0893945965006277,-0.192450089729875
NA,NA,NA,NA,NA,NA,NA,NA
0.436455643486142,0.490653381462658,-1.26855411804385,0.801233616769775,-2.16756253880198,1.47152277693087,1.11743245625785,-0.192450089729875
-1.09272745069626,0.490653381462658,0.101484329443508,0.801233616769775,1.02466592743366,1.47152277693087,1.11743245625785,-0.192450089729875
-1.00183752322376,0.490653381462658,-1.26855411804385,0.801233616769775,1.02466592743366,-1.26855411804385,-0.0893945965006277,-0.192450089729875
2.18624311133121,0.490653381462658,1.47152277693087,-1.60246723353955,-0.039410227978218,-1.26855411804385,-1.2962216492591,-0.192450089729875
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.523727091804649,-0.981306762925316,-1.26855411804385,0.801233616769775,-0.039410227978218,0.101484329443508,-0.0893945965006277,-0.192450089729875
-0.823971755551271,-0.981306762925316,0.101484329443508,-1.60246723353955,-0.039410227978218,-1.26855411804385,-0.0893945965006277,-0.192450089729875
NA,NA,NA,NA,NA,NA,NA,NA
0.703134160561623,-0.981306762925316,0.101484329443508,0.801233616769775,-0.039410227978218,-1.26855411804385,-1.2962216492591,-0.192450089729875
NA,NA,NA,NA,NA,NA,NA,NA
-0.397319419142349,-0.981306762925316,0.101484329443508,-0.400616808384888,-0.039410227978218,0.101484329443508,-0.0893945965006277,-0.192450089729875
-0.809797430734764,-0.981306762925316,-1.26855411804385,0.801233616769775,-0.039410227978218,0.101484329443508,-0.0893945965006277,-0.192450089729875
-1.12016583782174,-0.981306762925316,-1.26855411804385,-0.400616808384888,1.02466592743366,1.47152277693087,1.11743245625785,-0.192450089729875
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.00548607038739859,-0.981306762925316,-1.26855411804385,-1.60246723353955,-1.1034863833901,0.101484329443508,1.11743245625785,-0.192450089729875
-1.22250606625442,-0.981306762925316,-1.26855411804385,0.801233616769775,1.02466592743366,0.101484329443508,1.11743245625785,5.00370233297676
-1.18591289812894,-0.981306762925316,-1.26855411804385,0.801233616769775,1.02466592743366,1.47152277693087,1.11743245625785,-0.192450089729875
0.802476009346917,-0.981306762925316,1.47152277693087,-1.60246723353955,-2.16756253880198,-1.26855411804385,-1.2962216492591,-0.192450089729875
-0.270409501529342,1.96261352585063,0.101484329443508,0.801233616769775,-0.039410227978218,0.101484329443508,-0.0893945965006277,-0.192450089729875
