"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q23d_num"
NA,NA,NA,NA,NA
0.655188436797543,-1.14395890455411,-1.44308696896618,-1.76811490852785,0.317500177215317
-1.17831256562301,0.571979452277056,0.679099750101732,-0.488558066830064,-2.36903978383736
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.990762015003794,0.571979452277056,-2.50418032850014,0.790998774867722,0.317500177215317
0.502077327855276,0.571979452277056,-1.44308696896618,-0.488558066830064,-1.02576980331102
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.49285478175745,-2.85989726138528,-2.50418032850014,-1.76811490852785,-1.02576980331102
-0.976539423766224,0.571979452277056,-2.50418032850014,0.790998774867722,0.317500177215317
0.55765701982937,-1.14395890455411,0.679099750101732,-0.488558066830064,1.66077015774166
NA,NA,NA,NA,NA
1.26945681811484,-1.14395890455411,0.679099750101732,-0.488558066830064,0.317500177215317
-0.816289517261388,0.571979452277056,0.679099750101732,0.790998774867722,-2.36903978383736
-0.147044074464504,0.571979452277056,0.679099750101732,0.790998774867722,-1.02576980331102
-0.220255933252183,0.571979452277056,0.679099750101732,-0.488558066830064,-1.02576980331102
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.20620781319953,-2.85989726138528,-0.381993609432224,0.790998774867722,0.317500177215317
-1.24837722465679,NA,NA,0.790998774867722,-1.02576980331102
NA,NA,NA,NA,NA
-0.504779938908593,0.571979452277056,0.679099750101732,-0.488558066830064,-1.02576980331102
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.532895181239981,0.571979452277056,-0.381993609432224,-0.488558066830064,1.66077015774166
1.1949136572937,0.571979452277056,NA,-0.488558066830064,0.317500177215317
NA,NA,NA,NA,NA
-0.103313114076552,0.571979452277056,-0.381993609432224,0.790998774867722,0.317500177215317
-0.50615476575743,0.571979452277056,-0.381993609432224,-0.488558066830064,-1.02576980331102
NA,NA,NA,NA,NA
-0.430752358951195,0.571979452277056,-1.44308696896618,-0.488558066830064,0.317500177215317
NA,NA,NA,NA,NA
0.560772153044655,-1.14395890455411,0.679099750101732,-0.488558066830064,0.317500177215317
0.797302074697247,0.571979452277056,0.679099750101732,-0.488558066830064,0.317500177215317
NA,NA,NA,NA,NA
0.976883196267584,-1.14395890455411,-0.381993609432224,-1.76811490852785,0.317500177215317
-0.0542913411805103,0.571979452277056,-0.381993609432224,0.790998774867722,-1.02576980331102
NA,NA,NA,NA,NA
-0.841286174337667,0.571979452277056,-1.44308696896618,-1.76811490852785,0.317500177215317
0.508416416722016,0.571979452277056,0.679099750101732,-0.488558066830064,0.317500177215317
-0.796698234665461,0.571979452277056,NA,-0.488558066830064,-1.02576980331102
NA,NA,NA,NA,NA
-2.07291631817756,0.571979452277056,0.679099750101732,-0.488558066830064,0.317500177215317
0.674596428556017,0.571979452277056,0.679099750101732,0.790998774867722,-1.02576980331102
-0.711196552624612,0.571979452277056,NA,-0.488558066830064,-1.02576980331102
1.60499036853926,-2.85989726138528,0.679099750101732,-0.488558066830064,0.317500177215317
-0.464384085695374,0.571979452277056,-0.381993609432224,0.790998774867722,1.66077015774166
0.944150850670327,0.571979452277056,0.679099750101732,0.790998774867722,0.317500177215317
0.544470123720966,-1.14395890455411,0.679099750101732,0.790998774867722,0.317500177215317
-0.484296158449973,0.571979452277056,-1.44308696896618,2.07055561656551,0.317500177215317
1.53936297397372,0.571979452277056,0.679099750101732,-0.488558066830064,-1.02576980331102
1.02997675411425,0.571979452277056,-0.381993609432224,-0.488558066830064,0.317500177215317
NA,NA,NA,NA,NA
-1.24110895480537,0.571979452277056,0.679099750101732,0.790998774867722,-1.02576980331102
1.93411034090024,0.571979452277056,0.679099750101732,0.790998774867722,1.66077015774166
1.44669959861218,-1.14395890455411,0.679099750101732,-1.76811490852785,-1.02576980331102
-2.04704319650789,0.571979452277056,0.679099750101732,0.790998774867722,-1.02576980331102
1.54685922402154,-1.14395890455411,0.679099750101732,-0.488558066830064,1.66077015774166
-0.815508170921974,0.571979452277056,-1.44308696896618,0.790998774867722,0.317500177215317
NA,NA,NA,NA,NA
0.104330533433871,-1.14395890455411,0.679099750101732,-1.76811490852785,0.317500177215317
0.63499795495152,0.571979452277056,NA,-0.488558066830064,1.66077015774166
-0.657636719856526,0.571979452277056,0.679099750101732,0.790998774867722,-1.02576980331102
NA,NA,NA,NA,NA
-1.4356596599178,0.571979452277056,-0.381993609432224,2.07055561656551,0.317500177215317
0.226213595916574,-1.14395890455411,0.679099750101732,0.790998774867722,0.317500177215317
-0.213774770071685,0.571979452277056,0.679099750101732,-0.488558066830064,-1.02576980331102
NA,NA,NA,NA,NA
0.865738701840571,-1.14395890455411,0.679099750101732,0.790998774867722,0.317500177215317
NA,NA,NA,NA,NA
0.766392510104666,-1.14395890455411,0.679099750101732,-0.488558066830064,1.66077015774166
-0.987886341057089,0.571979452277056,-1.44308696896618,2.07055561656551,0.317500177215317
1.65367644096003,0.571979452277056,0.679099750101732,-1.76811490852785,1.66077015774166
-0.0591101184356698,0.571979452277056,0.679099750101732,0.790998774867722,0.317500177215317
0.763027623887588,0.571979452277056,0.679099750101732,0.790998774867722,0.317500177215317
-0.0649256202017304,0.571979452277056,0.679099750101732,0.790998774867722,0.317500177215317
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
