"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q22d_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.607009655915406,-0.449088713139072,-1.23421938529559,-0.80860754006264,-1.06241530827773,0.671623364405421,0.310438209771555,NA,0.788254419105764,0.123421938529559,0,-0.343592135468138
-0.737770486713787,-0.449088713139072,0.987375508236473,0.80860754006264,-1.06241530827773,-0.839529205506776,1.42801576494915,0.438357003759605,-0.630603535284612,0.123421938529559,1.10194633003868,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.467880586269094,-0.449088713139072,-0.123421938529559,-0.80860754006264,-1.06241530827773,-0.839529205506776,1.42801576494915,-1.6908055859299,-2.04946148967499,-2.0981729550025,-2.20389266007736,-0.343592135468138
-0.633747230601715,-1.72150673369978,-0.123421938529559,-0.80860754006264,0.303547230936496,-0.839529205506776,-0.807139345406042,-0.62622429108515,-0.630603535284612,0.123421938529559,-1.10194633003868,-0.343592135468138
0.507872756394448,-0.449088713139072,-1.23421938529559,-0.80860754006264,0.303547230936496,-0.839529205506776,-0.807139345406042,-1.6908055859299,-0.630603535284612,-0.987375508236473,0,2.74873708374511
0.955060561337466,0.823329307421632,0.987375508236473,0.80860754006264,0.303547230936496,1.42719964936152,0.310438209771555,1.50293829860436,0.788254419105764,0.123421938529559,1.10194633003868,2.74873708374511
-0.868777893254476,0.823329307421632,-0.123421938529559,-0.80860754006264,0.303547230936496,0.671623364405421,1.42801576494915,0.438357003759605,0.788254419105764,-0.987375508236473,0,-0.343592135468138
0.821132616702799,0.823329307421632,0.987375508236473,0.80860754006264,0.303547230936496,1.42719964936152,-0.807139345406042,0.438357003759605,0.788254419105764,0.123421938529559,0,-0.343592135468138
0.574865770385207,0.823329307421632,0.987375508236473,0.80860754006264,0.303547230936496,1.42719964936152,0.310438209771555,0.438357003759605,0.788254419105764,1.23421938529559,0,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.43754052392201,0.823329307421632,0.987375508236473,0.80860754006264,1.66950977015073,0.671623364405421,-0.807139345406042,0.438357003759605,0.788254419105764,1.23421938529559,1.10194633003868,-0.343592135468138
0.716552655581047,0.823329307421632,0.987375508236473,0.80860754006264,0.303547230936496,1.42719964936152,-0.807139345406042,-0.62622429108515,-0.630603535284612,0.123421938529559,0,-0.343592135468138
-1.49059620455801,0.823329307421632,-0.123421938529559,-0.80860754006264,-1.06241530827773,0.671623364405421,0.310438209771555,0.438357003759605,0.788254419105764,0.123421938529559,0,-0.343592135468138
0.501317115799349,0.823329307421632,0.987375508236473,0.80860754006264,1.66950977015073,-0.839529205506776,0.310438209771555,1.50293829860436,0.788254419105764,1.23421938529559,1.10194633003868,-0.343592135468138
1.80819665680422,-0.449088713139072,-1.23421938529559,0.80860754006264,-1.06241530827773,-0.839529205506776,-0.807139345406042,0.438357003759605,0.788254419105764,0.123421938529559,0,-0.343592135468138
0.431380529291445,0.823329307421632,0.987375508236473,0.80860754006264,1.66950977015073,-0.839529205506776,0.310438209771555,0.438357003759605,0.788254419105764,1.23421938529559,1.10194633003868,-0.343592135468138
-0.38729191178022,-1.72150673369978,-1.23421938529559,-0.80860754006264,-1.06241530827773,-0.839529205506776,-0.807139345406042,0.438357003759605,-0.630603535284612,0.123421938529559,0,-0.343592135468138
-1.82783310914432,-1.72150673369978,-1.23421938529559,-2.42582262018792,-1.06241530827773,-0.839529205506776,-1.92471690058364,-1.6908055859299,-2.04946148967499,-2.0981729550025,-2.20389266007736,-0.343592135468138
-0.733012107980966,NA,-1.23421938529559,0.80860754006264,0.303547230936496,-0.839529205506776,1.42801576494915,-0.62622429108515,-0.630603535284612,0.123421938529559,0,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
