"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num"
0.574228533404481,0.0925579720669506,0.428174419288838,0.105091277976944,-0.781735959970572,1.13284303119776,-0.751067616198811,0.99498743710662,-0.552770798392567
-0.777751267027929,1.20325363687036,0.428174419288838,0.105091277976944,-0.781735959970572,1.13284303119776,1.50213523239762,0.99498743710662,-0.552770798392567
0.350641908841799,-1.01813769273646,-2.14087209644419,-1.15600405774638,1.56347191994114,-1.78018190616791,-1.87766904049703,-1.6583123951777,1.6583123951777
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0566601136540574,1.20325363687036,0.428174419288838,1.36618661370027,0,-1.78018190616791,-0.751067616198811,-0.33166247903554,-0.552770798392567
-0.627046886856907,-1.01813769273646,0.428174419288838,-1.15600405774638,-0.781735959970572,0.161834718742537,0.375533808099406,-0.33166247903554,-0.552770798392567
-0.114028736412054,-1.01813769273646,0.428174419288838,-1.15600405774638,1.56347191994114,0.161834718742537,0.375533808099406,-0.33166247903554,-0.552770798392567
-0.599840656096609,-1.01813769273646,0.428174419288838,1.36618661370027,0,0.161834718742537,0.375533808099406,0.99498743710662,1.6583123951777
0.799163719314685,1.20325363687036,0.428174419288838,0.105091277976944,0,-0.809173593712687,0.375533808099406,-0.33166247903554,-0.552770798392567
1.81156270410939,0.0925579720669506,-2.14087209644419,1.36618661370027,1.56347191994114,0.161834718742537,-0.751067616198811,0.99498743710662,-0.552770798392567
NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.14232398130428,-1.01813769273646,0.428174419288838,-1.15600405774638,-0.781735959970572,1.13284303119776,1.50213523239762,-1.6583123951777,1.6583123951777
-0.0317174048240786,0.0925579720669506,0.428174419288838,0.105091277976944,-0.781735959970572,0.161834718742537,-0.751067616198811,-0.33166247903554,-0.552770798392567
0.813772180505561,1.20325363687036,0.428174419288838,0.105091277976944,-0.781735959970572,0.161834718742537,0.375533808099406,0.99498743710662,-0.552770798392567
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
