"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21e_num"
NA,NA,NA
1.4124973721263,-1.61266040291486,-0.0486818127629971
0.150107934539705,1.14402404651225,0.886008992286545
-0.412290023728808,1.14402404651225,-0.0486818127629971
NA,NA,NA
-1.29717392247109,-0.234318178201305,-0.0486818127629971
1.44309073153779,-0.234318178201305,-0.0486818127629971
0.920989136977214,-1.61266040291486,-0.0486818127629971
NA,NA,NA
-0.282747750353709,-0.234318178201305,0.886008992286545
0.636177214082814,-0.234318178201305,0.886008992286545
0.532730880876973,-0.234318178201305,-0.0486818127629971
0.203595988666624,1.14402404651225,0.886008992286545
1.0011270681674,1.14402404651225,0.886008992286545
1.29037630411487,1.14402404651225,-0.0486818127629971
NA,NA,NA
-0.156302563824536,-0.234318178201305,-0.0486818127629971
-0.968280418607259,-0.234318178201305,-1.91806342286208
1.67117826563635,-1.61266040291486,0.886008992286545
0.129170454426965,-0.234318178201305,-0.0486818127629971
NA,NA,NA
NA,NA,NA
-0.764844476224795,1.14402404651225,0.886008992286545
0.808465860159766,-1.61266040291486,0.886008992286545
1.509490053258,1.14402404651225,0.886008992286545
1.80539424065241,-0.234318178201305,0.886008992286545
-0.770662068096845,-0.234318178201305,-0.983372617812539
NA,NA,NA
1.96146119713476,-1.61266040291486,0.886008992286545
1.96287152904832,1.14402404651225,0.886008992286545
-0.160801964789284,-1.61266040291486,0.886008992286545
0.280784080447696,-0.234318178201305,0.886008992286545
0.117618430304541,-0.234318178201305,NA
1.29106243462699,-0.234318178201305,0.886008992286545
0.911235080599958,1.14402404651225,-0.0486818127629971
-1.06291423179958,-0.234318178201305,0.886008992286545
-0.870253023791945,-0.234318178201305,0.886008992286545
0.0667196329945465,-0.234318178201305,-0.983372617812539
1.14553884187114,1.14402404651225,0.886008992286545
-1.71312376898029,1.14402404651225,-1.91806342286208
0.0565068169465984,1.14402404651225,-0.983372617812539
2.08859151422432,-1.61266040291486,0.886008992286545
-0.438528229757187,-1.61266040291486,-1.91806342286208
NA,NA,NA
NA,NA,NA
0.720495034390065,-1.61266040291486,0.886008992286545
-0.321131933648485,1.14402404651225,0.886008992286545
0.160536103827432,1.14402404651225,-0.983372617812539
0.60249574920998,-0.234318178201305,-0.0486818127629971
NA,NA,NA
0.308797200788738,-0.234318178201305,NA
0.604711405881338,1.14402404651225,-0.0486818127629971
-1.42600804821517,1.14402404651225,-0.0486818127629971
-1.24616594861361,-0.234318178201305,-0.0486818127629971
-1.44804932958527,1.14402404651225,-0.983372617812539
-0.901492461103721,-0.234318178201305,-1.91806342286208
NA,NA,NA
-0.648574053035181,NA,-0.0486818127629971
-0.183609518257069,-0.234318178201305,-1.91806342286208
0.0387335477119727,-0.234318178201305,-0.0486818127629971
-0.749060492771827,1.14402404651225,-0.0486818127629971
NA,NA,NA
1.22276298645715,-1.61266040291486,0.886008992286545
-1.5804363019908,1.14402404651225,0.886008992286545
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.76291874685197,1.14402404651225,-0.983372617812539
0.622878310657919,-0.234318178201305,-0.0486818127629971
-0.0797925847608378,-0.234318178201305,-0.0486818127629971
-0.795081271031939,1.14402404651225,-0.983372617812539
NA,NA,NA
-0.773918419981224,-0.234318178201305,-1.91806342286208
0.0237348536204065,-0.234318178201305,-0.983372617812539
-0.332804151968308,-0.234318178201305,NA
-0.428552802248859,-0.234318178201305,-1.91806342286208
-0.531898958472751,1.14402404651225,-0.983372617812539
-0.699252497346769,-0.234318178201305,-0.983372617812539
-1.7208444689762,-0.234318178201305,-0.0486818127629971
NA,NA,NA
0.156234020609525,-0.234318178201305,0.886008992286545
1.77541288805876,-1.61266040291486,0.886008992286545
-0.895145022083769,-1.61266040291486,0.886008992286545
-1.530212617543,-0.234318178201305,-0.983372617812539
0.667730163531927,-1.61266040291486,-0.983372617812539
NA,NA,NA
0.531829397125074,-0.234318178201305,0.886008992286545
-0.100119058007451,-0.234318178201305,-0.0486818127629971
-1.07493201525478,1.14402404651225,0.886008992286545
1.00026665516001,1.14402404651225,NA
0.0879055192968273,-0.234318178201305,0.886008992286545
-1.42478001659162,1.14402404651225,-1.91806342286208
-1.40036883145127,NA,-1.91806342286208
-1.23072553039257,1.14402404651225,0.886008992286545
NA,NA,NA
-0.848963978833479,1.14402404651225,0.886008992286545
-0.556684761891333,1.14402404651225,0.886008992286545
0.640502332552288,-1.61266040291486,0.886008992286545
-0.63891013776074,-0.234318178201305,0.886008992286545
-0.454411372059438,-0.234318178201305,0.886008992286545
-0.642939779585816,1.14402404651225,0.886008992286545
0.721262288258527,-0.234318178201305,0.886008992286545
1.00006933741317,-0.234318178201305,-0.0486818127629971
-1.39687207299115,-0.234318178201305,NA
-1.36472313413274,1.14402404651225,-1.91806342286208
0.268168307679745,-0.234318178201305,-0.0486818127629971
1.04841793056635,-0.234318178201305,NA
1.06893472189773,-1.61266040291486,-0.0486818127629971
1.26713302622796,-1.61266040291486,0.886008992286545
1.64476979510053,1.14402404651225,0.886008992286545
-0.318288252750727,-1.61266040291486,0.886008992286545
-0.711834199032294,-0.234318178201305,0.886008992286545
-0.240045430070596,1.14402404651225,0.886008992286545
-1.05949459688891,1.14402404651225,-1.91806342286208
NA,NA,NA
0.666197637517512,-1.61266040291486,0.886008992286545
-0.0217269879870626,-0.234318178201305,-1.91806342286208
-0.085115345976317,1.14402404651225,-0.0486818127629971
0.409278640766756,1.14402404651225,0.886008992286545
0.581882817065438,-1.61266040291486,-0.0486818127629971
-1.88546650335512,1.14402404651225,-1.91806342286208
1.17135234113031,-0.234318178201305,-0.983372617812539
