"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q19_num"
-0.298624493529705,-0.28549736159233,-0.567648558633277
-0.692622130821016,-1.12159677768415,2.48346244402059
NA,NA,NA
-0.479161934426365,-1.12159677768415,-0.567648558633277
NA,NA,NA
NA,NA,NA
-1.45885514516448,-0.28549736159233,-0.567648558633277
-1.4012747696034,-0.28549736159233,-0.567648558633277
-0.0167169969222811,-1.12159677768415,-0.567648558633277
0.845988082179793,1.38670147059132,-0.567648558633277
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.570494882309979,-0.28549736159233,-0.567648558633277
NA,NA,NA
0.796644403930344,1.38670147059132,-0.567648558633277
0.0801145409394685,1.38670147059132,-0.567648558633277
NA,NA,NA
0.863035133018176,-1.12159677768415,-0.567648558633277
-1.08849358487338,NA,NA
NA,-1.12159677768415,-0.567648558633277
2.01289916434584,1.38670147059132,-0.567648558633277
0.82617750369696,1.38670147059132,-0.567648558633277
1.17657123301479,NA,-0.567648558633277
0.950204043655002,1.38670147059132,-0.567648558633277
-0.649665285308188,-0.28549736159233,-0.567648558633277
-0.646973641409365,NA,NA
2.23818040345916,0.550602054499494,-0.567648558633277
0.0324334597764168,-0.28549736159233,-0.567648558633277
1.08297204401898,1.38670147059132,-0.567648558633277
0.457460596743348,1.38670147059132,-0.567648558633277
-0.35183262998166,-0.28549736159233,0.957906942693655
0.346140324450147,0.550602054499494,-0.567648558633277
0.857448156482915,1.38670147059132,-0.567648558633277
1.07136817503711,-1.12159677768415,-0.567648558633277
-1.33123077480022,-1.12159677768415,0.957906942693655
0.232967224144615,-0.28549736159233,-0.567648558633277
-0.197816131534785,0.550602054499494,-0.567648558633277
NA,NA,NA
-0.741585374406099,NA,-0.567648558633277
NA,NA,NA
NA,NA,NA
-0.213828154311105,-0.28549736159233,2.48346244402059
-0.527638358666052,-1.12159677768415,2.48346244402059
-2.01650947844146,-1.12159677768415,0.957906942693655
1.62331568928611,1.38670147059132,-0.567648558633277
0.687795583986856,-1.12159677768415,0.957906942693655
-0.790153175827729,NA,NA
0.913398859018097,1.38670147059132,-0.567648558633277
-0.0783984978589776,0.550602054499494,-0.567648558633277
-1.02976886031939,-0.28549736159233,0.957906942693655
-0.864278829757706,0.550602054499494,0.957906942693655
0.497529586181783,-0.28549736159233,0.957906942693655
-2.04659679536187,-1.12159677768415,2.48346244402059
-0.644842195913977,NA,NA
1.45593088040215,NA,NA
-0.964853515204337,-1.12159677768415,-0.567648558633277
-0.0865288376770772,-0.28549736159233,-0.567648558633277
0.14016938666258,-1.12159677768415,0.957906942693655
NA,NA,NA
NA,NA,NA
