"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q23b_num"
-0.0715711168389119,0.481931597341499,-0.324762057125092,-1.18673220792786,0.494347323890138
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.441473986774313,0.481931597341499,0.560952644125159,0.867227382716513,0.494347323890138
NA,NA,NA,NA,NA
0.692895790982284,0.481931597341499,-0.324762057125092,0.867227382716513,0.494347323890138
NA,NA,NA,NA,NA
0.96712477724376,-2.00804832225625,-1.21047675837534,0.867227382716513,-1.03812938016929
NA,NA,NA,NA,NA
2.5134784269761,0.481931597341499,-0.324762057125092,0.867227382716513,0.494347323890138
NA,NA,NA,NA,NA
-0.381681418609261,0.481931597341499,-0.324762057125092,-1.18673220792786,0.494347323890138
0.560841103727989,0.481931597341499,0.560952644125159,0.867227382716513,-1.03812938016929
NA,NA,NA,NA,NA
-0.351724409285161,0.481931597341499,0.560952644125159,0.867227382716513,-1.03812938016929
-1.18498551195157,0.481931597341499,-1.21047675837534,-1.18673220792786,0.494347323890138
1.10226431124987,-2.00804832225625,-1.21047675837534,0.867227382716513,-2.57060608422872
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.373082917038866,0.481931597341499,-1.21047675837534,-1.18673220792786,0.494347323890138
-0.307252140861892,-2.00804832225625,-1.21047675837534,0.867227382716513,0.494347323890138
1.37769895451159,0.481931597341499,-0.324762057125092,0.867227382716513,-1.03812938016929
0.225471162224012,0.481931597341499,-1.21047675837534,-1.18673220792786,0.494347323890138
NA,NA,NA,NA,NA
-0.194351261019343,-2.00804832225625,-1.21047675837534,-1.18673220792786,0.494347323890138
1.31153765023995,0.481931597341499,-0.324762057125092,0.867227382716513,0.494347323890138
0.725044979287208,0.481931597341499,0.560952644125159,0.867227382716513,0.494347323890138
0.754101816983461,-2.00804832225625,-1.21047675837534,0.867227382716513,-1.03812938016929
-0.900807150689688,0.481931597341499,0.560952644125159,0.867227382716513,0.494347323890138
-1.42866533378522,0.481931597341499,1.44666734537541,-1.18673220792786,2.02682402794957
NA,NA,NA,NA,NA
-0.119457505732596,0.481931597341499,0.560952644125159,-1.18673220792786,0.494347323890138
NA,NA,NA,NA,NA
-0.930320962068467,0.481931597341499,1.44666734537541,-1.18673220792786,2.02682402794957
-1.14250510313053,0.481931597341499,NA,NA,0.494347323890138
-1.32021766819078,0.481931597341499,1.44666734537541,-1.18673220792786,0.494347323890138
NA,NA,NA,NA,NA
-1.24743473663683,0.481931597341499,1.44666734537541,0.867227382716513,-1.03812938016929
-1.61066712582188,0.481931597341499,0.560952644125159,0.182574185835055,-1.03812938016929
NA,NA,NA,NA,NA
0.576546989714124,0.481931597341499,1.44666734537541,0.867227382716513,0.494347323890138
NA,NA,NA,NA,NA
0.728787096700578,-2.00804832225625,1.44666734537541,-1.18673220792786,-1.03812938016929
0.727180823342706,0.481931597341499,0.560952644125159,-1.18673220792786,0.494347323890138
-0.986546667076906,0.481931597341499,-1.21047675837534,0.867227382716513,-1.03812938016929
0.729771132328589,0.481931597341499,-0.324762057125092,0.182574185835055,-1.03812938016929
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
