"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num"
0.0841291164623329,-0.334356511639124,-1.3900396550414,-0.630822930525437,0.430887845807161
0.759639759449223,-0.334356511639124,-1.3900396550414,-0.630822930525437,0.430887845807161
0.412498380550011,-0.334356511639124,-0.360380651307029,-0.630822930525437,0.430887845807161
0.702903850227385,-1.76731299009251,-1.3900396550414,-1.77777371329896,-1.00540497355004
NA,NA,NA,NA,NA
2.14448221622191,-1.76731299009251,-0.360380651307029,-0.630822930525437,-1.00540497355004
NA,NA,NA,NA,NA
1.62579601746172,-1.76731299009251,-0.360380651307029,-0.630822930525437,0.430887845807161
-0.0686114086911029,1.09859996681426,-0.360380651307029,0.516127852248085,-1.00540497355004
-1.74434045711673,1.09859996681426,0.669278352427338,0.516127852248085,0.430887845807161
1.22155228890742,-0.334356511639124,-1.3900396550414,0.516127852248085,-1.00540497355004
0.123674730426557,1.09859996681426,-0.360380651307029,-1.77777371329896,-1.00540497355004
1.02508148712292,-0.334356511639124,0.669278352427338,0.516127852248085,0.430887845807161
-0.946139756688318,-0.334356511639124,-1.3900396550414,-1.77777371329896,0.430887845807161
-1.55472982862211,1.09859996681426,0.669278352427338,1.66307863502161,1.86718066516436
-1.28832585699728,1.09859996681426,1.69893735616171,1.66307863502161,1.86718066516436
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.320380358978143,1.09859996681426,-1.3900396550414,-0.630822930525437,1.86718066516436
1.27852176511942,1.09859996681426,-0.360380651307029,-0.630822930525437,0.430887845807161
-0.710667396382082,1.09859996681426,0.669278352427338,0.516127852248085,1.86718066516436
1.87890063361913,-1.76731299009251,-1.3900396550414,-0.630822930525437,-1.00540497355004
-0.665191673183098,-0.334356511639124,-0.360380651307029,-0.630822930525437,-2.44169779290725
0.270696367575571,-1.76731299009251,-0.360380651307029,-0.630822930525437,-1.00540497355004
-0.108825593776308,-0.334356511639124,-1.3900396550414,-0.630822930525437,-1.00540497355004
0.121607610014777,1.09859996681426,-1.3900396550414,-0.630822930525437,-1.00540497355004
NA,NA,NA,NA,NA
-0.31941671372517,1.09859996681426,1.69893735616171,0.516127852248085,0.430887845807161
1.18918151556769,-0.334356511639124,0.669278352427338,0.516127852248085,0.430887845807161
NA,NA,NA,NA,NA
0.0826004212624001,-0.334356511639124,-0.360380651307029,-0.630822930525437,-1.00540497355004
NA,NA,NA,NA,NA
0.232984307032961,-0.334356511639124,0.669278352427338,0.516127852248085,-1.00540497355004
-0.0673121015990396,1.09859996681426,-0.360380651307029,0.516127852248085,-1.00540497355004
0.672496726171906,1.09859996681426,-0.360380651307029,-0.630822930525437,0.430887845807161
-1.53350876366846,1.09859996681426,-0.360380651307029,-0.630822930525437,0.430887845807161
1.05954177668075,-1.76731299009251,-0.360380651307029,-0.630822930525437,-2.44169779290725
NA,NA,NA,NA,NA
1.40021041722782,-0.334356511639124,0.669278352427338,0.516127852248085,0.430887845807161
0.139065028437166,1.09859996681426,0.669278352427338,0.516127852248085,-1.00540497355004
1.21864178496912,1.09859996681426,-0.360380651307029,-0.630822930525437,-1.00540497355004
NA,NA,NA,NA,NA
1.21023057071949,-0.334356511639124,1.69893735616171,1.66307863502161,1.86718066516436
0.0224309471642528,-1.76731299009251,-1.3900396550414,-1.77777371329896,0.430887845807161
1.17231990066317,1.09859996681426,-0.360380651307029,-0.630822930525437,-1.00540497355004
-0.609072536960359,1.09859996681426,-0.360380651307029,-0.630822930525437,-1.00540497355004
0.859399639124237,-1.76731299009251,-0.360380651307029,-0.630822930525437,0.430887845807161
