"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num"
2.1362298407071,-0.678608008024629,0.132000918270452,-1.32363929166424,-1.35400640077266,-1.50956032622636
-0.753458398987817,NA,0.132000918270452,-0.196094709876183,0,0.419322312840655
1.39626635806739,-0.678608008024629,0.132000918270452,-0.196094709876183,-1.35400640077266,0.419322312840655
NA,NA,NA,NA,NA,NA
1.06602686199556,-0.678608008024629,0.132000918270452,0.931449871911871,0,0.419322312840655
1.21442373628535,-0.678608008024629,1.18800826443406,-0.196094709876183,-1.35400640077266,0.419322312840655
0.393751861196632,1.55110401834201,0.132000918270452,-0.196094709876183,-1.35400640077266,-1.50956032622636
-0.833974396082285,-0.678608008024629,1.18800826443406,-0.196094709876183,-1.35400640077266,0.419322312840655
-0.811582579610146,-0.678608008024629,-0.924006427893161,0.931449871911871,1.35400640077266,0.419322312840655
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.53521347013494,-0.678608008024629,-0.924006427893161,0.931449871911871,0,0.419322312840655
NA,NA,NA,NA,NA,NA
-0.380294971533015,1.55110401834201,-0.924006427893161,0.931449871911871,0,-1.50956032622636
NA,NA,NA,NA,NA,NA
0.584893121911684,-0.678608008024629,0.132000918270452,-1.32363929166424,-1.35400640077266,-1.50956032622636
NA,NA,NA,NA,NA,NA
-0.887129570835392,0.807866676219796,-1.98001377405677,-1.32363929166424,1.35400640077266,0.419322312840655
NA,NA,NA,NA,NA,NA
-0.812975077458217,-0.678608008024629,0.132000918270452,-0.196094709876183,0,0.419322312840655
NA,NA,NA,NA,NA,NA
0.322307293595356,-0.678608008024629,1.18800826443406,-1.32363929166424,0,0.419322312840655
0.427280054474638,1.55110401834201,-1.98001377405677,-1.32363929166424,0,0.419322312840655
-1.30897931642,1.55110401834201,0.132000918270452,0.931449871911871,1.35400640077266,2.34820495190767
-0.956133612051404,1.55110401834201,-0.924006427893161,0.931449871911871,1.35400640077266,0.419322312840655
0.268512680473576,-0.678608008024629,1.18800826443406,0.931449871911871,1.35400640077266,-1.50956032622636
1.20457361208236,-0.678608008024629,1.18800826443406,-1.32363929166424,0,0.419322312840655
-0.414649491221312,0.0646293340975836,0.132000918270452,NA,NA,NA
0.283566363069522,-0.678608008024629,-0.924006427893161,2.05899445369993,0,0.419322312840655
-1.18784432952864,1.55110401834201,1.18800826443406,-0.196094709876183,0,0.419322312840655
1.0783395090539,-0.678608008024629,1.18800826443406,0.931449871911871,1.35400640077266,-1.50956032622636
-0.493936079049896,-0.678608008024629,-0.924006427893161,-0.196094709876183,0,0.419322312840655
