"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num"
1.41644642217306,-1.1322501030605,0.76691532253137
1.10614117533374,-1.1322501030605,0.76691532253137
-1.86588060118632,-1.1322501030605,-2.34585863362537
5.5898721240278e-05,0.355850032390442,-1.30826731490645
0.0685791450470412,1.09990010011591,-0.270675996187542
NA,NA,NA
1.12284911872604,NA,NA
0.597248366423296,-1.1322501030605,0.76691532253137
-0.827948210905643,1.09990010011591,0.76691532253137
-0.15030417473927,1.09990010011591,-1.30826731490645
-0.190552201602513,-1.1322501030605,0.76691532253137
-1.62297922078123,1.09990010011591,-1.30826731490645
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.149458954758072,1.09990010011591,-0.270675996187542
0.509112170783717,-0.388200035335028,0.76691532253137
1.08179827277733,1.09990010011591,0.76691532253137
1.5335219990471,-1.1322501030605,-0.270675996187542
NA,NA,NA
-0.425956209806735,0.355850032390442,0.76691532253137
-1.63940370911553,-0.388200035335028,-1.30826731490645
-0.119494309349223,1.09990010011591,0.76691532253137
-0.237712043921078,NA,NA
-0.734667216767281,-1.1322501030605,0.76691532253137
1.35096576873197,-1.1322501030605,0.76691532253137
-0.954079195728698,1.09990010011591,0.76691532253137
0.409127309604239,-0.388200035335028,-0.270675996187542
1.16094735633049,-0.388200035335028,0.76691532253137
-1.319116112159,NA,NA
-0.119240842878666,1.09990010011591,-1.30826731490645
