"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
2.49289578820806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.309342878254385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0933726132538878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.10906495000131,-1.6583123951777,-0.242179739848241,-0.741619848709566,-1.55699788832305,-0.554188873151841,1.31243591777942,-0.809173593712687,0.99498743710662,0.12974982402692,0.428174419288838,-0.511766315719159
-1.07383993858356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.708976010151879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.426092389421301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.40990440296258,0,NA,-0.741619848709566,-1.55699788832305,NA,NA,1.13284303119776,0.99498743710662,NA,0.428174419288838,-0.511766315719159
-0.0935562419361528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.372076722260678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.370229239009518,1.6583123951777,-0.242179739848241,0.741619848709566,NA,0.665026647782209,0.109369659814952,-0.809173593712687,-0.33166247903554,0.12974982402692,0.428174419288838,-0.511766315719159
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.225838347757869,0,1.08980882931709,0.741619848709566,0.583874208121143,0.665026647782209,0.109369659814952,-0.809173593712687,-0.33166247903554,-1.29749824026921,0.428174419288838,-0.511766315719159
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.719890510449878,0,1.08980882931709,0.741619848709566,0.583874208121143,0.665026647782209,1.31243591777942,-0.809173593712687,-0.33166247903554,0.12974982402692,0.428174419288838,-0.511766315719159
-0.30222608375267,0,-0.242179739848241,-2.2248595461287,-1.55699788832305,-0.554188873151841,-1.09369659814952,1.13284303119776,-0.33166247903554,0.12974982402692,0.428174419288838,1.02353263143832
0.228810061021678,0,-0.242179739848241,0.741619848709566,0.583874208121143,-1.77340439408589,-1.09369659814952,-0.809173593712687,-0.33166247903554,-1.29749824026921,-2.14087209644419,-0.511766315719159
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5684125793521,-1.6583123951777,-1.57416830901357,-0.741619848709566,0.583874208121143,0.665026647782209,-1.09369659814952,-0.809173593712687,-0.33166247903554,0.12974982402692,0.428174419288838,1.02353263143832
2.54949079674491,0,1.08980882931709,0.741619848709566,0.583874208121143,0.665026647782209,1.31243591777942,1.13284303119776,-0.33166247903554,0.12974982402692,-2.14087209644419,-0.511766315719159
0.0816362619389073,0,-1.57416830901357,-0.741619848709566,0.583874208121143,-1.77340439408589,0.109369659814952,1.13284303119776,-0.33166247903554,-1.29749824026921,0.428174419288838,-0.511766315719159
1.09905340717398,0,1.08980882931709,0.741619848709566,0.583874208121143,0.665026647782209,-1.09369659814952,-0.809173593712687,-1.6583123951777,1.55699788832305,0.428174419288838,-0.511766315719159
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.16360675275705,1.6583123951777,-0.242179739848241,0.741619848709566,0.583874208121143,0.665026647782209,0.109369659814952,1.13284303119776,2.32163735324878,1.55699788832305,0.428174419288838,2.55883157859579
-0.632839764273932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.05017059486342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.429353451423985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.19251314886273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.204766051501049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.077759627827834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.62047403945282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.24596045419757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.67127612320232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.66762101630824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.899522869209124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
