"PROFICIENCIA_MT_SAEB","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
-0.142791911649245,0.483940358026084,-0.623385615545024,0.483940358026084
-0.143782839730543,-1.69379125309129,-1.67834588800584,-0.604925447532604
-0.143405037942694,-1.69379125309129,-1.67834588800584,-1.69379125309129
-0.142321535019596,0.483940358026084,0.431574656915786,1.57280616358477
-0.143075630673111,-0.604925447532604,0.431574656915786,0.483940358026084
NA,NA,NA,NA
NA,NA,NA,NA
-0.143470336530652,0.483940358026084,0.431574656915786,0.483940358026084
-0.144216125022994,NA,NA,NA
-0.143778432341381,-0.604925447532604,-0.623385615545024,0.483940358026084
-0.143343447239182,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.143314342438372,-0.604925447532604,0.431574656915786,0.483940358026084
-0.14371587971921,NA,NA,NA
NA,NA,NA,NA
-0.143703224575831,-1.69379125309129,-1.67834588800584,-1.69379125309129
-0.142350776022259,0.483940358026084,1.4865349293766,0.483940358026084
NA,NA,NA,NA
-0.142393693516065,1.57280616358477,1.4865349293766,1.57280616358477
-0.141609557081017,-0.604925447532604,0.431574656915786,1.57280616358477
-0.143816429933674,0.483940358026084,-0.623385615545024,-1.69379125309129
-0.141447979465903,0.483940358026084,0.431574656915786,0.483940358026084
-0.143885155385929,NA,NA,NA
-0.143532306047642,0.483940358026084,0.431574656915786,0.483940358026084
-0.142826354836134,0.483940358026084,0.431574656915786,0.483940358026084
-0.143230038852199,-0.604925447532604,-0.623385615545024,-0.604925447532604
-0.143794456160365,-0.604925447532604,0.431574656915786,-0.604925447532604
-0.143200329881326,-0.604925447532604,-0.623385615545024,-0.604925447532604
-0.142594241783704,-1.69379125309129,1.4865349293766,-0.604925447532604
-0.143088969195828,-0.604925447532604,-0.623385615545024,-0.604925447532604
-0.142760778927118,-1.69379125309129,-1.67834588800584,-1.69379125309129
-0.141809979070112,0.483940358026084,0.431574656915786,0.483940358026084
-0.14383026612808,1.57280616358477,0.431574656915786,1.57280616358477
-0.142537623012629,1.57280616358477,1.4865349293766,0.483940358026084
NA,NA,NA,NA
-0.143481606309152,0.483940358026084,0.431574656915786,-0.604925447532604
-0.1418877062266,1.57280616358477,-0.623385615545024,0.483940358026084
-0.14234516031512,-0.604925447532604,-0.623385615545024,0.483940358026084
-0.144251615584185,0.483940358026084,-0.623385615545024,-0.604925447532604
-0.140900648213837,1.57280616358477,1.4865349293766,1.57280616358477
NA,NA,NA,NA
-0.143954769727487,0.483940358026084,NA,-0.604925447532604
-0.1428347338084,-0.604925447532604,-0.623385615545024,-0.604925447532604
-0.141966386663153,-0.604925447532604,1.4865349293766,1.57280616358477
6.8571402870914,0.483940358026084,0.431574656915786,-0.604925447532604
-0.141266751881762,-0.604925447532604,1.4865349293766,1.57280616358477
-0.142302480515585,0.483940358026084,0.431574656915786,0.483940358026084
-0.142931094547806,0.483940358026084,0.431574656915786,0.483940358026084
-0.142190613475503,0.483940358026084,0.431574656915786,0.483940358026084
-0.142073923086821,0.483940358026084,-0.623385615545024,-0.604925447532604
NA,NA,NA,NA
-0.142960975603928,0.483940358026084,-0.623385615545024,-1.69379125309129
-0.143540447325636,-1.69379125309129,-1.67834588800584,-1.69379125309129
-0.140983930407945,1.57280616358477,-1.67834588800584,0.483940358026084
-0.143717734270565,-1.69379125309129,-0.623385615545024,-0.604925447532604
-0.142130450222335,0.483940358026084,1.4865349293766,-0.604925447532604
-0.141791580722788,0.483940358026084,-0.623385615545024,-0.604925447532604
NA,NA,NA,NA
NA,NA,NA,NA
