"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
0.612169672906524,-1.23305640831872,-0.654653670707977,0.749369482864587
1.22058265144655,-1.23305640831872,0.87287156094397,0.749369482864587
-0.337804104317834,0.159104052686286,0.87287156094397,0.749369482864587
0.693822731005123,-1.23305640831872,0.87287156094397,0.749369482864587
-0.418275782943316,0.159104052686286,0.87287156094397,0.749369482864587
0.492259134361499,-1.23305640831872,0.87287156094397,0.749369482864587
1.31380939351632,-1.23305640831872,0.87287156094397,0.749369482864587
-1.43423502475521,0.855184283188789,-0.654653670707977,NA
-1.17931714676186,-0.536976177816216,-0.654653670707977,-0.666106206990745
1.20805211836677,-1.23305640831872,0.87287156094397,0.749369482864587
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.302803512803236,0.855184283188789,0.87287156094397,0.749369482864587
-0.00285479426098819,0.855184283188789,-0.654653670707977,-0.666106206990745
-0.0306745943152576,0.855184283188789,-0.654653670707977,-0.666106206990745
NA,NA,NA,NA
0.501752152887405,0.855184283188789,-0.654653670707977,-0.666106206990745
0.436437006707242,-1.23305640831872,-0.654653670707977,-0.666106206990745
0.237910924617485,0.855184283188789,-0.654653670707977,0.749369482864587
-0.18518124044236,0.855184283188789,0.87287156094397,0.749369482864587
1.31905147379975,0.855184283188789,0.87287156094397,0.749369482864587
NA,NA,NA,NA
NA,NA,NA,NA
-0.610075330443977,0.855184283188789,0.87287156094397,0.749369482864587
0.0523534136082668,0.855184283188789,0.87287156094397,0.749369482864587
-1.78559304115643,0.855184283188789,-0.654653670707977,-0.666106206990745
-0.905721848030112,0.855184283188789,-0.654653670707977,-0.666106206990745
-1.86874049208616,0.855184283188789,-0.654653670707977,-2.08158189684608
-1.22235100224225,0.855184283188789,-0.654653670707977,-0.666106206990745
2.20284840456816,0.855184283188789,0.87287156094397,-0.666106206990745
-2.12041070088687,-1.23305640831872,-3.70970413401187,-3.49705758670141
-0.826126245406161,0.855184283188789,-0.654653670707977,-0.666106206990745
-0.0397218448761372,0.855184283188789,-0.654653670707977,-0.666106206990745
-0.663727185301026,0.855184283188789,0.87287156094397,0.749369482864587
0.0222007304176878,0.855184283188789,-0.654653670707977,0.749369482864587
0.435722436764205,-1.23305640831872,-0.654653670707977,-0.666106206990745
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.742136252465308,-1.23305640831872,0.87287156094397,0.749369482864587
0.0873377661745669,-1.23305640831872,-0.654653670707977,-0.666106206990745
0.899715810359248,-1.23305640831872,0.87287156094397,0.749369482864587
0.84984479145059,-1.23305640831872,0.87287156094397,0.749369482864587
NA,NA,NA,NA
