"PROFICIENCIA_MT_SAEB","TX_RESP_Q22g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
0.149208156554646,-0.329669418977553,-0.654653670707977,0.749369482864587
1.81627165132384,-1.61171715944582,0.87287156094397,0.749369482864587
-0.400439778804951,0.95237832149071,0.87287156094397,0.749369482864587
0.0192639687432844,0.95237832149071,0.87287156094397,0.749369482864587
-1.38027902462144,0.95237832149071,0.87287156094397,0.749369482864587
0.998359265242664,0.95237832149071,0.87287156094397,0.749369482864587
-0.622957649472954,0.95237832149071,0.87287156094397,0.749369482864587
-0.945604787220372,0.95237832149071,-0.654653670707977,NA
-0.726237222936824,-1.61171715944582,-0.654653670707977,-0.666106206990745
0.964621916843619,0.95237832149071,0.87287156094397,0.749369482864587
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.317993484607135,0.95237832149071,0.87287156094397,0.749369482864587
1.90222617078772,-1.61171715944582,-0.654653670707977,-0.666106206990745
-0.518430978206772,0.95237832149071,-0.654653670707977,-0.666106206990745
NA,NA,NA,NA
-0.153564616027288,-0.329669418977553,-0.654653670707977,-0.666106206990745
0.198035287675585,-0.329669418977553,-0.654653670707977,-0.666106206990745
0.252111828602793,-0.329669418977553,-0.654653670707977,0.749369482864587
1.36308605637632,-0.329669418977553,0.87287156094397,0.749369482864587
1.34041817602389,-0.329669418977553,0.87287156094397,0.749369482864587
NA,NA,NA,NA
NA,NA,NA,NA
1.32238628559634,-0.329669418977553,0.87287156094397,0.749369482864587
0.482970896711101,0.95237832149071,0.87287156094397,0.749369482864587
-0.440935841505358,-0.329669418977553,-0.654653670707977,-0.666106206990745
-0.741529606191401,-0.329669418977553,-0.654653670707977,-0.666106206990745
-1.26580730718957,0.95237832149071,-0.654653670707977,-2.08158189684608
-0.81990266510963,-0.329669418977553,-0.654653670707977,-0.666106206990745
2.05802010035383,-1.61171715944582,0.87287156094397,-0.666106206990745
-1.42505879678567,-2.89376489991408,-3.70970413401187,-3.49705758670141
-1.27516372238708,0.95237832149071,-0.654653670707977,-0.666106206990745
-0.986932597500736,-0.329669418977553,-0.654653670707977,-0.666106206990745
-0.597012255941018,0.95237832149071,0.87287156094397,0.749369482864587
-1.26053200092321,0.95237832149071,-0.654653670707977,0.749369482864587
-0.194023525563716,-0.329669418977553,-0.654653670707977,-0.666106206990745
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.504447982917857,-0.329669418977553,0.87287156094397,0.749369482864587
-0.29877754600135,0.95237832149071,-0.654653670707977,-0.666106206990745
0.954352701770752,-0.329669418977553,0.87287156094397,0.749369482864587
0.0454029614722395,-0.329669418977553,0.87287156094397,0.749369482864587
NA,NA,NA,NA
