"PROFICIENCIA_MT_SAEB","TX_RESP_Q23g_num"
NA,NA
-0.482656005974199,0.311568417812633
NA,NA
NA,NA
-0.19188278826406,1.47795275116249
NA,NA
-0.624510933361123,0.311568417812633
-0.280078103792969,0.311568417812633
NA,NA
0.393120162006398,0.311568417812633
0.70008207980646,0.311568417812633
-0.232169090920451,1.47795275116249
1.00551365020268,0.311568417812633
0.219160884952099,0.311568417812633
-0.375725260687981,0.311568417812633
1.24480162748816,0.311568417812633
1.75394865812829,0.311568417812633
-0.916316575150384,1.47795275116249
0.788143051661545,0.311568417812633
-1.31020922222878,1.47795275116249
NA,NA
-0.328217815739749,0.311568417812633
-0.525345942167768,1.47795275116249
0.345891646086122,-0.854815915537225
1.21062221410897,-2.02120024888708
-0.60600912887245,-2.02120024888708
-0.0853360798626216,1.47795275116249
NA,NA
-0.590670305360869,0.311568417812633
-0.0364413836407521,-0.854815915537225
NA,NA
0.321082873779963,-2.02120024888708
2.2854321926033,0.311568417812633
1.20635966334259,-2.02120024888708
NA,NA
NA,NA
NA,NA
-1.21288274328423,1.47795275116249
0.78306127097753,0.311568417812633
0.557476583562744,-0.854815915537225
0.752431801654586,0.311568417812633
-0.635232326658328,-0.854815915537225
0.0650030868427926,0.311568417812633
-0.0691605215206426,-2.02120024888708
NA,NA
2.0484996189013,0.311568417812633
1.03350729769026,-2.02120024888708
0.689419079763047,-0.854815915537225
NA,NA
NA,NA
0.888934771785924,-0.854815915537225
2.69128892502515,-0.854815915537225
-1.45455099680538,-0.854815915537225
0.605040958667579,0.311568417812633
1.91547798401885,-0.854815915537225
2.00302054918859,0.311568417812633
0.250551164812142,0.311568417812633
-1.1252452596845,-2.02120024888708
NA,NA
0.752658163690761,-0.854815915537225
1.05883445055502,0.311568417812633
-2.17068742891208,0.311568417812633
0.916093147540295,0.311568417812633
-1.43958599462501,0.311568417812633
NA,NA
0.908203239200443,0.311568417812633
0.60407131713381,-0.854815915537225
0.98037777116834,-0.854815915537225
0.826571900185913,0.311568417812633
-1.36737932677247,0.311568417812633
-0.0289472169631754,1.47795275116249
0.188582545650483,1.47795275116249
-2.32047607917425,1.47795275116249
-1.97176170470302,1.47795275116249
-1.7509828212654,0.311568417812633
0.0180126116094512,0.311568417812633
0.402474735137108,0.311568417812633
0.592830054054078,0.311568417812633
0.0750848976555133,1.47795275116249
-1.03871173516562,1.47795275116249
0.56365942325998,0.311568417812633
-0.140733407023969,1.47795275116249
0.277575170765954,-2.02120024888708
-1.28301727361932,0.311568417812633
-1.68359653610843,-0.854815915537225
0.146691382140664,1.47795275116249
-0.365158642171742,1.47795275116249
0.505518214085335,0.311568417812633
0.229356608331501,-0.854815915537225
-0.176758622011158,0.311568417812633
-0.334781792254128,1.47795275116249
-0.100035294762984,1.47795275116249
-0.619410158540416,0.311568417812633
-0.409250460610817,1.47795275116249
0.746758616186306,0.311568417812633
-2.29699323869357,0.311568417812633
NA,NA
NA,NA
-1.59947396061267,0.311568417812633
NA,NA
0.640755134868912,-0.854815915537225
-0.138230491891978,0.311568417812633
1.38599648902999,0.311568417812633
-0.906391028342552,0.311568417812633
-0.341963483175396,-0.854815915537225
-1.16449184890257,0.311568417812633
NA,NA
NA,NA
0.658751674420189,-2.02120024888708
NA,NA
NA,NA
-1.15921584206702,-2.02120024888708
NA,NA
-0.627939675491488,-2.02120024888708
NA,NA
-0.761917810159769,0.311568417812633
-0.944812561380986,0.311568417812633
-0.193984135471764,0.311568417812633
NA,NA
NA,NA
-0.891890402758554,-0.854815915537225
-0.116997947137952,0.311568417812633
0.52305769252617,0.311568417812633
-0.0583310419187677,-0.854815915537225
NA,NA
0.46918488650666,-0.854815915537225
1.1455548857395,0.311568417812633
NA,NA
-1.36912582065892,0.311568417812633
NA,NA
NA,NA
NA,NA
0.440675758528112,-0.854815915537225
0.548435975412265,0.311568417812633
NA,NA
0.371944573535713,-0.854815915537225
-0.875311787268367,0.311568417812633
-0.0461858721717258,0.311568417812633
0.69941618769935,0.311568417812633
1.31815460585977,-0.854815915537225
1.1837997236659,-2.02120024888708
0.67328440976209,-0.854815915537225
NA,NA
0.111967278580243,0.311568417812633
0.00707360873245426,-0.854815915537225
-0.523262125999568,0.311568417812633
NA,NA
NA,NA
-0.929502947559668,0.311568417812633
-1.63729094711889,0.311568417812633
-2.08221321048195,0.311568417812633
0.871095959336724,-0.854815915537225
-0.571473399074822,-0.854815915537225
NA,NA
-0.507840062708755,-0.854815915537225
-1.3157013494202,1.47795275116249
-0.342183992822825,0.311568417812633
1.78304043843472,-2.02120024888708
0.103172000475896,0.311568417812633
-0.124182564253594,-0.854815915537225
NA,NA
0.649494919787106,-0.854815915537225
0.395055029655641,0.311568417812633
0.193569407904509,0.311568417812633
NA,NA
NA,NA
0.270958627259794,-0.854815915537225
0.11926139284427,1.47795275116249
-0.822020196606284,1.47795275116249
-0.854682352076099,0.311568417812633
-0.689762246201829,1.47795275116249
NA,NA
0.635702537748426,-0.854815915537225
NA,NA
-2.25596511963677,0.311568417812633
-1.01728937967836,0.311568417812633
0.323435403422546,0.311568417812633
NA,NA
-0.302499310504269,-2.02120024888708
0.00982478010495075,0.311568417812633
-0.13146646296405,0.311568417812633
NA,NA
NA,NA
2.35089672573224,0.311568417812633
NA,NA
NA,NA
0.881306261434522,0.311568417812633
NA,NA
-0.939470845805708,0.311568417812633
1.5945937036711,-2.02120024888708
0.538825830555115,0.311568417812633
-0.775346586420812,-0.854815915537225
0.0615904126547454,1.47795275116249
NA,NA
NA,NA
