"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.846071146315109,0.720749970156447,-1.95982373975546,-1.55699788832305,-0.661107356684931,-2.02259958738973,-1.57416830901357,-0.960153636873833,-0.720749970156447,-0.688395100442577,1.57416830901357,0.449466574975495,0.720749970156447,-0.301511344577763,1.26131244777378,1.26131244777378,3.01511344577764,3.01511344577764
0.298181508295493,0.720749970156447,-0.301511344577763,0.583874208121143,0.793328828021918,0.449466574975494,1.08980882931709,-0.0800128030728194,1.26131244777378,1.47513235809124,-1.08980882931709,-0.786566506207116,-1.26131244777378,-0.301511344577763,-0.720749970156447,-0.720749970156447,-0.301511344577763,-0.301511344577763
0.940269541975696,0.720749970156447,1.35680105059994,0.583874208121143,0.793328828021918,0.449466574975494,1.08980882931709,-0.0800128030728194,-0.720749970156447,0.39336862882433,0.242179739848241,-0.786566506207116,0.720749970156447,3.01511344577764,-0.720749970156447,-0.720749970156447,-0.301511344577763,-0.301511344577763
0.0194358597190017,0.720749970156447,1.35680105059994,0.583874208121143,0.793328828021918,0.449466574975494,1.08980882931709,1.68026886452921,1.26131244777378,-0.688395100442577,-1.08980882931709,0.449466574975495,-1.26131244777378,-0.301511344577763,1.26131244777378,-0.720749970156447,-0.301511344577763,-0.301511344577763
-0.689979752594988,-1.26131244777378,-0.301511344577763,0.583874208121143,-2.11554354139178,0.449466574975494,-1.57416830901357,-0.960153636873833,1.26131244777378,0.39336862882433,-1.08980882931709,-0.786566506207116,0.720749970156447,-0.301511344577763,-0.720749970156447,-0.720749970156447,-0.301511344577763,-0.301511344577763
0.481674329748837,0.720749970156447,-0.301511344577763,0.583874208121143,0.793328828021918,0.449466574975494,-0.242179739848241,-0.960153636873833,0.270281238808668,0.39336862882433,0.242179739848241,-0.786566506207116,0.720749970156447,-0.301511344577763,-0.720749970156447,-0.720749970156447,-0.301511344577763,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.154318757657091,-1.26131244777378,1.35680105059994,0.583874208121143,-0.661107356684931,0.449466574975494,-0.242179739848241,-0.0800128030728194,-0.720749970156447,1.47513235809124,1.57416830901357,1.68549965615811,0.720749970156447,-0.301511344577763,1.26131244777378,1.26131244777378,-0.301511344577763,-0.301511344577763
-1.34197235369771,-1.26131244777378,-0.301511344577763,-1.55699788832305,-0.661107356684931,0.449466574975494,-0.242179739848241,-0.0800128030728194,-0.720749970156447,-0.688395100442577,0.242179739848241,1.68549965615811,0.720749970156447,-0.301511344577763,1.26131244777378,1.26131244777378,-0.301511344577763,-0.301511344577763
-0.533715167326072,0.720749970156447,-0.301511344577763,-1.55699788832305,-0.661107356684931,-2.02259958738973,-0.242179739848241,0.800128030728194,0.270281238808668,-0.688395100442577,0.242179739848241,-0.786566506207116,-1.26131244777378,-0.301511344577763,-0.720749970156447,-0.720749970156447,-0.301511344577763,-0.301511344577763
2.23222170904746,0.720749970156447,-0.301511344577763,0.583874208121143,0.793328828021918,0.449466574975494,1.08980882931709,1.68026886452921,0.270281238808668,0.39336862882433,-1.08980882931709,-0.786566506207116,-1.26131244777378,-0.301511344577763,-0.720749970156447,-0.720749970156447,-0.301511344577763,-0.301511344577763
-0.714363286509705,-1.26131244777378,-0.301511344577763,0.583874208121143,0.793328828021918,0.449466574975494,-0.242179739848241,-0.960153636873833,-1.71178117912156,-1.77015882970948,0.242179739848241,0.449466574975495,0.720749970156447,-0.301511344577763,-0.720749970156447,1.26131244777378,-0.301511344577763,-0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
