"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
-0.858670879810363,-0.967797885643516,0.0721140881973208,0.74701065947285,0.44281679632774
-0.419113873850567,1.25813725133657,0.0721140881973208,0.74701065947285,0.44281679632774
-1.00084357694447,-0.225819506650154,0.0721140881973208,0.74701065947285,0.44281679632774
0.59991462098258,-0.225819506650154,1.17786344055624,1.8441825655736,1.51489956638437
-0.660023346603491,-0.967797885643516,0.0721140881973208,-0.350161246627898,-0.629265973728893
-1.37370688171663,NA,0.0721140881973208,-0.350161246627898,0.44281679632774
0.745298310572018,1.25813725133657,-1.0336352641616,-1.44733315272865,0.44281679632774
0.301372749515892,1.25813725133657,0.0721140881973208,0.74701065947285,1.51489956638437
0.494984776898654,1.25813725133657,0.0721140881973208,-0.350161246627898,-0.629265973728893
-0.594494900889816,1.25813725133657,1.17786344055624,0.74701065947285,-0.629265973728893
-0.0052568139187117,0.516158872343208,0.0721140881973208,0.74701065947285,1.51489956638437
-1.45258086200971,1.25813725133657,1.17786344055624,0.74701065947285,0.44281679632774
-2.1872519164331,-0.967797885643516,-2.13938461652052,-0.350161246627898,0.44281679632774
0.637373211283853,-0.967797885643516,0.0721140881973208,0.74701065947285,0.44281679632774
-1.25061392107362,-0.967797885643516,1.17786344055624,1.8441825655736,1.51489956638437
-0.86451242357739,1.25813725133657,-1.0336352641616,-0.350161246627898,-1.70134874378553
-0.29004467529022,-0.967797885643516,0.0721140881973208,-1.44733315272865,1.51489956638437
-1.55971306279317,-0.967797885643516,0.0721140881973208,0.74701065947285,0.44281679632774
0.738843487004876,0.516158872343208,-2.13938461652052,-0.350161246627898,-0.629265973728893
0.246334763689199,-0.967797885643516,1.17786344055624,-0.350161246627898,1.51489956638437
-1.09215410508353,-0.967797885643516,1.17786344055624,-1.44733315272865,-0.629265973728893
-0.994995473397396,-0.967797885643516,-2.13938461652052,0.74701065947285,-0.629265973728893
-0.494583030126964,-0.967797885643516,NA,NA,NA
0.0216543656778935,-0.225819506650154,0.0721140881973208,-0.350161246627898,0.44281679632774
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.739918913248427,0.516158872343208,0.0721140881973208,-0.350161246627898,0.44281679632774
NA,NA,NA,NA,NA
-0.00891353348923582,1.25813725133657,-2.13938461652052,-0.350161246627898,-1.70134874378553
-0.184540969720831,1.25813725133657,1.17786344055624,-0.350161246627898,0.44281679632774
1.26194310847409,1.25813725133657,-1.0336352641616,0.74701065947285,0.44281679632774
-1.11908391047985,-0.967797885643516,1.17786344055624,-0.350161246627898,1.51489956638437
-0.00147744633941197,-0.967797885643516,0.0721140881973208,0.74701065947285,0.44281679632774
0.62257989349163,-0.967797885643516,0.0721140881973208,-0.350161246627898,-0.629265973728893
NA,NA,NA,NA,NA
0.956476574163862,1.25813725133657,0.0721140881973208,-0.350161246627898,-0.629265973728893
NA,NA,NA,NA,NA
-0.337588529852727,-0.967797885643516,1.17786344055624,-1.44733315272865,0.44281679632774
1.56212880118642,-0.225819506650154,0.0721140881973208,-0.350161246627898,-0.629265973728893
1.73501613777952,1.25813725133657,-1.0336352641616,-0.350161246627898,-0.629265973728893
NA,NA,NA,NA,NA
-0.792404299816328,-0.967797885643516,1.17786344055624,1.8441825655736,-0.629265973728893
0.0874730319633841,-0.967797885643516,1.17786344055624,0.74701065947285,-0.629265973728893
-1.26554853255246,0.516158872343208,1.17786344055624,1.8441825655736,1.51489956638437
0.0533535486095884,1.25813725133657,0.0721140881973208,0.74701065947285,0.44281679632774
0.72847567512667,-0.967797885643516,0.0721140881973208,-0.350161246627898,0.44281679632774
0.0920748568138425,NA,NA,1.8441825655736,NA
1.93876052069301,1.25813725133657,0.0721140881973208,-0.350161246627898,-0.629265973728893
0.827480745749446,-0.967797885643516,0.0721140881973208,-1.44733315272865,-1.70134874378553
1.18498015113394,-0.225819506650154,-1.0336352641616,-1.44733315272865,-1.70134874378553
1.25312163553439,1.25813725133657,-1.0336352641616,-1.44733315272865,-0.629265973728893
1.56660467825996,0.516158872343208,-1.0336352641616,-1.44733315272865,-1.70134874378553
1.42361061715137,-0.967797885643516,-1.0336352641616,-1.44733315272865,-1.70134874378553
-1.01165820923455,-0.967797885643516,1.17786344055624,-0.350161246627898,-0.629265973728893
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
