"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q22g_num"
-0.277832916720896,0.363204669460116,0.214341802681986,-0.429679430675405
0.786100289742487,0.363204669460116,0.214341802681986,1.13279122632607
2.43556951284141,-2.68771455400486,-5.50143960217097,-0.429679430675405
0.245966258163046,0.363204669460116,0.214341802681986,-0.429679430675405
-0.432821453323564,0.363204669460116,NA,1.13279122632607
0.382058313222365,0.363204669460116,0.214341802681986,1.13279122632607
-0.220970015101405,0.363204669460116,0.214341802681986,-0.429679430675405
0.408254780544217,0.363204669460116,0.214341802681986,-0.429679430675405
-0.76286737653465,0.363204669460116,0.214341802681986,1.13279122632607
-0.196950259612808,0.363204669460116,0.214341802681986,1.13279122632607
-0.681343609977818,0.363204669460116,0.214341802681986,-1.99215008767688
0.0375669365497196,0.363204669460116,0.214341802681986,-0.429679430675405
-0.0846285777298518,0.363204669460116,0.214341802681986,1.13279122632607
NA,NA,NA,NA
1.54527055998779,0.363204669460116,0.214341802681986,NA
-0.639846432021105,0.363204669460116,0.214341802681986,-0.429679430675405
0.313506743320639,0.363204669460116,0.214341802681986,1.13279122632607
1.10030335525972,-2.68771455400486,0.214341802681986,-0.429679430675405
-0.885966889571303,0.363204669460116,0.214341802681986,-0.429679430675405
2.19096571878172,0.363204669460116,0.214341802681986,-0.429679430675405
-0.213377264576149,0.363204669460116,0.214341802681986,-0.429679430675405
0.369019721315322,-2.68771455400486,0.214341802681986,-0.429679430675405
-0.383323574760037,-2.68771455400486,0.214341802681986,1.13279122632607
-0.464580329586023,0.363204669460116,0.214341802681986,-0.429679430675405
-0.431212641565206,0.363204669460116,0.214341802681986,NA
-1.75402704620874,0.363204669460116,NA,-0.429679430675405
NA,NA,NA,NA
NA,NA,NA,NA
0.681181605701664,-2.68771455400486,-2.64354889974449,-0.429679430675405
-0.996476451517587,0.363204669460116,0.214341802681986,1.13279122632607
-0.559122342682339,0.363204669460116,0.214341802681986,-0.429679430675405
-0.18756842621784,0.363204669460116,0.214341802681986,1.13279122632607
1.96852617783945,0.363204669460116,0.214341802681986,-0.429679430675405
NA,NA,NA,NA
NA,NA,NA,NA
1.78945282422118,0.363204669460116,0.214341802681986,1.13279122632607
-0.554241685426503,0.363204669460116,0.214341802681986,-0.429679430675405
0.526308278683344,0.363204669460116,0.214341802681986,1.13279122632607
-1.23689761145034,0.363204669460116,0.214341802681986,-1.99215008767688
-1.98724444255426,0.363204669460116,0.214341802681986,-1.99215008767688
-0.140493950100402,0.363204669460116,0.214341802681986,1.13279122632607
-1.31006961674942,0.363204669460116,0.214341802681986,-1.99215008767688
1.05190740023279,0.363204669460116,0.214341802681986,1.13279122632607
-1.01394572613886,0.363204669460116,0.214341802681986,-0.429679430675405
0.306838336920022,0.363204669460116,0.214341802681986,-0.429679430675405
-0.354268643920159,0.363204669460116,0.214341802681986,-0.429679430675405
-0.368719529279612,0.363204669460116,0.214341802681986,1.13279122632607
