"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q23d_num"
0.505778516096392,1.21006719983982,0.417898126702867,-0.506640397104899
-0.705310555929836,-0.117103277403853,0.417898126702867,-0.506640397104899
NA,NA,NA,NA
0.990852767165589,-1.44427375464752,0.417898126702867,0.569970446743011
0.547904495739917,-1.44427375464752,-1.41040617762218,0.569970446743011
-0.114402466270681,-0.117103277403853,0.417898126702867,-1.58325124095281
-0.616642737404493,-0.117103277403853,0.417898126702867,0.569970446743011
0.727443191878649,-0.117103277403853,0.417898126702867,0.569970446743011
0.555256128758659,-0.117103277403853,0.417898126702867,-0.506640397104899
-2.23312679600057,NA,NA,NA
-0.378190653071112,-0.117103277403853,-3.23871048194722,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.326097120410529,1.21006719983982,0.417898126702867,-0.506640397104899
-0.191735335732476,-1.44427375464752,0.417898126702867,0.569970446743011
NA,NA,NA,NA
0.525876618123362,1.21006719983982,0.417898126702867,1.64658129059092
NA,NA,NA,NA
-0.327553965206272,NA,NA,NA
0.283905563949953,-0.117103277403853,0.417898126702867,0.569970446743011
NA,NA,NA,NA
-0.205525721906573,-1.44427375464752,0.417898126702867,0.569970446743011
0.54509740183594,-0.117103277403853,0.417898126702867,0.569970446743011
-1.82938714504871,1.21006719983982,0.417898126702867,0.569970446743011
-1.68162826402296,NA,NA,0.569970446743011
NA,NA,NA,NA
-1.35444342074956,-1.44427375464752,-3.23871048194722,1.64658129059092
-0.372232169866051,NA,NA,NA
-0.765183327551939,-0.117103277403853,0.417898126702867,0.569970446743011
-0.0959094822396683,-0.117103277403853,-1.41040617762218,0.569970446743011
0.949561205131007,-0.117103277403853,0.417898126702867,0.569970446743011
-0.144328432703557,-1.44427375464752,0.417898126702867,0.569970446743011
1.47295450419234,1.21006719983982,0.417898126702867,-1.58325124095281
0.797919443304508,-0.117103277403853,0.417898126702867,0.569970446743011
NA,NA,NA,NA
-0.143152188322858,-1.44427375464752,0.417898126702867,-0.506640397104899
NA,NA,NA,NA
NA,NA,NA,NA
-0.316810796791365,-1.44427375464752,-1.41040617762218,-1.58325124095281
NA,NA,NA,NA
NA,NA,NA,NA
-0.197362978660593,-0.117103277403853,0.417898126702867,0.569970446743011
-1.05704487753775,NA,0.417898126702867,NA
1.02635493571181,1.21006719983982,0.417898126702867,-1.58325124095281
NA,NA,NA,NA
NA,NA,NA,NA
1.43200968394035,-0.117103277403853,0.417898126702867,-0.506640397104899
1.0024842403897,1.21006719983982,0.417898126702867,0.569970446743011
1.55102253473202,1.21006719983982,0.417898126702867,-1.58325124095281
-0.015591866808004,1.21006719983982,0.417898126702867,-1.58325124095281
NA,NA,NA,NA
1.44310940191965,1.21006719983982,0.417898126702867,-0.506640397104899
-2.29893109610767,-0.117103277403853,-1.41040617762218,1.64658129059092
1.01306076547339,1.21006719983982,0.417898126702867,-1.58325124095281
NA,NA,NA,NA
NA,NA,NA,NA
