"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num"
-0.530375135547444,1.06696567466613,0.32472868359404
-0.0413152197741633,1.06696567466613,1.43808417020218
-0.774622527167915,1.06696567466613,1.43808417020218
-0.272221563040615,1.06696567466613,0.32472868359404
-1.15783208789969,1.06696567466613,1.43808417020218
NA,NA,NA
-0.798972001303519,1.06696567466613,0.32472868359404
NA,NA,NA
0.955574904614414,1.06696567466613,1.43808417020218
1.55245155807344,1.06696567466613,0.32472868359404
NA,NA,NA
0.58664488366473,1.06696567466613,1.43808417020218
-0.795004569738287,1.06696567466613,1.43808417020218
-0.361944155041016,1.06696567466613,1.43808417020218
1.39945780075618,-0.0463898119420055,-1.90198228962223
0.716570787351489,-0.0463898119420055,0.32472868359404
0.649485016131385,-0.0463898119420055,0.32472868359404
1.13419400465295,-0.0463898119420055,-0.788626803014097
2.09637926542985,-1.15974529855014,0.32472868359404
0.883601910587489,1.06696567466613,-0.788626803014097
-0.418492925732551,-1.15974529855014,-0.788626803014097
-1.52685292727231,-0.0463898119420055,-0.788626803014097
-1.45832259888773,-1.15974529855014,-0.788626803014097
-0.0685061936949153,-0.0463898119420055,-1.90198228962223
NA,NA,NA
-1.04885913702844,-0.0463898119420055,0.32472868359404
NA,NA,NA
NA,NA,NA
-0.700531743469597,-1.15974529855014,0.32472868359404
0.285873250838724,-0.0463898119420055,0.32472868359404
-0.66574903549541,1.06696567466613,1.43808417020218
2.44412999682413,-2.27310078515828,-1.90198228962223
-0.461445474352931,-0.0463898119420055,0.32472868359404
-0.0450937923525504,-1.15974529855014,-0.788626803014097
-0.0973853430716956,-0.0463898119420055,0.32472868359404
2.22699715339674,-1.15974529855014,-0.788626803014097
-0.102285514145574,-0.0463898119420055,-0.788626803014097
-0.531552963569202,-1.15974529855014,0.32472868359404
0.0249041266675836,-1.15974529855014,-0.788626803014097
-2.12494488650615,NA,1.43808417020218
-0.755282768508966,1.06696567466613,0.32472868359404
0.0257244329170567,-1.15974529855014,-0.788626803014097
0.550638203346541,-0.0463898119420055,-0.788626803014097
-0.52714727701278,1.06696567466613,0.32472868359404
NA,NA,NA
NA,NA,NA
0.68890983260592,-0.0463898119420055,0.32472868359404
-0.351094281047487,-0.0463898119420055,0.32472868359404
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.23773414155093,1.06696567466613,-0.788626803014097
NA,NA,NA
NA,NA,NA
0.757541064617451,-2.27310078515828,-1.90198228962223
0.0233731101581332,-1.15974529855014,NA
0.32841924450818,-1.15974529855014,-0.788626803014097
0.905003229391564,-1.15974529855014,-0.788626803014097
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.0475301816149733,-0.0463898119420055,-0.788626803014097
-0.61090285874852,1.06696567466613,0.32472868359404
-1.61425014463462,1.06696567466613,1.43808417020218
NA,NA,NA
NA,NA,NA
0.890377671676044,-0.0463898119420055,-0.788626803014097
NA,NA,NA
