"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-0.957189539587811,0.187833808346873,0.0770991079443883,0.259301666183623,0.338565895612127,-0.998539706303348,-0.338565895612127,-0.232560759893525,-0.2,0.188126832400709,-0.935259719971759,-0.412837477233712,-0.2
0.159357553106174,0.187833808346873,-0.886639741360465,-0.821121942914806,-1.77747095196367,-2.1332439180117,-1.39658431940002,-0.232560759893525,-1.86666666666667,-0.987665870103722,-2.04866414850957,-1.88725703878268,-2.7
0.762457485999188,1.6278930056729,-0.886639741360465,0.259301666183623,1.39658431940002,0.136164505405002,0.71945252817577,1.220943989441,-0.2,1.36391953490514,1.29154913710386,1.06158208431526,1.05
1.76771648456002,1.6278930056729,-1.85037859066532,-0.821121942914806,-0.71945252817577,-0.998539706303348,-0.338565895612127,-1.68606550922805,-1.86666666666667,-2.16345857260815,-2.04866414850957,-1.88725703878268,-0.2
1.75371160668815,0.187833808346873,-0.886639741360465,-1.90154555201324,-0.71945252817577,-0.998539706303348,-1.39658431940002,-0.232560759893525,-1.86666666666667,-0.987665870103722,-0.935259719971759,-0.412837477233712,-1.45
0.0389102348421143,NA,1.04083795724924,1.33972527528205,1.39658431940002,1.27086871711335,1.77747095196367,-1.68606550922805,1.46666666666667,1.36391953490514,1.29154913710386,1.06158208431526,1.05
1.69596399080651,0.187833808346873,-0.886639741360465,-0.821121942914806,-0.71945252817577,-0.998539706303348,-0.338565895612127,-1.68606550922805,-0.2,0.188126832400709,-0.935259719971759,-0.412837477233712,-0.2
0.805314464248493,0.187833808346873,-0.886639741360465,-0.821121942914806,0.338565895612127,0.136164505405002,-0.338565895612127,-0.232560759893525,-0.2,0.188126832400709,0.178144708566049,-0.412837477233712,-0.2
0.640658238386205,0.187833808346873,1.04083795724924,1.33972527528205,-0.71945252817577,0.136164505405002,-0.338565895612127,1.220943989441,-0.2,-0.987665870103722,-2.04866414850957,-1.88725703878268,-1.45
1.05297923258273,-1.25222538897915,-0.886639741360465,-1.90154555201324,-0.71945252817577,-0.998539706303348,-0.338565895612127,-1.68606550922805,1.46666666666667,-2.16345857260815,1.29154913710386,1.06158208431526,-1.45
0.166874081847685,-1.25222538897915,-0.886639741360465,-0.821121942914806,-0.71945252817577,-0.998539706303348,-0.338565895612127,1.220943989441,-0.2,-0.987665870103722,0.178144708566049,1.06158208431526,-0.2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.0790307542628,-1.25222538897915,1.04083795724924,-0.821121942914806,1.39658431940002,0.136164505405002,0.71945252817577,1.220943989441,1.46666666666667,0.188126832400709,1.29154913710386,1.06158208431526,1.05
0.434822241874106,NA,1.04083795724924,1.33972527528205,1.39658431940002,1.27086871711335,1.77747095196367,1.220943989441,-0.2,0.188126832400709,0.178144708566049,-0.412837477233712,1.05
-0.341579024390509,1.6278930056729,0.0770991079443883,0.259301666183623,0.338565895612127,0.136164505405002,-0.338565895612127,-0.232560759893525,-0.2,0.188126832400709,0.178144708566049,1.06158208431526,1.05
-0.812947111694094,-1.25222538897915,1.04083795724924,0.259301666183623,-0.71945252817577,0.136164505405002,-0.338565895612127,-0.232560759893525,-0.2,1.36391953490514,0.178144708566049,1.06158208431526,1.05
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.22170991580077,-1.25222538897915,1.04083795724924,1.33972527528205,1.39658431940002,1.27086871711335,1.77747095196367,1.220943989441,1.46666666666667,0.188126832400709,0.178144708566049,-0.412837477233712,-0.2
0.981412573806664,1.6278930056729,1.04083795724924,0.259301666183623,-1.77747095196367,1.27086871711335,-1.39658431940002,-0.232560759893525,-0.2,0.188126832400709,0.178144708566049,-0.412837477233712,-0.2
-1.26554259472172,0.187833808346873,0.0770991079443883,0.259301666183623,0.338565895612127,0.136164505405002,-0.338565895612127,-0.232560759893525,1.46666666666667,0.188126832400709,0.178144708566049,1.06158208431526,-0.2
-1.66645914037798,0.187833808346873,1.04083795724924,0.259301666183623,-0.71945252817577,1.27086871711335,0.71945252817577,1.220943989441,1.46666666666667,1.36391953490514,1.29154913710386,-0.412837477233712,-0.2
-0.444052641069535,0.187833808346873,0.0770991079443883,0.259301666183623,0.338565895612127,-0.998539706303348,-0.338565895612127,-0.232560759893525,-0.2,-0.987665870103722,0.178144708566049,-0.412837477233712,-0.2
0.0535551037055783,-1.25222538897915,-1.85037859066532,-0.821121942914806,1.39658431940002,1.27086871711335,-1.39658431940002,1.220943989441,-0.2,0.188126832400709,0.178144708566049,-0.412837477233712,1.05
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.18977477828666,-1.25222538897915,1.04083795724924,1.33972527528205,0.338565895612127,0.136164505405002,1.77747095196367,-0.232560759893525,-0.2,1.36391953490514,0.178144708566049,1.06158208431526,1.05
-0.542701275134819,0.187833808346873,1.04083795724924,1.33972527528205,0.338565895612127,1.27086871711335,0.71945252817577,-0.232560759893525,-0.2,0.188126832400709,0.178144708566049,1.06158208431526,1.05
