"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num"
0.815720806827183,-2.8347335475692,-1.12501591534451,0.147205101453927,-0.17780867543106,-0.352737810751329,-1.11462737266504
NA,NA,NA,NA,NA,NA,NA
0.268471176950641,0.340168025708305,0.885650826973342,0.147205101453927,-0.17780867543106,-1.58732014838098,-1.11462737266504
-0.962516522887523,0.340168025708305,-1.12501591534451,0.147205101453927,-0.17780867543106,0.881844526878323,0.655663160391202
0.571596842643548,0.340168025708305,-1.12501591534451,1.17764081163142,1.06685205258636,0.881844526878323,0.655663160391202
1.38069527383822,0.340168025708305,-1.12501591534451,0.147205101453927,-0.17780867543106,0.881844526878323,0.655663160391202
-0.360324551262029,-2.8347335475692,0.885650826973342,0.147205101453927,-1.42246940344848,-1.58732014838098,NA
1.97964375098802,0.340168025708305,0.885650826973342,1.17764081163142,1.06685205258636,0.881844526878323,0.655663160391202
-1.13117149332648,0.340168025708305,-1.12501591534451,0.147205101453927,1.06685205258636,0.881844526878323,0.655663160391202
-0.121292582895026,0.340168025708305,-1.12501591534451,-1.91366631890105,-1.42246940344848,-1.58732014838098,-1.11462737266504
0.677459213530365,0.340168025708305,0.885650826973342,-1.91366631890105,-0.17780867543106,0.881844526878323,0.655663160391202
-0.112679404583708,0.340168025708305,0.215428579534056,-0.883230608723563,-0.17780867543106,-0.352737810751329,-2.88491790572129
-0.607900950165331,0.340168025708305,0.885650826973342,1.17764081163142,1.06685205258636,0.881844526878323,0.655663160391202
-1.42055626254447,0.340168025708305,0.885650826973342,1.17764081163142,1.06685205258636,0.881844526878323,0.655663160391202
0.779435489868231,0.340168025708305,0.885650826973342,0.147205101453927,-0.17780867543106,-0.352737810751329,-1.11462737266504
-1.21278901269935,0.340168025708305,0.885650826973342,1.17764081163142,1.06685205258636,0.881844526878323,0.655663160391202
0.733231946074563,0.340168025708305,-1.12501591534451,0.147205101453927,-0.17780867543106,-0.352737810751329,0.655663160391202
-0.923947672641715,0.340168025708305,0.885650826973342,1.17764081163142,1.06685205258636,0.881844526878323,0.655663160391202
0.436960854649036,0.340168025708305,-1.12501591534451,0.147205101453927,-1.42246940344848,-1.58732014838098,-1.11462737266504
-0.807195190510898,0.340168025708305,0.885650826973342,-0.883230608723563,-1.42246940344848,-1.58732014838098,-1.11462737266504
-0.925974691088741,0.340168025708305,0.885650826973342,0.147205101453927,-1.42246940344848,-0.352737810751329,0.655663160391202
-0.877143804161565,0.340168025708305,-1.12501591534451,0.147205101453927,1.06685205258636,0.881844526878323,0.655663160391202
0.144052276988997,0.340168025708305,0.885650826973342,-0.883230608723563,-1.42246940344848,-1.58732014838098,-1.11462737266504
0.974316056817385,0.340168025708305,-1.12501591534451,-0.883230608723563,-0.17780867543106,-0.352737810751329,0.655663160391202
-0.914315058982436,0.340168025708305,0.885650826973342,1.17764081163142,1.06685205258636,0.881844526878323,0.655663160391202
-0.524454754171229,0.340168025708305,0.885650826973342,1.17764081163142,1.06685205258636,0.881844526878323,0.655663160391202
-0.606554903743067,0.340168025708305,0.885650826973342,-1.91366631890105,1.06685205258636,0.881844526878323,0.655663160391202
0.203323670389265,0.340168025708305,-1.12501591534451,-0.883230608723563,-0.17780867543106,-0.352737810751329,0.655663160391202
2.54390949609814,-2.8347335475692,-1.12501591534451,-0.883230608723563,-1.42246940344848,-0.352737810751329,-1.11462737266504
