"Variavel","Metodo","Correlacao_Matematica","Correlacao_Portugues","Status_Calculo"
"TX_RESP_Q21e_num","Spearman",0.206737040638798,0.39108027310793,"OK"
"TX_RESP_Q22a_num","Spearman",-0.11387280406118,-0.374493824234675,"OK"
"TX_RESP_Q22b_num","Spearman",0.0384725953793295,-0.349698665462861,"OK"
"TX_RESP_Q22c_num","Spearman",-0.0872585709957968,-0.422258259643996,"OK"
"TX_RESP_Q22d_num","Spearman",0.0245629011911171,-0.313925859125497,"OK"
"TX_RESP_Q22e_num","Spearman",-0.23086476625099,-0.540849426818176,"OK"
"TX_RESP_Q23b_num","Spearman",-0.212694457838386,-0.518809962075401,"OK"
"TX_RESP_Q23c_num","Spearman",-0.0988506999154714,-0.316921334880511,"OK"
"TX_RESP_Q23e_num","Spearman",-0.0486652626318506,-0.31810464354478,"OK"
"TX_RESP_Q23i_num","Spearman",-0.0780668214936997,-0.316155671719696,"OK"
"TX_RESP_Q19_num","Spearman",-0.0363136519601281,-0.39945017156141,"OK"
