"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q20_num"
0.592011490970119,-0.0426143242295351,-0.182574185835055
-0.825649489000943,1.15058675419745,-0.182574185835055
0.130245797199398,-1.23581540265652,-0.182574185835055
-0.548257032009188,-0.0426143242295351,-0.182574185835055
-1.06010954714345,1.15058675419745,-0.182574185835055
0.836030377599739,-1.23581540265652,-0.182574185835055
NA,NA,NA
NA,NA,NA
-1.07391721131201,1.15058675419745,-0.182574185835055
-0.725956438224483,-0.0426143242295351,-0.182574185835055
0.427255593215914,-0.0426143242295351,-0.182574185835055
-0.414908266556413,NA,-0.182574185835055
0.317950834901475,-2.42901648108351,-0.182574185835055
NA,NA,NA
NA,NA,NA
-1.42285973091529,NA,5.29465138921661
-0.756497942303855,1.15058675419745,-0.182574185835055
0.7739979919514,-1.23581540265652,-0.182574185835055
0.862390623899571,NA,NA
0.594392389299236,1.15058675419745,-0.182574185835055
NA,NA,NA
1.15482526448265,1.15058675419745,-0.182574185835055
1.39383694412,-1.23581540265652,-0.182574185835055
-0.755256060308119,-0.0426143242295351,-0.182574185835055
-0.737198061648624,-0.0426143242295351,-0.182574185835055
-0.400196715081259,-0.0426143242295351,-0.182574185835055
1.31685787796972,-1.23581540265652,-0.182574185835055
-0.995596316237927,-0.0426143242295351,-0.182574185835055
-0.0204716986083503,-0.0426143242295351,-0.182574185835055
-0.261627622443634,-0.0426143242295351,-0.182574185835055
-0.895069979970669,NA,NA
1.17075516401493,1.15058675419745,-0.182574185835055
3.11247438517994,-0.0426143242295351,-0.182574185835055
-0.309653948876777,1.15058675419745,-0.182574185835055
-0.696570121844122,-0.0426143242295351,-0.182574185835055
-0.783228552318989,1.15058675419745,-0.182574185835055
NA,-1.23581540265652,-0.182574185835055
