"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.64730352452316,1.62331627128281,1.08232036108388,-0.541895556035288,0.438529009653515,-0.766367542518764,-0.519915326773995,-0.450884356899531,1.06498571697111,-0.0654931886200585,-0.373617619708801,-1.12585457347331,-0.209322214477308,-0.384093622292541,1.57357042299475
0.89711882968422,1.62331627128281,1.08232036108388,1.62568666810586,0.438529009653515,0.499804919033977,0.642248344838465,0.450884356899531,1.06498571697111,1.17887739516105,1.20387899683947,0.0965018205834267,1.11638514387898,1.07546214241912,-0.466243088294741
-0.144971945967301,NA,NA,-0.541895556035288,0.438529009653515,0.499804919033977,-0.519915326773995,-0.450884356899531,-0.24048064576767,1.17887739516105,-0.373617619708801,0.0965018205834267,-0.209322214477308,-0.384093622292541,NA
-0.31527106401501,-0.289877905586216,-0.95498855389754,0.541895556035288,0.438529009653515,0.499804919033977,0.642248344838465,1.35265307069859,-0.24048064576767,-0.0654931886200585,-0.373617619708801,-1.12585457347331,-0.209322214477308,-0.384093622292541,-0.466243088294741
-0.207545046963373,-0.289877905586216,1.08232036108388,0.541895556035288,1.57870443475265,0.499804919033977,0.642248344838465,0.450884356899531,1.06498571697111,1.17887739516105,1.20387899683947,1.31885821464017,1.11638514387898,1.07546214241912,-0.466243088294741
1.01117256276544,-1.24647499402073,-0.95498855389754,-0.541895556035288,0.438529009653515,-0.766367542518764,-0.519915326773995,-1.35265307069859,-1.54594700850645,-1.30986377240117,-0.373617619708801,0.0965018205834267,-2.86073693118988,-1.8436493870042,-0.466243088294741
-1.10270440658725,-0.289877905586216,-1.97364301138825,1.62568666810586,1.57870443475265,1.76597738058672,1.80441201645092,1.35265307069859,1.06498571697111,1.17887739516105,1.20387899683947,1.31885821464017,1.11638514387898,1.07546214241912,-0.466243088294741
0.257403722552062,-0.289877905586216,-0.95498855389754,-0.541895556035288,-0.701646415445623,-0.766367542518764,-0.519915326773995,-0.450884356899531,-0.24048064576767,-1.30986377240117,-0.373617619708801,-1.12585457347331,-2.86073693118988,-3.30320515171586,-0.466243088294741
1.24366455136752,1.62331627128281,-0.95498855389754,-1.62568666810586,-1.84182184054476,-0.766367542518764,-1.68207899838646,-1.35265307069859,1.06498571697111,-0.0654931886200585,-0.373617619708801,-1.12585457347331,1.11638514387898,1.07546214241912,-0.466243088294741
-0.288606656363931,-1.24647499402073,1.08232036108388,-1.62568666810586,-0.701646415445623,-0.766367542518764,-0.519915326773995,-0.450884356899531,-0.24048064576767,-1.30986377240117,-0.373617619708801,-1.12585457347331,-0.209322214477308,-0.384093622292541,-0.466243088294741
0.662027109124763,-0.289877905586216,-0.95498855389754,-0.541895556035288,-0.701646415445623,0.499804919033977,-1.68207899838646,-0.450884356899531,-0.24048064576767,-1.30986377240117,-0.373617619708801,0.0965018205834267,-0.209322214477308,-1.8436493870042,-0.466243088294741
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.557769468252991,-1.24647499402073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07546214241912,3.61338393428424
0.333540475413366,0.666719182848296,0.0636659035931693,-0.541895556035288,-0.701646415445623,-0.766367542518764,-0.519915326773995,-0.450884356899531,-1.54594700850645,-1.30986377240117,1.20387899683947,-1.12585457347331,1.11638514387898,1.07546214241912,-0.466243088294741
-0.915896913455652,-1.24647499402073,-0.95498855389754,1.62568666810586,1.57870443475265,1.76597738058672,1.80441201645092,1.35265307069859,1.06498571697111,1.17887739516105,1.20387899683947,1.31885821464017,1.11638514387898,1.07546214241912,-0.466243088294741
0.706775231234863,0.666719182848296,0.0636659035931693,-0.541895556035288,-0.701646415445623,-0.766367542518764,-0.519915326773995,-0.450884356899531,-0.24048064576767,-1.30986377240117,-1.95111423625707,-1.12585457347331,-0.209322214477308,1.07546214241912,-0.466243088294741
-0.964922171405586,0.666719182848296,-0.95498855389754,0.541895556035288,-0.701646415445623,-0.766367542518764,-0.519915326773995,-0.450884356899531,-0.24048064576767,-1.30986377240117,-0.373617619708801,0.0965018205834267,-0.209322214477308,-0.384093622292541,-0.466243088294741
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.379933416973431,NA,NA,NA,1.57870443475265,NA,-0.519915326773995,NA,NA,NA,1.20387899683947,0.0965018205834267,1.11638514387898,NA,-0.466243088294741
1.47750306085962,0.666719182848296,0.0636659035931693,-0.541895556035288,-0.701646415445623,-0.766367542518764,-0.519915326773995,-1.35265307069859,-1.54594700850645,-1.30986377240117,-1.95111423625707,-2.34821096753005,-0.209322214477308,-0.384093622292541,-0.466243088294741
-0.0777309919630883,NA,NA,-1.62568666810586,-0.701646415445623,-0.766367542518764,-0.519915326773995,-1.35265307069859,-0.24048064576767,-1.30986377240117,-0.373617619708801,0.0965018205834267,-0.209322214477308,-0.384093622292541,NA
-1.15000823529796,0.666719182848296,-0.95498855389754,0.541895556035288,-0.701646415445623,-0.766367542518764,0.642248344838465,1.35265307069859,1.06498571697111,-0.0654931886200585,-1.95111423625707,-2.34821096753005,-0.209322214477308,-0.384093622292541,-0.466243088294741
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.71486445861495,0.666719182848296,-0.95498855389754,-0.541895556035288,0.438529009653515,1.76597738058672,1.80441201645092,0.450884356899531,1.06498571697111,1.17887739516105,1.20387899683947,1.31885821464017,1.11638514387898,1.07546214241912,-0.466243088294741
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.525135521396476,0.666719182848296,1.08232036108388,-1.62568666810586,-0.701646415445623,-0.766367542518764,-0.519915326773995,-0.450884356899531,-0.24048064576767,-0.0654931886200585,-0.373617619708801,0.0965018205834267,-0.209322214477308,-0.384093622292541,-0.466243088294741
0.0331439403052121,0.666719182848296,0.0636659035931693,1.62568666810586,1.57870443475265,1.76597738058672,1.80441201645092,1.35265307069859,1.06498571697111,1.17887739516105,1.20387899683947,1.31885821464017,1.11638514387898,1.07546214241912,1.57357042299475
-1.34265059980015,-1.24647499402073,1.08232036108388,0.541895556035288,-0.701646415445623,-0.766367542518764,-0.519915326773995,-0.450884356899531,1.06498571697111,1.17887739516105,-0.373617619708801,0.0965018205834267,1.11638514387898,1.07546214241912,-0.466243088294741
