"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num"
-0.601135662187985,1.52127765851133,0.948683298050514,0.316227766016838,1.03711607648207,-0.253546276418555
1.35656633938451,-1.01418510567422,-0.948683298050514,0.316227766016838,1.03711607648207,-0.253546276418555
-1.04961757319791,-1.01418510567422,-0.948683298050514,0.316227766016838,-0.444478318492315,-0.253546276418555
NA,NA,NA,NA,NA,NA
-0.916813383684611,-1.01418510567422,-0.948683298050514,0.316227766016838,-0.444478318492315,-0.253546276418555
NA,NA,NA,NA,NA,NA
-1.26083889793025,-1.01418510567422,-0.948683298050514,-2.84604989415154,-1.9260727134667,-1.52127765851133
-0.226434547083756,0.253546276418555,-0.948683298050514,0.316227766016838,1.03711607648207,-1.52127765851133
1.33326628891771,0.253546276418555,0.948683298050514,0.316227766016838,-0.444478318492315,1.01418510567422
-0.277693386350516,0.253546276418555,0.948683298050514,0.316227766016838,1.03711607648207,1.01418510567422
0.74656100047414,1.52127765851133,0.948683298050514,0.316227766016838,-0.444478318492315,1.01418510567422
0.896139821658666,0.253546276418555,0.948683298050514,0.316227766016838,-0.444478318492315,1.01418510567422
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
