"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q23d_num","TX_RESP_Q20_num"
-0.629495087817862,1.13707048722992,-0.333333333333333,-0.764719112901872,-1.05409255338946,-1.46666666666667,-0.333333333333333
-1.3118690682252,-1.4213381090374,1.16666666666667,0.611775290321498,-1.05409255338946,-1.46666666666667,2.66666666666667
NA,NA,NA,NA,NA,NA,NA
0.536939362133707,-0.14213381090374,-0.333333333333333,0.611775290321498,-1.05409255338946,0.933333333333333,-0.333333333333333
-0.0713384420018034,-0.14213381090374,1.16666666666667,0.611775290321498,0.843274042711568,-0.266666666666667,-0.333333333333333
-0.198501127874286,-1.4213381090374,-1.83333333333333,-2.14121351612524,-1.05409255338946,-0.266666666666667,-0.333333333333333
0.999135034210203,1.13707048722992,-0.333333333333333,0.611775290321498,0.843274042711568,-0.266666666666667,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.48474064083236,-0.14213381090374,1.16666666666667,-0.764719112901872,0.843274042711568,0.933333333333333,-0.333333333333333
1.16565254730236,-0.14213381090374,-0.333333333333333,0.611775290321498,0.843274042711568,0.933333333333333,-0.333333333333333
0.994217423105226,1.13707048722992,-0.333333333333333,0.611775290321498,0.843274042711568,0.933333333333333,-0.333333333333333
