"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
1.1661527423308,0.666666666666667,0.50395263067897,-0.333333333333333,-0.764719112901872,0,0.769800358919501,-1.05409255338946,0.228664780190012,-1.15470053837925,-0.384900179459751,-1.05409255338946,-0.764719112901873,-0.333333333333333
-0.856565696080632,0.666666666666667,0.50395263067897,1.16666666666667,0.611775290321498,-1.15470053837925,-0.384900179459751,0.843274042711568,-0.800326730665041,0,0.769800358919501,0.843274042711568,0.611775290321498,2.66666666666667
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0371000686643098,0.666666666666667,0.50395263067897,-0.333333333333333,0.611775290321498,0,-0.384900179459751,-1.05409255338946,0.228664780190012,1.15470053837925,0.769800358919501,0.843274042711568,0.611775290321498,-0.333333333333333
-0.437742946483957,-1.33333333333333,0.50395263067897,1.16666666666667,0.611775290321498,1.15470053837925,0.769800358919501,0.843274042711568,0.228664780190012,-1.15470053837925,-1.539600717839,-1.05409255338946,-0.764719112901873,-0.333333333333333
1.21866989332692,-1.33333333333333,-1.76383420737639,-1.83333333333333,-2.14121351612524,-1.15470053837925,-1.539600717839,-1.05409255338946,-1.82931824152009,-1.15470053837925,-1.539600717839,-1.05409255338946,-0.764719112901873,-0.333333333333333
0.046817388294287,0.666666666666667,-1.76383420737639,-0.333333333333333,0.611775290321498,1.15470053837925,0.769800358919501,0.843274042711568,0.228664780190012,0,0.769800358919501,-1.05409255338946,-0.764719112901873,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.92665310970123,0.666666666666667,0.50395263067897,1.16666666666667,-0.764719112901872,1.15470053837925,0.769800358919501,0.843274042711568,1.25765629104507,1.15470053837925,0.769800358919501,0.843274042711568,1.98826969354487,-0.333333333333333
0.706946164018317,-1.33333333333333,0.50395263067897,-0.333333333333333,0.611775290321498,-1.15470053837925,-1.539600717839,-1.05409255338946,-0.800326730665041,0,0.769800358919501,0.843274042711568,0.611775290321498,-0.333333333333333
0.119475632959808,0.666666666666667,0.50395263067897,-0.333333333333333,0.611775290321498,0,0.769800358919501,0.843274042711568,1.25765629104507,1.15470053837925,-0.384900179459751,0.843274042711568,-0.764719112901873,-0.333333333333333
