"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num"
-1.37854995379071,NA,NA,NA
-0.616182401742922,-0.12594889801416,1.02075469549333,0.393527962004739
NA,NA,NA,NA
-0.490012435001281,-0.909630930102268,-0.134816657895346,1.38590282271234
-0.899524088438302,-0.909630930102268,1.02075469549333,1.38590282271234
0.599936850616632,0.657733134073948,-0.134816657895346,0.393527962004739
1.67813911695452,-0.909630930102268,1.02075469549333,-0.598846898702863
0.140947298928399,-0.909630930102268,1.02075469549333,-0.598846898702863
0.954716619635758,-0.909630930102268,-0.134816657895346,0.393527962004739
0.457299664512315,1.44141516616206,-0.134816657895346,1.38590282271234
1.44604231103988,1.44141516616206,1.02075469549333,-0.598846898702863
0.150543170259226,1.44141516616206,1.02075469549333,-0.598846898702863
2.130280748851,1.44141516616206,-0.134816657895346,1.38590282271234
0.790802577501018,-0.12594889801416,-1.29038801128402,1.38590282271234
0.437027258202397,1.44141516616206,-1.29038801128402,-0.598846898702863
-0.935366304949854,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.654930953091957,-0.909630930102268,1.02075469549333,1.38590282271234
-0.750367476376809,-0.909630930102268,1.02075469549333,1.38590282271234
0.0884179314340746,-0.909630930102268,-0.134816657895346,1.38590282271234
0.540044850405037,-0.909630930102268,1.02075469549333,0.393527962004739
NA,NA,NA,NA
-0.729128714192549,-0.909630930102268,1.02075469549333,1.38590282271234
0.756067443716988,-0.909630930102268,1.02075469549333,-0.598846898702863
-0.896990218018152,-0.12594889801416,-0.134816657895346,-0.598846898702863
-1.39031748917797,-0.909630930102268,1.02075469549333,1.38590282271234
-0.0361126356801585,-0.909630930102268,-0.134816657895346,1.38590282271234
-1.02519106949218,-0.909630930102268,-0.134816657895346,-1.59122175941047
-1.63858090888412,-0.909630930102268,1.02075469549333,-0.598846898702863
0.10355808397827,1.44141516616206,-0.134816657895346,0.393527962004739
-0.587963781783201,-0.12594889801416,-0.134816657895346,-0.598846898702863
-1.25785537402,-0.909630930102268,-0.134816657895346,0.393527962004739
-0.379589708682758,1.44141516616206,-0.134816657895346,NA
-2.22384597245388,-0.909630930102268,-0.134816657895346,1.38590282271234
-1.03936051108045,-0.909630930102268,1.02075469549333,1.38590282271234
-1.10657694522143,-0.909630930102268,1.02075469549333,-0.598846898702863
0.0368402017371699,-0.909630930102268,1.02075469549333,-0.598846898702863
-2.06318284131054,0.657733134073948,1.02075469549333,1.38590282271234
0.519190306111305,-0.909630930102268,-0.134816657895346,0.393527962004739
-0.859826811424718,NA,1.02075469549333,0.393527962004739
1.21465226140746,-0.909630930102268,-1.29038801128402,-0.598846898702863
-0.279416850525048,-0.909630930102268,-0.134816657895346,0.393527962004739
0.588043201511395,-0.909630930102268,1.02075469549333,-0.598846898702863
0.370643694061604,1.44141516616206,-0.134816657895346,-1.59122175941047
NA,NA,NA,NA
0.5730936756106,0.657733134073948,-2.4459593646727,-0.598846898702863
0.597147814392229,NA,-2.4459593646727,-0.598846898702863
-0.322752168553435,1.44141516616206,-1.29038801128402,-1.59122175941047
-1.36789097031512,0.657733134073948,1.02075469549333,1.38590282271234
0.449375462389323,0.657733134073948,-0.134816657895346,-0.598846898702863
-0.555539648430926,1.44141516616206,-1.29038801128402,-1.59122175941047
0.757148159836112,1.44141516616206,1.02075469549333,-0.598846898702863
NA,NA,NA,NA
NA,NA,NA,NA
1.58920444188791,NA,-1.29038801128402,-1.59122175941047
-1.07739052643865,-0.909630930102268,-1.29038801128402,-0.598846898702863
0.273614706335835,1.44141516616206,-0.134816657895346,0.393527962004739
1.87833235294356,NA,-1.29038801128402,-1.59122175941047
0.156200368768656,0.657733134073948,-0.134816657895346,0.393527962004739
-0.43357081376482,-0.909630930102268,-0.134816657895346,0.393527962004739
1.77927980017072,-0.12594889801416,1.02075469549333,NA
0.0446603016689969,-0.12594889801416,1.02075469549333,-0.598846898702863
NA,NA,NA,NA
0.56144050046812,-0.909630930102268,-0.134816657895346,-0.598846898702863
-0.511595799574896,0.657733134073948,-0.134816657895346,-0.598846898702863
1.57274160384225,1.44141516616206,-1.29038801128402,-0.598846898702863
0.672853037136515,1.44141516616206,-1.29038801128402,-0.598846898702863
1.19279764871024,0.657733134073948,-0.134816657895346,-0.598846898702863
0.406529907391348,-0.12594889801416,-2.4459593646727,-1.59122175941047
