"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num"
-1.23519696504728,0.586587018069058,0.886007934706103,0.534522483824848,0.423632117833498,-0.593855686848672,0,-1.19361914405715,1.59926907259776
-0.73552840531047,-1.23835037147912,-0.573299251868654,-1.33630620956212,0.423632117833498,0.554265307725427,0,-1.19361914405715,0.439798994964385
-1.35989419799755,0.586587018069058,-2.03260643844341,0.534522483824848,1.65216525955064,1.70238630229953,1.87082869338697,-1.19361914405715,0.439798994964385
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.440583582004423,0.586587018069058,0.886007934706103,0.534522483824848,0.423632117833498,1.70238630229953,0,0.379787909472728,-1.87914116030237
-0.802002881491389,0.586587018069058,0.886007934706103,0.534522483824848,0.423632117833498,0.554265307725427,1.87082869338697,0.379787909472728,0.439798994964385
-0.73554773652559,0.586587018069058,0.886007934706103,0.534522483824848,0.423632117833498,-0.593855686848672,0,-1.19361914405715,0.439798994964385
-0.901080374336292,0.586587018069058,-0.573299251868654,0.534522483824848,-0.804901023883647,-0.593855686848672,0,0.379787909472728,1.59926907259776
0.417935224064031,0.586587018069058,0.886007934706103,0.534522483824848,-0.804901023883647,-0.593855686848672,0,0.379787909472728,0.439798994964385
-0.393409287233324,NA,NA,NA,1.65216525955064,-0.593855686848672,1.87082869338697,1.9531949630026,1.59926907259776
0.62921906407192,-3.0632877610273,-2.03260643844341,-1.33630620956212,-0.804901023883647,-0.593855686848672,-1.87082869338697,0.379787909472728,-1.87914116030237
1.6328318601685,-1.23835037147912,-0.573299251868654,0.534522483824848,0.423632117833498,-0.593855686848672,0,-2.76702619758702,0.439798994964385
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.321421859798084,0.586587018069058,0.886007934706103,0.534522483824848,0.423632117833498,1.70238630229953,0,0.379787909472728,0.439798994964385
0.613862700353531,0.586587018069058,-0.573299251868654,0.534522483824848,0.423632117833498,-0.593855686848672,0,0.379787909472728,0.439798994964385
1.36930218302437,-1.23835037147912,-2.03260643844341,-1.33630620956212,0.423632117833498,0.554265307725427,0,0.379787909472728,-0.719671082668993
1.36467637313033,-1.23835037147912,-0.573299251868654,-1.33630620956212,-0.804901023883647,-0.593855686848672,0,0.379787909472728,0.439798994964385
0.623535340940094,0.586587018069058,-0.573299251868654,0.534522483824848,-0.804901023883647,-0.593855686848672,0,0.379787909472728,-0.719671082668993
0.0599388179039938,0.586587018069058,0.886007934706103,0.534522483824848,-0.804901023883647,-0.593855686848672,0,-1.19361914405715,-0.719671082668993
-0.512789033263471,-1.23835037147912,0.886007934706103,-1.33630620956212,-0.804901023883647,-0.593855686848672,0,0.379787909472728,0.439798994964385
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.41549696550966,0.586587018069058,-0.573299251868654,0.534522483824848,-0.804901023883647,-0.593855686848672,0,0.379787909472728,0.439798994964385
-0.0813853545846957,0.586587018069058,-0.573299251868654,0.534522483824848,-0.804901023883647,-0.593855686848672,-1.87082869338697,0.379787909472728,-0.719671082668993
0.428580939603339,0.586587018069058,0.886007934706103,0.534522483824848,-2.03343416560079,-1.74197668142277,-1.87082869338697,0.379787909472728,-1.87914116030237
-1.60231395763962,0.586587018069058,0.886007934706103,0.534522483824848,0.423632117833498,-0.593855686848672,0,-1.19361914405715,0.439798994964385
1.92381355378391,-1.23835037147912,-0.573299251868654,-3.20713490294909,-0.804901023883647,-0.593855686848672,0,0.379787909472728,-0.719671082668993
-0.888431610553554,0.586587018069058,0.886007934706103,0.534522483824848,1.65216525955064,1.70238630229953,0,0.379787909472728,0.439798994964385
-0.74899234683458,0.586587018069058,0.886007934706103,0.534522483824848,-0.804901023883647,0.554265307725427,1.87082869338697,0.379787909472728,0.439798994964385
-0.897347086260026,-1.23835037147912,0.886007934706103,0.534522483824848,-0.804901023883647,-0.593855686848672,0,-1.19361914405715,0.439798994964385
-0.273560192366889,0.586587018069058,-0.573299251868654,-1.33630620956212,1.65216525955064,1.70238630229953,0,0.379787909472728,-0.719671082668993
-0.245658158274428,0.586587018069058,-0.573299251868654,0.534522483824848,1.65216525955064,1.70238630229953,0,1.9531949630026,0.439798994964385
1.69595000696799,0.586587018069058,0.886007934706103,0.534522483824848,-0.804901023883647,-0.593855686848672,-1.87082869338697,0.379787909472728,-1.87914116030237
