"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num"
0.74222854982574,-4.12948320967011,-2.65684465662029,-0.333848930444795,1.2523496358619,-1.23987666952584,-0.97182531580755
-0.771630021473509,NA,NA,1.25193348916798,0.431844702021344,0.808615219255981,0.97182531580755
0.0024961144186259,0.229415733870562,0.354245954216038,-0.333848930444795,-1.20916516565976,0.808615219255981,0.97182531580755
NA,NA,NA,NA,NA,NA,NA
-1.07297953811484,0.229415733870562,0.354245954216038,-0.333848930444795,0.431844702021344,0.808615219255981,-0.97182531580755
-0.763205785338269,0.229415733870562,NA,2.83771590878075,-1.20916516565976,0.808615219255981,0.97182531580755
-0.387000502502738,0.229415733870562,0.354245954216038,1.25193348916798,0.431844702021344,-0.215630725134929,0.97182531580755
0.0095402608134544,0.229415733870562,0.354245954216038,-0.333848930444795,-1.20916516565976,0.808615219255981,0.97182531580755
-0.918462757271669,0.229415733870562,NA,NA,NA,NA,NA
1.4819376085747,0.229415733870562,0.354245954216038,-0.333848930444795,0.431844702021344,0.808615219255981,0.97182531580755
-0.123743848192052,0.229415733870562,0.354245954216038,-0.333848930444795,1.2523496358619,-0.215630725134929,-0.97182531580755
-0.528678774858186,0.229415733870562,0.354245954216038,-0.333848930444795,-1.20916516565976,-0.215630725134929,0.97182531580755
-1.31530257440906,0.229415733870562,0.354245954216038,-0.333848930444795,-1.20916516565976,0.808615219255981,0.97182531580755
-0.655351444792115,0.229415733870562,0.354245954216038,1.25193348916798,-0.38866023181921,0.808615219255981,-0.97182531580755
-0.188131953415404,0.229415733870562,0.354245954216038,-0.333848930444795,-0.38866023181921,0.808615219255981,NA
NA,NA,NA,NA,NA,NA,NA
0.362564687426964,0.229415733870562,0.354245954216038,-0.333848930444795,1.2523496358619,0.808615219255981,-0.97182531580755
0.659160760918603,0.229415733870562,0.354245954216038,-0.333848930444795,-1.20916516565976,-2.26412261391675,-0.97182531580755
3.08531168156531,0.229415733870562,-2.65684465662029,-0.333848930444795,1.2523496358619,-1.23987666952584,-0.97182531580755
0.268740168131656,0.229415733870562,0.354245954216038,-0.333848930444795,0.431844702021344,-1.23987666952584,0.97182531580755
0.428394731886534,0.229415733870562,0.354245954216038,-0.333848930444795,1.2523496358619,-1.23987666952584,-0.97182531580755
-0.31588736319376,0.229415733870562,0.354245954216038,-1.91963135005757,-0.38866023181921,-0.215630725134929,-0.97182531580755
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
