"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
1.75922342271596,-1.20075070385822,-4.12948320967011,-2.65684465662029,0.721853722671613,-0.333848930444795,1.2523496358619,-0.123421938529559,0.137198868114007,-0.485912657903775
-0.758152618411182,NA,NA,NA,-2.52648802935065,1.25193348916798,0.431844702021344,-1.23421938529559,-1.02899151085505,-0.485912657903775
0.207001506568488,-2.90181420099071,0.229415733870562,0.354245954216038,0.721853722671613,-0.333848930444795,-1.20916516565976,0.987375508236473,NA,0.97182531580755
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.67731404392181,0.50031279327426,0.229415733870562,0.354245954216038,0.721853722671613,-0.333848930444795,0.431844702021344,0.987375508236473,0.137198868114007,0.97182531580755
-1.66889876785111,NA,0.229415733870562,NA,-0.902317153339516,2.83771590878075,-1.20916516565976,-1.23421938529559,0.137198868114007,NA
-0.83739716351761,0.50031279327426,0.229415733870562,0.354245954216038,-0.902317153339516,1.25193348916798,0.431844702021344,NA,-1.02899151085505,0.97182531580755
-1.45940102075376,0.50031279327426,0.229415733870562,0.354245954216038,0.721853722671613,-0.333848930444795,-1.20916516565976,-0.123421938529559,0.137198868114007,-0.485912657903775
-0.675124672202243,NA,0.229415733870562,NA,NA,NA,NA,NA,NA,NA
1.07054483087675,0.50031279327426,0.229415733870562,0.354245954216038,0.721853722671613,-0.333848930444795,0.431844702021344,0.987375508236473,1.30338924708307,0.97182531580755
-0.602516679757534,0.50031279327426,0.229415733870562,0.354245954216038,0.721853722671613,-0.333848930444795,1.2523496358619,-0.123421938529559,1.30338924708307,-0.485912657903775
0.905931697805559,-1.20075070385822,0.229415733870562,0.354245954216038,0.721853722671613,-0.333848930444795,-1.20916516565976,0.987375508236473,1.30338924708307,0.97182531580755
-0.19267791572036,0.50031279327426,0.229415733870562,0.354245954216038,0.721853722671613,-0.333848930444795,-1.20916516565976,0.987375508236473,1.30338924708307,0.97182531580755
0.31729765422535,0.50031279327426,0.229415733870562,0.354245954216038,-0.902317153339516,1.25193348916798,-0.38866023181921,-0.123421938529559,-1.02899151085505,-1.9436506316151
-1.02165683014414,0.50031279327426,0.229415733870562,0.354245954216038,0.721853722671613,-0.333848930444795,-0.38866023181921,0.987375508236473,NA,-0.485912657903775
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.708725675470107,0.50031279327426,0.229415733870562,0.354245954216038,0.721853722671613,-0.333848930444795,1.2523496358619,0.987375508236473,0.137198868114007,0.97182531580755
-1.11547385125292,0.50031279327426,0.229415733870562,0.354245954216038,-0.902317153339516,-0.333848930444795,-1.20916516565976,-0.123421938529559,-2.19518188982411,-1.9436506316151
0.464929110063281,0.50031279327426,0.229415733870562,-2.65684465662029,NA,-0.333848930444795,1.2523496358619,-0.123421938529559,0.137198868114007,-0.485912657903775
0.905578805505754,0.50031279327426,0.229415733870562,0.354245954216038,-0.902317153339516,-0.333848930444795,0.431844702021344,-0.123421938529559,0.137198868114007,-0.485912657903775
-0.0133177504659388,0.50031279327426,0.229415733870562,0.354245954216038,-0.902317153339516,-0.333848930444795,1.2523496358619,-1.23421938529559,0.137198868114007,-0.485912657903775
0.328070522923745,-1.20075070385822,0.229415733870562,0.354245954216038,0.721853722671613,-1.91963135005757,-0.38866023181921,-2.34501683206162,-1.02899151085505,0.97182531580755
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
