"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
-0.925974113442686,-0.146508178831922,0.343592135468138,0.721853722671613,-0.824957911384305,0.775248412452487,-0.336112813647649,1.00563799050401,1.06241530827773,1.61970885967925,2.42956328951888
0.179810997221904,1.17206543065538,0.343592135468138,0.721853722671613,1.29636243217534,-0.221499546414996,-1.54611894277919,-0.639951448502549,1.06241530827773,1.61970885967925,0.97182531580755
0.342538751346648,-1.46508178831922,0.343592135468138,-0.902317153339516,-0.824957911384305,0.775248412452487,0.873893315483888,-0.639951448502549,-0.303547230936496,-0.32394177193585,-0.485912657903775
-1.01511474124266,-0.146508178831922,0.343592135468138,0.721853722671613,-0.824957911384305,-0.221499546414996,-0.336112813647649,1.00563799050401,-0.303547230936496,1.61970885967925,2.42956328951888
-0.791316906586436,-1.46508178831922,0.343592135468138,-0.902317153339516,-0.824957911384305,-1.21824750528248,0.873893315483888,-0.639951448502549,-1.66950977015073,-0.32394177193585,-0.485912657903775
-0.950884948106149,-0.146508178831922,-2.74873708374511,-0.902317153339516,-0.824957911384305,-0.221499546414996,-0.336112813647649,1.00563799050401,-1.66950977015073,-0.32394177193585,-0.485912657903775
-0.640437281346478,-0.146508178831922,0.343592135468138,0.721853722671613,0.235702260395516,-1.21824750528248,-1.54611894277919,-0.639951448502549,-0.303547230936496,-0.32394177193585,-0.485912657903775
-0.305977670637114,1.17206543065538,0.343592135468138,0.721853722671613,1.29636243217534,-1.21824750528248,-0.336112813647649,-0.639951448502549,-0.303547230936496,1.61970885967925,-0.485912657903775
1.8540376464389,1.17206543065538,0.343592135468138,0.721853722671613,-0.824957911384305,0.775248412452487,0.873893315483888,-0.639951448502549,-0.303547230936496,-0.32394177193585,-0.485912657903775
1.41272232480885,-0.146508178831922,0.343592135468138,0.721853722671613,0.235702260395516,0.775248412452487,0.873893315483888,1.00563799050401,1.06241530827773,-0.32394177193585,-0.485912657903775
-0.758028769779498,-0.146508178831922,0.343592135468138,0.721853722671613,-0.824957911384305,-2.21499546414996,0.873893315483888,1.00563799050401,1.06241530827773,-0.32394177193585,-0.485912657903775
0.978210419571131,1.17206543065538,0.343592135468138,-0.902317153339516,-0.824957911384305,0.775248412452487,0.873893315483888,-2.28554088750911,1.06241530827773,-2.26759240355095,-0.485912657903775
-0.934776777029747,-0.146508178831922,0.343592135468138,-2.52648802935065,-0.824957911384305,0.775248412452487,0.873893315483888,-0.639951448502549,-0.303547230936496,-0.32394177193585,-0.485912657903775
0.733304830108211,-0.146508178831922,0.343592135468138,0.721853722671613,0.235702260395516,0.775248412452487,0.873893315483888,-0.639951448502549,1.06241530827773,-0.32394177193585,-0.485912657903775
-0.864203542005815,-1.46508178831922,-2.74873708374511,-0.902317153339516,0.235702260395516,0.775248412452487,-1.54611894277919,1.00563799050401,-1.66950977015073,-0.32394177193585,0.97182531580755
0.415993584238121,1.17206543065538,0.343592135468138,0.721853722671613,0.235702260395516,-1.21824750528248,0.873893315483888,1.00563799050401,-0.303547230936496,-0.32394177193585,-0.485912657903775
1.8236491536255,1.17206543065538,0.343592135468138,0.721853722671613,1.29636243217534,0.775248412452487,-0.336112813647649,-0.639951448502549,-0.303547230936496,-0.32394177193585,-0.485912657903775
-0.553552957182673,-1.46508178831922,0.343592135468138,-0.902317153339516,2.35702260395516,0.775248412452487,-1.54611894277919,1.00563799050401,1.06241530827773,-0.32394177193585,-0.485912657903775
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
