"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num"
-0.26500083042097,-1.04653623694457,0.278752045199139,0.383973823894152,0.864938309690288,-0.758287544405155,-1.18198492097558,0.635638265561287,-0.823194952769387
1.65774435226147,-1.04653623694457,0.278752045199139,-0.767947647788304,-0.07863075542639,0.758287544405155,-1.18198492097558,-0.751208859299702,-0.823194952769387
0.0209794675914506,0.523268118472283,0.278752045199139,-0.767947647788304,-0.07863075542639,0.758287544405155,0.107453174634144,-0.751208859299702,0.696549575420251
-0.14409774481548,-1.04653623694457,0.278752045199139,-0.767947647788304,-1.02219982054307,0.758287544405155,0.107453174634144,0.635638265561287,0.696549575420251
-0.58034314758434,-1.04653623694457,0.278752045199139,-1.91986911947076,-0.07863075542639,0.758287544405155,-1.18198492097558,-0.751208859299702,0.696549575420251
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.225206614857278,0.523268118472283,0.278752045199139,0.383973823894152,-1.02219982054307,-0.758287544405155,0.107453174634144,0.635638265561287,0.696549575420251
-1.5860719041896,2.09307247388913,0.278752045199139,-0.767947647788304,-0.07863075542639,-0.758287544405155,0.107453174634144,0.635638265561287,0.696549575420251
0.973559499915839,-1.04653623694457,-4.18128067798708,-0.767947647788304,0.864938309690288,0.758287544405155,-1.18198492097558,0.635638265561287,-0.823194952769387
0.935394490615014,-1.04653623694457,0.278752045199139,-0.767947647788304,0.864938309690288,0.758287544405155,0.107453174634144,-0.751208859299702,-0.823194952769387
0.0470272727185397,-1.04653623694457,0.278752045199139,0.383973823894152,0.864938309690288,0.758287544405155,0.107453174634144,-0.751208859299702,0.696549575420251
-2.40295763084239,0.523268118472283,0.278752045199139,0.383973823894152,-1.02219982054307,0.758287544405155,1.39689127024387,2.02248539042228,0.696549575420251
-0.156923557124309,-1.04653623694457,0.278752045199139,1.53589529557661,-1.96576888565975,0.758287544405155,0.107453174634144,-0.751208859299702,-0.823194952769387
-1.25394510909033,0.523268118472283,0.278752045199139,-0.767947647788304,-1.96576888565975,0.758287544405155,1.39689127024387,-0.751208859299702,0.696549575420251
-0.322113765033131,0.523268118472283,0.278752045199139,0.383973823894152,-0.07863075542639,-0.758287544405155,1.39689127024387,0.635638265561287,0.696549575420251
1.20730334205969,0.523268118472283,0.278752045199139,0.383973823894152,-0.07863075542639,0.758287544405155,-1.18198492097558,-0.751208859299702,0.696549575420251
0.441006737121203,-1.04653623694457,0.278752045199139,0.383973823894152,0.864938309690288,0.758287544405155,-1.18198492097558,-0.751208859299702,-0.823194952769387
0.646493323440343,0.523268118472283,0.278752045199139,0.383973823894152,0.864938309690288,-0.758287544405155,0.107453174634144,-2.13805598416069,-2.34293948095902
1.1870847173882,0.523268118472283,0.278752045199139,0.383973823894152,0.864938309690288,-0.758287544405155,1.39689127024387,0.635638265561287,0.696549575420251
0.407169989758586,0.523268118472283,0.278752045199139,1.53589529557661,0.864938309690288,-0.758287544405155,0.107453174634144,-0.751208859299702,-0.823194952769387
0.134757582961655,2.09307247388913,0.278752045199139,0.383973823894152,0.864938309690288,0.758287544405155,1.39689127024387,2.02248539042228,2.21629410360989
1.2599541063291,-1.04653623694457,-1.95126431639397,1.53589529557661,-0.07863075542639,0.758287544405155,-1.18198492097558,0.635638265561287,-0.823194952769387
-0.91250199563127,0.523268118472283,0.278752045199139,-0.767947647788304,0.864938309690288,-2.27486263321547,1.39689127024387,0.635638265561287,-0.823194952769387
-1.34161265530719,0.523268118472283,0.278752045199139,-1.91986911947076,-1.96576888565975,-2.27486263321547,0.107453174634144,0.635638265561287,0.696549575420251
0.272300072735213,0.523268118472283,0.278752045199139,1.53589529557661,0.864938309690288,-0.758287544405155,-1.18198492097558,-0.751208859299702,-0.823194952769387
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
