"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
-0.0910315111140754,-0.0183503615128509,1.21634062306837,1.31974937241824,1.34645112338122
0.152041557433312,-0.0183503615128509,1.21634062306837,0.0942678123155887,-0.439657509675501
0.731495852920721,-1.21112385984816,0.176049300707263,0.0942678123155887,1.34645112338122
0.591690084002579,-0.0183503615128509,-0.86424202165384,0.0942678123155887,-0.439657509675501
-0.333651151569435,1.17442313682246,0.176049300707263,0.0942678123155887,-0.439657509675501
0.810619480290908,-2.40389735818347,-0.86424202165384,-1.13121374778706,-0.439657509675501
-1.39379515882131,-1.21112385984816,-1.90453334401494,1.31974937241824,1.34645112338122
0.563407210768572,1.17442313682246,0.176049300707263,-1.13121374778706,-0.439657509675501
1.9242552200656,-1.21112385984816,0.176049300707263,-1.13121374778706,-0.439657509675501
-0.216928902649758,-1.21112385984816,0.176049300707263,-1.13121374778706,-0.439657509675501
0.969270803993689,-1.21112385984816,-1.90453334401494,-2.35669530788971,-0.439657509675501
1.3616857931169,-0.0183503615128509,-0.86424202165384,0.0942678123155887,-0.439657509675501
-0.139632965454294,-0.0183503615128509,-0.86424202165384,0.0942678123155887,-0.439657509675501
2.25976628256395,-0.0183503615128509,1.21634062306837,0.0942678123155887,-0.439657509675501
1.49825418247499,-0.0183503615128509,-0.86424202165384,0.0942678123155887,-0.439657509675501
NA,NA,NA,NA,NA
0.195230887813873,-1.21112385984816,-1.90453334401494,-1.13121374778706,-0.439657509675501
-0.856865213358439,1.17442313682246,1.21634062306837,1.31974937241824,-0.439657509675501
0.154346746034819,-2.40389735818347,-0.86424202165384,-1.13121374778706,-0.439657509675501
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.316611768494071,-0.0183503615128509,0.176049300707263,-1.13121374778706,-0.439657509675501
-0.379925875852883,-0.0183503615128509,-0.86424202165384,0.0942678123155887,-0.439657509675501
-0.596008006726752,-0.0183503615128509,0.176049300707263,0.0942678123155887,-0.439657509675501
-0.494736843635882,-0.0183503615128509,-0.86424202165384,0.0942678123155887,-0.439657509675501
NA,NA,NA,NA,NA
0.234577378905553,-0.0183503615128509,-0.86424202165384,-1.13121374778706,-0.439657509675501
1.23261560040734,-1.21112385984816,-0.86424202165384,-1.13121374778706,-0.439657509675501
