"PROFICIENCIA_MT_SAEB","TX_RESP_Q23f_num"
0.298385463289443,-0.827322016800795
-1.6152248229585,0.269360656632817
-0.868411296281362,-0.827322016800795
0.00713619077225263,0.269360656632817
NA,NA
1.48447554535796,1.36604333006643
0.236832600736486,-0.827322016800795
1.45332862557535,1.36604333006643
0.427748390785327,-1.92400469023441
NA,NA
-0.789030337087938,-0.827322016800795
NA,NA
-0.186412235748312,0.269360656632817
NA,NA
-1.28517488066532,-0.827322016800795
0.0207376870236294,0.269360656632817
-0.819745706065094,-0.827322016800795
-0.260088022071783,-0.827322016800795
NA,NA
-0.0353675685551176,NA
0.200505664805709,1.36604333006643
-1.10074537014505,-1.92400469023441
0.28624081384909,-1.92400469023441
-0.318655340681365,-0.827322016800795
2.07779574828502,1.36604333006643
0.421166739755686,0.269360656632817
NA,NA
NA,NA
0.683349819142637,1.36604333006643
-0.37103407530448,-0.827322016800795
-0.926968589960646,-0.827322016800795
1.16781133887601,-1.92400469023441
1.16337562143343,0.269360656632817
-1.07600111897981,0.269360656632817
-0.0812968316026994,0.269360656632817
-1.88619731235317,NA
NA,NA
NA,NA
NA,NA
NA,NA
-2.58133624354126,0.269360656632817
-1.40675690614145,0.269360656632817
0.652209572671839,1.36604333006643
NA,NA
0.81025903272874,0.269360656632817
1.11935648167216,1.36604333006643
-0.664364044548872,-0.827322016800795
1.95561492025587,1.36604333006643
-0.17642857225304,0.269360656632817
1.13195105596931,-0.827322016800795
0.0507656450340015,-0.827322016800795
1.50942888365153,-0.827322016800795
NA,NA
-0.202850428172013,0.269360656632817
NA,NA
NA,NA
NA,NA
-2.15379451245462,0.269360656632817
0.532387116976566,1.36604333006643
-1.28333502166659,-0.827322016800795
NA,NA
0.155767303627189,0.269360656632817
1.97176209044928,1.36604333006643
0.685450565730436,0.269360656632817
0.480202387198588,NA
0.562309678555566,1.36604333006643
NA,NA
-0.722749029127694,0.269360656632817
0.0223567581544879,1.36604333006643
-0.655417377798714,-0.827322016800795
0.276581628918654,0.269360656632817
0.672623502825864,-1.92400469023441
-0.53473017460846,0.269360656632817
0.1083946301677,0.269360656632817
-0.513118669273566,1.36604333006643
0.299066230869582,0.269360656632817
NA,NA
-0.7140582823892,0.269360656632817
0.303915035290775,-0.827322016800795
