"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q22a_num","TX_RESP_Q19_num"
0.0714137373262785,0.439696865275764,1.02882116917266,-0.560404007028686
2.08691275807794,0.439696865275764,-0.0734872263694761,0.917024738774214
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.918995407506089,0.439696865275764,1.02882116917266,2.39445348457711
0.599557488572056,0.439696865275764,1.02882116917266,-0.560404007028686
NA,NA,NA,NA
0.342477092823399,-2.19848432637882,-0.0734872263694761,-0.560404007028686
-0.687529815928799,0.439696865275764,-0.0734872263694761,-0.560404007028686
0.435818575100874,0.439696865275764,-0.0734872263694761,2.39445348457711
-1.48525374106984,0.439696865275764,-1.17579562191161,2.39445348457711
NA,NA,NA,NA
NA,NA,NA,NA
0.257083472101065,-2.19848432637882,1.02882116917266,0.917024738774214
-0.0669289489595308,0.439696865275764,-2.27810401745375,-0.560404007028686
-0.122352929864314,0.439696865275764,1.02882116917266,-0.560404007028686
0.760613013533179,0.439696865275764,1.02882116917266,NA
-0.336910856957385,0.439696865275764,-0.0734872263694761,-0.560404007028686
-0.332485271986885,0.439696865275764,1.02882116917266,-0.560404007028686
-0.414994648449671,0.439696865275764,-0.0734872263694761,-0.560404007028686
0.726235487378017,0.439696865275764,-1.17579562191161,-0.560404007028686
0.249292276222236,0.439696865275764,-1.17579562191161,-0.560404007028686
1.4368261269415,-2.19848432637882,-1.17579562191161,-0.560404007028686
0.155957100354182,0.439696865275764,1.02882116917266,-0.560404007028686
NA,NA,NA,NA
0.411767828276543,0.439696865275764,-0.0734872263694761,-0.560404007028686
1.20607686662203,-2.19848432637882,-2.27810401745375,-0.560404007028686
-1.35394423833346,0.439696865275764,1.02882116917266,0.917024738774214
-1.18369772063842,0.439696865275764,1.02882116917266,-0.560404007028686
0.839357531383024,0.439696865275764,-0.0734872263694761,-0.560404007028686
NA,NA,NA,NA
1.45791048795849,-2.19848432637882,-1.17579562191161,-0.560404007028686
-1.65743829297161,0.439696865275764,-0.0734872263694761,0.917024738774214
1.09442790040164,0.439696865275764,-0.0734872263694761,-0.560404007028686
-0.497477465661317,0.439696865275764,-0.0734872263694761,-0.560404007028686
-1.76743348808515,0.439696865275764,-0.0734872263694761,0.917024738774214
NA,NA,NA,NA
-1.30628491665998,0.439696865275764,1.02882116917266,-0.560404007028686
NA,NA,NA,NA
