"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q23f_num"
1.04963179855615,0,0.431397981407288
-0.436803732559378,-1.36930639376292,-0.905935760955305
1.07726727519567,0,0.431397981407288
0.167194232547365,-1.36930639376292,-0.905935760955305
-1.12878503396951,0,0.431397981407288
-1.45651128778532,0,-0.905935760955305
0.157324952679021,1.36930639376292,-2.2432695033179
1.68907315094954,-1.36930639376292,-0.905935760955305
1.6899951617931,0,0.431397981407288
-1.37224079132037,1.36930639376292,-0.905935760955305
0.0232732051949133,0,1.76873172376988
-0.580866256367014,1.36930639376292,0.431397981407288
1.35006103441799,-1.36930639376292,1.76873172376988
-0.629220718836131,0,0.431397981407288
0.522274431778639,-1.36930639376292,-0.905935760955305
0.383389435797394,0,0.431397981407288
-0.936426410739024,1.36930639376292,0.431397981407288
-1.09332123527759,1.36930639376292,0.431397981407288
1.01107371435063,0,0.431397981407288
0.518885459864186,-1.36930639376292,-0.905935760955305
-0.166685564027268,0,0.431397981407288
0.353909937470751,0,0.431397981407288
NA,NA,NA
NA,NA,NA
0.335936572766571,0,0.431397981407288
-0.611388876688676,-1.36930639376292,-0.905935760955305
-1.06636849665288,0,-0.905935760955305
1.50823381651831,0,0.431397981407288
0.85092851708171,-1.36930639376292,1.76873172376988
0.240308721464351,1.36930639376292,0.431397981407288
-1.75642118128066,0,-2.2432695033179
-0.20899149023806,1.36930639376292,0.431397981407288
NA,NA,NA
-1.4847303426844,1.36930639376292,0.431397981407288
