"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.84752837504022,0.109369659814952,-0.109369659814952,0,1.01031364056544,-0.185216946644159,0.301511344577763,0.449466574975495,0,0.185216946644159
-0.942306281858806,1.31243591777942,-0.109369659814952,0,-0.378867615212041,-0.185216946644159,0.301511344577763,-0.786566506207116,1.29099444873581,0.185216946644159
-0.292705346096258,-1.09369659814952,-0.109369659814952,-1,-0.378867615212041,0.833476259898716,-1.35680105059994,0.449466574975495,0,0.185216946644159
-0.728103797344498,-1.09369659814952,-0.109369659814952,0,1.01031364056544,-1.20391015318703,0.301511344577763,1.68549965615811,1.29099444873581,1.20391015318703
-0.888516822667612,1.31243591777942,-0.109369659814952,0,1.01031364056544,0.833476259898716,0.301511344577763,0.449466574975495,0,0.185216946644159
-0.184584088093828,-1.09369659814952,-1.31243591777942,-1,-1.07345824310078,0.833476259898716,0.301511344577763,-0.786566506207116,-1.29099444873581,-1.85216946644159
-0.341417331384471,0.109369659814952,1.09369659814952,1,-1.07345824310078,0.833476259898716,0.301511344577763,-0.786566506207116,0,0.185216946644159
0.809430610747062,0.109369659814952,-0.109369659814952,-1,-1.07345824310078,-0.185216946644159,0.301511344577763,-0.786566506207116,0,0.185216946644159
-1.22963656390951,1.31243591777942,2.29676285611399,2,1.01031364056544,0.833476259898716,1.95982373975546,1.68549965615811,1.29099444873581,1.20391015318703
1.16717908636045,-1.09369659814952,-1.31243591777942,-1,-1.07345824310078,-2.22260335972991,-1.35680105059994,-0.786566506207116,-1.29099444873581,0.185216946644159
0.783132159207248,0.109369659814952,-0.109369659814952,1,1.01031364056544,-0.185216946644159,-1.35680105059994,-0.786566506207116,-1.29099444873581,-1.85216946644159
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
